# Atm transactions from machine 02
# format: account number, type, amount
13,d,30.54
20,w,131.73
3,w,59.03
8,w,106.15
17,d,63.65
5,w,32.40
1,d,178.42
1,w,103.22
13,d,99.25
2,d,100.30
12,w,64.75
18,w,82.44
6,d,176.62
20,d,107.17
6,d,37.76
14,d,130.27
7,d,11.49
4,d,201.34
8,d,142.31
1,w,70.38
15,w,79.97
10,d,108.02
13,d,116.33
6,w,159.71
15,d,93.72
19,d,82.85
12,w,64.20
8,w,27.61
17,d,140.02
10,d,102.59
13,w,117.99
5,d,148.97
1,w,91.41
8,d,108.40
5,w,176.77
1,d,174.20
18,d,129.73
19,w,47.42
7,d,126.18
5,d,40.68
4,w,131.25
15,d,134.21
10,d,127.37
14,w,50.30
14,d,64.26
13,d,127.01
6,w,132.15
5,w,100.47
18,d,95.46
7,d,80.32
15,d,156.03
13,w,94.07
20,w,70.15
3,d,132.70
19,w,116.16
8,d,174.03
3,w,63.47
20,w,40.88
16,w,135.19
18,w,128.80
20,d,103.42
1,w,124.92
1,d,36.17
2,d,125.90
20,d,64.19
15,d,47.26
16,d,158.37
9,d,179.40
18,w,65.25
8,w,90.68
3,w,166.55
7,w,83.16
9,d,168.83
13,w,131.18
8,w,111.94
9,w,145.21
11,d,90.83
5,w,81.16
17,d,67.39
3,w,34.25
20,w,126.24
7,d,150.77
8,d,14.68
15,d,118.14
13,d,146.79
4,w,87.16
6,w,165.54
10,w,67.98
6,d,71.49
7,w,117.21
2,d,26.73
1,w,131.68
2,w,42.62
16,w,136.00
12,w,128.88
6,w,52.58
13,w,89.12
19,w,128.08
8,d,137.65
7,w,178.19
6,w,144.44
3,w,185.66
16,w,33.65
17,d,145.07
7,d,153.08
6,d,152.86
12,d,111.89
3,w,207.35
13,d,49.64
2,d,41.99
10,d,114.93
9,w,14.71
13,d,144.68
5,w,67.13
20,w,105.45
17,w,137.58
5,d,175.00
13,w,90.31
15,d,88.08
13,d,139.94
14,w,28.25
1,w,29.40
20,w,93.00
9,w,129.18
20,w,46.14
7,w,132.31
13,w,213.92
2,w,55.39
3,d,102.11
16,d,87.27
9,w,58.36
14,d,68.81
7,w,141.84
11,d,55.90
6,w,91.89
5,d,52.03
9,d,10.25
11,w,155.88
10,w,84.04
1,d,254.75
6,d,105.63
17,w,238.35
11,w,62.33
20,w,165.10
11,d,159.86
5,w,133.39
20,d,138.83
4,d,88.16
9,w,74.11
14,d,103.71
3,w,60.90
8,w,107.24
6,d,71.19
4,d,91.85
11,w,132.00
11,d,92.19
12,w,23.84
5,d,99.28
1,d,124.81
7,d,130.89
9,d,58.09
17,w,105.32
8,w,33.52
20,d,61.79
12,w,158.47
6,w,-42.15
11,w,148.83
15,w,39.54
11,d,145.73
4,w,69.80
4,d,42.46
17,d,-11.00
11,w,130.55
4,w,81.02
10,w,128.19
18,w,121.84
16,d,141.18
20,w,149.71
17,w,57.47
8,d,180.22
11,w,69.04
18,w,39.47
9,d,94.62
3,d,96.11
1,w,166.60
15,w,78.09
20,w,133.02
9,w,13.40
7,d,39.51
15,w,92.69
10,w,75.73
16,w,50.98
4,w,85.23
1,d,93.25
16,w,202.26
17,w,158.34
7,d,99.04
16,w,111.35
16,d,148.45
7,w,92.36
4,d,197.97
15,w,37.59
4,w,167.03
14,w,4.48
4,w,80.52
12,w,146.05
7,w,39.13
9,w,168.77
19,d,62.10
8,d,116.96
20,d,89.07
7,w,53.36
11,w,78.45
4,d,20.64
16,d,21.39
11,d,123.14
19,d,130.78
13,d,124.94
10,d,12.04
9,w,95.98
8,w,51.28
6,d,126.51
6,w,113.09
15,d,136.15
6,d,82.95
1,w,97.41
1,d,83.75
13,w,59.72
9,d,56.40
7,d,162.39
10,w,98.39
15,d,60.47
11,w,214.28
10,w,104.21
16,d,-19.20
5,w,134.48
4,w,51.41
1,d,69.62
2,w,9.07
8,w,81.20
5,w,-6.70
6,w,100.68
5,w,124.84
11,d,106.93
10,d,72.08
15,d,53.01
20,d,152.08
3,d,179.36
19,d,70.34
10,w,-32.90
14,w,41.21
4,d,122.34
10,d,59.01
17,w,-37.76
20,w,127.52
14,w,69.27
11,d,89.66
20,d,124.94
12,d,125.69
5,d,93.76
8,d,52.80
4,d,36.42
9,w,157.13
20,d,36.55
12,w,41.20
18,d,90.39
8,d,65.67
5,w,133.53
2,d,153.70
19,w,119.20
2,w,168.97
1,d,124.54
13,w,86.14
15,d,91.74
1,d,76.14
8,d,90.15
18,w,30.00
20,w,30.21
17,d,90.00
5,w,53.44
10,w,91.88
9,d,112.90
4,w,105.89
17,d,64.70
10,w,78.85
20,d,96.50
10,w,157.25
9,d,65.94
12,w,117.71
16,d,122.30
17,w,72.70
6,w,97.91
13,d,151.68
2,w,47.06
16,w,161.41
13,d,114.87
9,w,62.41
12,d,79.63
18,w,215.88
8,d,126.61
17,d,141.67
14,w,68.83
8,d,140.18
14,w,59.95
12,w,146.78
11,d,34.31
13,d,79.82
15,w,114.12
6,d,93.19
18,w,170.63
2,d,127.78
17,d,-14.77
15,w,47.47
17,d,176.15
1,w,76.75
7,d,176.93
19,d,59.45
6,w,105.56
1,d,154.86
9,w,48.75
15,w,97.59
5,d,113.36
6,w,154.46
8,w,138.08
17,w,81.67
4,d,92.02
4,d,60.09
11,d,83.22
4,w,123.11
10,w,121.12
6,w,104.28
7,d,124.47
1,d,104.12
12,w,45.20
12,w,62.99
19,d,83.05
8,w,117.27
2,d,46.40
16,w,155.96
3,d,144.43
13,w,139.59
6,w,101.03
8,w,64.86
5,d,102.72
4,d,49.43
7,w,66.55
19,d,80.76
18,w,120.79
18,d,181.41
18,d,82.97
16,d,92.34
13,d,74.41
1,w,31.53
2,d,125.98
8,d,128.53
13,w,129.13
15,w,142.31
4,d,120.03
1,w,54.50
6,d,176.15
7,d,116.13
17,w,34.86
1,w,139.59
1,w,185.79
18,d,87.68
3,w,98.10
7,d,122.20
8,w,47.18
5,w,114.50
14,w,17.61
5,d,90.30
8,w,153.14
15,d,127.14
18,d,67.21
15,w,17.35
10,d,39.48
3,d,64.54
7,d,101.05
9,d,97.22
7,w,96.42
5,w,147.15
2,d,211.79
13,d,57.77
8,w,132.86
12,d,78.75
15,d,51.39
2,w,75.52
1,w,-44.11
17,w,157.89
11,w,118.57
4,d,146.47
9,w,44.62
18,w,178.30
20,w,163.05
17,w,142.15
18,d,100.41
19,d,92.11
6,d,83.09
7,w,79.16
19,d,237.60
4,d,116.45
13,w,102.06
14,d,137.52
8,w,75.39
20,d,34.62
20,w,62.13
9,d,90.73
18,w,160.04
14,d,106.23
16,w,139.74
4,d,163.73
13,d,171.88
13,d,173.27
7,w,110.68
10,d,196.58
7,w,96.12
15,d,23.85
9,d,107.13
11,d,74.11
20,d,81.76
15,d,66.64
5,d,59.88
17,d,104.73
7,w,163.20
15,d,92.18
7,w,84.40
6,d,190.15
10,w,90.85
17,d,189.60
13,w,176.29
18,d,120.21
8,w,104.00
3,w,103.78
12,d,156.57
6,d,67.74
12,w,121.20
16,d,98.81
7,d,129.62
20,w,137.56
14,d,169.51
5,w,214.56
12,w,123.39
10,w,121.19
14,d,78.69
4,w,123.16
5,d,43.52
15,w,74.80
17,w,69.53
19,d,75.77
9,d,73.82
5,w,156.63
20,d,195.97
17,w,97.44
4,d,132.54
5,d,25.08
20,d,15.43
8,w,43.39
5,w,57.30
14,w,177.38
9,d,86.00
5,w,67.90
7,d,151.51
12,d,88.66
1,w,90.52
7,w,204.34
2,d,156.04
11,d,114.02
17,d,101.20
12,d,65.98
9,w,76.08
8,w,145.20
6,d,85.29
15,d,34.15
10,w,135.34
7,d,98.95
14,w,121.99
15,w,103.96
10,w,169.12
17,w,185.78
5,w,71.62
12,w,53.83
6,w,19.64
20,d,55.59
7,w,189.14
8,w,146.50
9,d,60.63
14,d,128.43
17,w,152.14
10,w,113.38
10,w,104.96
15,w,53.01
12,w,172.54
4,d,114.79
19,d,178.16
2,d,90.49
16,w,103.98
15,d,136.67
9,d,95.53
2,d,98.06
20,w,128.71
1,d,110.05
4,d,29.72
15,w,90.65
11,d,190.24
1,d,152.81
10,d,118.07
4,d,157.32
14,w,51.40
20,w,118.83
9,d,59.44
20,d,42.39
6,w,87.21
17,w,130.22
1,w,148.08
12,w,125.15
13,w,69.44
11,d,53.45
3,w,143.42
8,w,74.94
15,w,67.68
1,w,169.20
10,d,116.66
4,w,93.66
9,w,90.05
1,w,69.22
8,w,30.11
3,d,132.40
19,d,90.45
9,d,145.32
8,w,35.64
6,w,52.02
4,w,42.72
6,d,172.56
10,w,94.83
2,d,163.23
10,d,90.08
14,w,66.47
11,d,106.39
18,d,79.12
8,w,165.59
20,d,117.58
13,w,108.82
9,d,73.52
17,w,48.40
1,d,162.56
11,w,123.94
4,d,76.26
8,w,93.26
15,w,156.13
5,w,102.63
12,w,43.99
8,w,109.20
15,d,166.06
7,w,48.92
3,d,130.99
1,d,130.57
6,w,141.78
10,d,147.52
13,d,100.37
17,w,92.11
7,w,128.71
16,d,112.42
7,w,121.37
16,w,161.28
13,w,104.17
14,d,146.86
1,d,110.33
17,w,66.46
11,w,119.78
20,d,19.61
20,w,154.48
16,d,100.89
6,d,62.22
14,w,7.34
9,w,142.38
11,w,95.56
1,w,93.34
18,d,127.59
6,w,58.71
7,d,99.72
6,d,88.12
18,d,76.36
20,d,123.58
4,d,79.34
2,d,89.98
11,w,107.36
3,d,5.87
9,d,151.32
12,d,105.70
7,d,106.58
15,d,179.73
12,w,87.60
19,w,112.68
19,d,79.87
16,w,85.82
9,w,71.54
18,d,48.18
15,d,76.66
12,d,135.06
3,d,157.01
11,w,82.23
6,d,113.83
18,d,163.19
14,w,70.01
19,w,161.90
10,d,92.32
17,w,15.31
1,d,116.74
17,w,93.78
6,w,160.49
14,w,25.79
15,w,163.73
11,w,226.45
7,w,72.74
14,d,150.84
20,w,105.19
20,d,85.09
11,d,121.19
7,d,119.56
19,w,101.36
10,w,120.33
7,w,55.17
9,w,95.01
12,d,103.23
14,w,49.96
5,w,191.87
10,w,53.09
7,w,132.90
2,d,93.64
12,d,79.70
3,w,105.77
9,w,101.62
9,d,89.16
6,w,16.93
3,w,143.15
5,w,103.23
9,d,82.98
17,w,179.27
6,w,134.39
10,d,64.27
10,w,178.99
1,d,65.80
8,w,110.88
14,d,91.82
20,w,57.92
16,d,39.09
19,w,50.44
5,w,123.24
20,w,154.76
6,d,63.42
6,w,188.93
6,d,179.40
9,d,137.80
10,w,54.83
7,w,169.59
19,d,25.97
16,d,108.98
5,d,67.44
7,d,-9.57
19,d,120.50
3,d,97.82
6,w,111.16
14,w,158.66
5,w,108.57
3,d,119.21
19,w,164.22
15,d,-8.61
7,d,26.58
7,w,129.57
13,w,103.99
12,d,56.44
13,w,160.03
9,d,210.72
18,w,125.04
17,d,115.47
14,d,-14.12
4,w,125.45
12,w,60.43
10,d,92.92
14,d,93.37
7,d,40.02
12,d,72.67
16,w,166.79
20,d,104.92
1,w,111.39
2,d,115.83
1,w,53.38
1,w,175.70
3,w,119.51
15,d,132.32
14,d,143.04
11,w,106.65
16,d,34.29
19,w,106.07
16,d,181.74
16,w,77.73
5,w,124.01
7,w,118.06
1,w,123.35
3,d,31.37
9,w,87.13
2,d,130.03
18,w,93.04
1,w,148.23
6,d,158.51
10,d,61.41
9,w,132.82
8,d,122.75
1,d,98.71
9,w,94.99
6,d,81.16
8,d,65.93
15,w,133.95
5,d,131.81
8,w,145.41
19,w,137.68
5,w,111.61
2,d,75.41
5,w,198.31
20,w,107.76
1,w,216.40
15,d,148.15
10,d,82.64
6,w,106.05
17,d,82.53
8,d,78.29
6,w,59.54
12,d,47.03
12,w,73.74
4,d,81.32
10,d,96.24
16,w,147.49
7,d,87.17
9,d,63.63
12,w,24.47
18,w,48.26
11,w,43.62
16,w,99.75
4,d,4.97
4,w,154.49
8,d,-20.30
12,d,133.17
8,w,39.74
16,d,59.79
7,d,22.49
6,d,82.54
4,d,73.36
8,d,149.50
19,d,86.73
15,d,88.38
15,d,50.74
4,w,-14.90
16,w,95.69
6,d,77.74
8,w,46.78
13,w,79.93
11,d,81.39
7,d,119.19
18,d,97.65
6,w,143.68
14,d,143.91
11,d,236.33
16,d,131.81
12,w,184.24
12,d,56.72
2,w,107.88
10,w,154.56
10,w,75.96
14,d,60.59
10,w,98.23
19,w,97.31
16,d,131.33
18,d,131.95
4,d,98.38
11,w,57.40
13,w,36.85
7,d,24.81
1,d,134.11
2,w,-2.00
7,w,122.03
17,d,92.91
16,d,0.07
16,d,38.60
1,d,105.60
16,d,107.69
14,d,129.06
17,d,86.94
14,w,23.31
17,w,62.92
5,d,39.27
1,d,191.20
10,w,171.46
7,d,170.52
9,w,191.24
9,d,6.54
2,w,107.73
9,w,90.79
12,d,154.26
3,d,102.22
10,w,104.01
11,d,121.98
6,d,98.02
13,d,114.20
10,d,134.24
14,w,93.62
13,w,128.40
8,w,40.19
5,d,85.57
7,d,87.23
10,d,163.96
8,w,86.77
14,d,144.76
14,d,129.04
5,d,138.77
20,w,117.18
4,w,91.93
12,w,105.67
7,w,80.12
5,w,69.46
14,d,103.14
10,w,142.12
4,w,67.89
17,w,120.35
6,w,11.29
18,d,125.50
6,d,178.55
16,w,93.62
6,d,81.70
4,w,112.93
19,d,67.04
12,w,64.63
10,w,70.06
13,d,125.96
4,w,20.30
2,w,72.78
14,d,56.99
13,d,99.28
4,w,169.14
1,d,146.55
12,w,67.71
13,w,132.10
4,d,80.53
16,w,67.14
12,w,69.59
7,w,63.03
16,w,67.33
13,w,122.31
1,d,78.19
11,d,130.39
18,d,178.89
17,d,127.21
9,d,77.69
6,w,112.24
12,w,161.77
20,w,126.83
9,d,165.50
20,w,112.76
15,d,128.34
12,d,80.93
5,w,92.99
2,d,22.26
11,w,85.52
8,d,67.43
13,d,128.04
5,d,52.69
10,w,90.80
2,d,157.09
3,d,103.81
7,w,89.76
5,d,80.81
11,w,141.73
1,d,187.55
20,w,125.29
13,w,44.46
9,w,171.79
16,w,47.10
9,d,-0.63
8,w,212.07
5,w,139.83
6,d,34.84
12,w,88.42
8,d,54.09
3,w,76.30
18,w,102.40
9,w,105.62
2,d,30.96
17,w,110.34
14,w,100.11
13,d,48.53
2,d,38.41
12,w,165.33
9,w,84.62
16,d,82.17
11,w,91.11
9,w,97.36
2,w,178.35
18,w,77.69
16,w,124.73
7,d,153.84
17,d,35.45
3,d,88.00
10,w,109.50
11,d,148.66
3,w,143.60
9,w,171.99
13,w,79.73
5,w,66.06
12,w,101.62
3,d,124.67
5,d,71.97
18,d,108.79
16,d,66.19
6,d,38.77
11,d,180.56
9,w,63.71
14,w,105.04
10,d,90.27
16,d,135.65
4,w,114.45
4,d,62.88
19,w,103.26
10,d,99.74
14,w,141.82
7,w,179.04
16,d,77.15
12,w,91.12
5,d,31.22
8,w,27.40
1,d,130.81
10,w,95.81
5,d,122.05
3,w,110.07
1,w,79.42
3,w,138.75
9,w,118.58
8,d,173.62
18,w,170.93
1,w,150.55
12,w,24.69
17,w,116.51
8,w,132.79
4,w,111.86
17,d,72.05
19,d,113.21
10,d,101.36
20,d,73.72
2,d,93.82
15,d,136.12
5,d,67.04
14,d,102.72
18,d,74.49
3,d,90.18
6,d,177.13
14,d,65.32
5,d,146.09
8,d,3.72
18,w,28.38
12,d,152.37
5,w,43.17
14,d,174.83
15,d,52.12
4,d,105.72
1,d,73.50
17,d,-8.79
11,w,49.24
3,d,121.27
20,w,80.08
1,d,0.01
16,w,138.19
20,d,93.30
17,d,51.09
7,d,58.24
4,d,40.02
12,w,121.10
9,w,176.44
14,w,81.73
6,w,111.54
1,d,141.21
14,d,115.17
13,d,150.80
19,w,33.87
16,w,36.05
18,d,82.92
9,w,128.21
16,d,122.78
4,d,164.72
13,w,98.96
1,d,83.86
19,w,111.27
9,d,5.75
10,d,54.67
4,d,133.37
16,w,122.03
12,d,36.99
18,d,76.83
16,w,-13.78
1,w,107.10
16,d,87.29
4,w,168.29
13,d,156.15
2,d,-17.80
4,w,80.01
17,w,147.83
8,w,104.19
6,w,82.18
8,d,183.82
17,d,101.69
9,w,95.94
12,w,114.35
3,d,160.56
15,w,23.50
4,w,92.97
12,d,83.28
7,d,76.97
12,d,132.79
1,d,90.61
6,w,25.92
10,d,113.19
15,w,-39.46
16,w,101.06
15,d,106.06
14,d,27.01
19,w,79.50
4,w,175.21
18,w,93.16
17,w,135.61
19,w,99.15
17,d,135.71
3,w,104.51
2,d,103.87
7,d,10.36
3,w,103.23
20,d,49.64
14,w,123.78
2,w,44.53
3,d,115.08
13,w,218.20
2,w,117.32
3,d,143.30
5,d,99.24
2,d,54.38
9,d,69.51
11,w,76.90
3,w,78.94
11,d,177.55
20,w,60.56
7,d,57.34
12,d,73.60
16,d,111.50
6,d,92.96
8,w,126.83
11,d,130.92
5,w,112.74
12,d,117.72
3,d,130.53
15,d,109.05
2,d,15.44
15,d,84.75
12,d,64.55
20,d,142.25
8,d,94.09
17,w,117.50
1,d,136.80
5,d,121.38
12,d,109.29
5,d,70.99
18,w,93.42
7,d,84.73
9,d,154.42
7,d,68.84
16,w,140.03
11,d,125.57
12,d,56.82
14,w,75.10
5,w,7.31
7,w,115.98
13,d,37.64
2,d,74.84
9,d,160.08
16,d,127.02
11,d,-45.95
11,d,86.43
6,d,107.36
1,d,85.15
8,w,101.39
9,d,80.20
2,d,37.03
9,d,224.20
9,w,56.26
12,d,147.68
7,d,86.61
14,d,134.49
9,d,112.82
18,d,68.05
17,w,32.20
2,w,48.66
16,d,87.51
2,w,113.00
19,d,164.76
1,w,26.19
6,w,104.54
16,w,94.27
3,d,70.37
3,d,117.19
13,d,160.35
13,w,60.50
6,d,60.89
4,w,191.61
2,w,-16.85
14,d,63.31
19,w,106.66
17,w,190.23
4,w,196.78
1,d,15.15
20,d,149.18
19,w,135.00
14,w,32.03
8,w,152.85
7,w,151.77
7,d,141.93
9,w,102.72
10,d,99.88
17,d,48.03
12,w,187.77
3,w,120.68
19,w,152.82
8,d,16.70
8,d,158.96
1,w,73.50
2,d,150.49
15,d,90.78
7,d,126.78
11,w,119.29
18,d,69.87
10,w,193.33
18,d,174.17
13,w,74.14
14,w,129.36
15,d,125.22
2,w,218.64
8,d,79.61
13,w,135.11
14,d,148.49
3,w,59.24
9,d,198.71
11,d,56.99
18,d,43.22
9,d,57.20
15,w,129.71
9,d,93.76
14,w,97.20
20,w,71.12
10,w,179.11
19,w,50.71
13,d,96.21
15,d,-42.80
8,d,81.99
15,w,152.31
15,d,77.21
11,w,100.54
12,w,131.17
4,w,103.20
12,d,48.55
13,w,198.67
4,w,41.31
3,d,106.99
1,w,78.19
20,w,56.60
16,d,143.67
17,d,35.29
19,d,66.74
10,w,147.01
12,d,61.28
8,d,49.78
16,w,47.98
11,d,147.05
1,w,112.16
15,w,90.97
4,w,40.85
13,d,102.84
12,w,57.83
16,w,62.48
17,d,141.98
12,w,36.36
3,d,138.79
4,w,-3.64
19,w,84.17
17,w,120.61
14,d,112.21
1,w,168.01
9,d,147.92
6,w,141.97
17,d,119.00
8,d,135.05
3,w,76.73
10,d,126.49
3,w,100.63
10,d,103.62
9,d,39.58
3,w,70.88
5,w,177.12
20,w,209.55
17,w,66.53
4,w,91.40
7,d,43.85
9,w,57.86
4,w,64.37
19,w,142.41
6,d,90.05
11,w,143.89
13,w,112.21
3,w,73.78
16,d,113.47
12,d,34.66
16,w,174.02
3,w,92.01
20,w,171.08
14,d,99.90
3,d,0.79
17,d,119.72
5,w,119.91
5,d,204.55
11,d,208.66
12,w,112.38
5,d,26.30
1,d,43.80
14,w,38.97
11,w,47.39
20,w,93.46
8,w,123.82
19,w,105.05
12,w,116.87
6,w,155.48
15,w,179.14
16,d,-0.68
4,w,71.44
14,d,79.64
2,d,157.47
15,d,56.91
12,d,46.35
15,d,88.17
2,w,119.49
19,w,91.35
13,d,171.03
4,w,131.49
17,w,52.54
8,d,117.03
19,d,97.20
15,d,70.58
5,w,28.14
6,d,50.34
2,d,183.05
5,d,18.15
1,w,77.04
10,d,69.25
12,d,92.83
13,d,111.23
15,d,93.26
1,w,27.46
8,w,120.52
3,w,97.94
16,w,86.61
4,d,82.85
17,d,107.93
20,w,109.18
13,w,146.97
20,d,160.09
7,d,102.28
7,d,88.84
19,d,104.90
8,w,48.52
20,w,81.06
7,w,88.39
1,w,73.51
5,w,51.94
20,w,128.69
12,w,257.60
18,w,109.05
4,w,65.30
8,d,53.99
9,w,22.80
13,d,73.38
15,w,8.79
5,w,85.72
18,w,95.93
13,w,63.77
20,w,43.43
16,w,78.96
16,w,137.16
18,w,10.55
5,d,173.02
11,w,124.83
7,d,144.87
10,w,117.76
5,w,32.71
17,d,142.66
19,w,132.71
15,d,28.46
1,w,130.82
5,d,119.83
19,d,105.84
18,d,69.94
10,d,34.94
3,w,95.87
16,d,89.83
10,d,33.91
4,w,67.54
20,w,90.93
15,d,53.50
16,w,79.86
16,w,120.38
9,w,117.48
8,d,188.85
11,d,123.58
14,w,86.32
17,d,111.36
14,d,165.34
20,w,42.41
7,w,67.14
12,d,151.59
9,d,63.60
1,w,133.38
5,w,82.73
17,d,26.52
2,w,54.88
9,w,158.87
2,d,55.20
20,d,75.29
16,d,45.49
19,d,63.81
11,w,129.36
1,d,105.20
11,d,118.78
3,w,-39.63
18,d,78.07
17,d,34.24
19,d,40.55
4,w,93.30
18,w,42.97
7,w,74.55
5,d,153.95
12,d,99.22
11,w,118.05
8,d,23.78
12,w,101.24
12,w,82.22
7,w,122.12
13,w,104.64
1,d,90.25
11,w,90.75
2,d,-1.16
9,d,171.36
14,w,80.07
4,d,149.80
11,w,103.42
1,d,44.79
11,w,2.69
1,d,70.55
18,w,91.99
14,w,145.54
17,d,86.54
8,w,87.05
4,w,94.18
12,w,103.12
1,w,60.89
2,w,107.99
1,w,142.54
10,w,84.52
19,w,60.29
11,w,135.64
1,d,94.27
6,d,76.35
15,w,106.41
20,d,78.38
17,d,88.55
9,d,55.39
3,w,77.33
6,d,107.29
7,d,171.51
11,w,66.10
13,d,76.62
14,d,101.18
18,w,125.30
15,d,85.03
1,w,157.91
9,w,148.10
12,w,159.91
10,d,51.61
3,w,231.91
2,d,95.23
14,d,5.73
7,w,53.32
4,w,47.82
14,w,163.17
8,d,87.30
15,d,73.92
8,d,98.89
14,w,67.55
2,w,94.87
1,w,75.05
20,d,209.77
8,w,40.31
7,w,121.73
6,d,134.39
13,d,179.27
3,w,43.85
14,d,223.74
4,w,178.63
13,d,94.64
20,w,106.36
1,w,104.32
7,d,51.43
13,w,83.51
15,w,60.69
19,d,125.19
2,w,103.87
12,d,97.45
5,w,155.44
11,d,64.83
7,d,107.90
20,d,11.22
15,d,177.17
8,d,123.49
20,d,27.42
3,d,0.07
8,w,78.91
4,d,80.22
1,d,83.56
19,d,84.05
3,d,170.12
20,d,104.79
14,w,126.31
9,d,91.72
7,d,46.53
18,d,139.39
12,w,31.21
14,w,155.35
10,w,112.28
4,d,111.18
15,d,86.86
3,w,68.56
10,w,76.95
16,w,0.98
4,d,112.16
10,d,64.23
14,d,91.49
9,w,99.99
11,d,151.79
10,d,155.57
7,w,38.42
6,w,77.23
17,d,85.26
3,d,49.06
14,d,4.95
20,w,54.12
15,w,95.93
3,w,136.20
8,w,100.14
1,d,70.21
17,d,160.59
20,d,18.29
9,w,-16.86
8,d,94.58
15,d,76.84
5,w,-0.84
20,w,134.57
7,d,113.70
4,w,109.54
12,w,28.42
15,w,91.15
9,d,100.90
7,d,82.68
19,w,61.27
13,d,69.12
15,d,59.85
8,d,87.02
6,w,109.85
19,w,50.73
19,d,173.35
5,w,110.01
5,w,69.44
9,d,158.20
14,d,122.96
7,w,40.72
19,w,47.97
7,w,119.07
1,w,53.22
17,w,153.76
19,d,95.39
18,d,99.90
15,w,145.44
14,d,133.74
8,w,165.65
5,w,111.16
1,w,70.65
13,d,63.45
7,w,95.90
16,d,115.92
12,w,143.02
7,d,165.13
3,d,129.69
4,w,37.41
11,d,115.85
13,d,-64.64
17,d,88.98
15,w,71.89
8,d,132.42
13,d,30.45
19,w,39.37
18,w,77.47
7,d,95.63
6,w,61.02
16,w,108.20
16,d,111.64
19,d,67.38
3,w,46.35
9,d,108.51
5,d,56.98
10,w,-4.93
4,w,-19.75
17,d,117.34
16,d,97.38
2,d,123.80
4,d,118.73
4,w,-22.83
16,d,211.82
15,d,191.36
6,w,135.13
14,w,129.09
3,w,121.20
15,d,133.42
7,d,150.66
1,d,74.50
13,d,136.86
18,w,8.72
1,d,42.59
8,w,46.24
18,d,30.86
2,d,117.90
11,w,145.92
15,d,140.42
16,d,149.49
16,d,104.35
19,w,32.70
1,w,209.92
8,d,168.00
16,d,147.73
15,w,127.10
11,d,76.64
17,d,65.91
20,d,61.27
6,w,10.40
17,d,117.67
3,w,143.84
6,d,98.21
8,d,60.06
2,d,115.66
10,d,160.41
4,w,85.58
19,d,47.11
11,w,121.60
13,w,114.01
19,w,127.39
1,w,229.61
7,d,92.66
18,w,135.02
11,w,27.69
3,w,62.72
5,d,55.36
5,w,140.58
10,d,187.18
1,d,104.54
11,w,92.13
20,w,74.52
15,w,62.56
8,d,126.82
5,w,79.50
5,d,57.25
7,w,64.53
4,d,175.20
12,w,113.62
14,w,137.48
13,d,80.83
6,w,122.35
4,d,138.59
17,w,75.97
18,d,42.42
15,w,68.23
2,w,85.85
16,w,102.86
10,w,175.24
9,d,97.03
13,w,105.72
9,w,130.24
5,w,130.79
3,d,65.61
7,w,-5.51
1,d,57.85
12,w,94.70
4,w,116.94
16,w,105.95
19,d,131.98
7,d,48.88
2,d,119.95
14,w,79.25
20,w,95.99
5,w,62.09
17,d,160.79
14,w,86.21
10,w,80.95
4,w,-50.91
12,d,26.68
11,w,97.44
11,w,116.02
4,d,135.24
12,d,168.18
10,d,166.75
2,w,162.56
20,w,134.62
16,w,128.65
1,d,132.50
11,w,218.79
17,w,117.44
13,w,123.37
14,d,142.61
14,d,152.43
20,w,101.61
9,d,220.28
10,d,70.46
10,d,170.62
13,w,119.46
18,w,120.11
3,d,85.13
20,w,77.41
9,w,127.79
19,d,25.71
16,w,72.15
14,w,124.32
3,w,86.44
16,d,20.60
5,w,102.45
12,d,78.77
5,d,114.33
20,d,-0.01
2,d,80.27
12,d,191.39
2,d,202.95
19,d,70.80
3,d,-34.38
12,w,89.98
8,w,44.73
13,d,130.48
5,d,59.56
14,d,114.30
5,w,68.72
12,d,43.73
8,w,33.13
1,d,27.11
11,d,115.64
19,d,208.83
6,w,66.30
15,w,62.50
15,d,99.19
11,w,109.51
11,d,130.52
17,w,71.02
18,w,66.25
13,w,155.92
4,d,75.79
17,d,96.76
19,w,141.19
3,w,114.87
12,d,80.85
8,d,95.40
2,d,106.07
5,d,63.03
9,d,111.46
3,d,32.28
9,d,140.21
15,w,118.04
5,d,144.17
13,w,107.34
13,w,145.29
2,d,76.82
3,d,98.41
18,w,116.76
11,w,90.12
4,w,137.32
20,d,45.71
19,d,49.82
2,d,108.65
13,w,33.52
7,d,98.25
8,w,40.62
2,d,87.14
10,w,152.84
14,d,98.21
19,d,29.43
9,w,39.74
2,w,38.83
8,d,36.93
9,d,109.97
4,d,145.13
6,d,66.76
15,d,99.02
9,d,78.77
8,w,111.85
16,d,148.22
13,d,11.69
19,d,134.78
18,w,69.08
2,d,101.71
20,w,93.12
15,d,35.20
20,d,95.20
11,w,134.33
6,d,126.23
20,w,63.27
6,d,167.26
12,w,63.41
6,d,104.94
7,d,54.26
19,w,65.62
17,d,78.61
16,w,68.09
13,d,82.31
18,w,44.55
4,w,-5.91
18,d,97.74
6,d,114.64
14,w,18.99
10,w,144.38
10,d,220.86
17,d,48.22
2,d,132.99
15,w,55.26
3,d,99.92
18,d,170.83
2,d,158.59
10,w,188.19
7,d,116.86
1,d,65.87
