# Atm transactions from machine 09
# format: account number, type, amount
9,d,176.38
13,w,132.88
8,d,19.63
1,w,53.81
2,w,103.29
13,w,78.21
14,w,115.98
16,w,191.04
12,d,185.32
13,w,46.28
12,w,103.24
17,d,36.16
15,w,-45.44
18,d,144.40
9,d,187.72
11,w,46.03
9,d,161.33
19,w,35.45
2,d,90.00
5,d,94.81
12,w,124.03
5,d,144.35
13,d,94.66
12,w,168.37
10,d,60.29
3,w,6.84
9,w,140.81
10,d,171.69
3,w,90.01
8,w,139.78
6,w,70.67
20,w,32.13
13,w,162.80
13,d,49.97
4,d,169.10
5,w,67.42
12,d,137.48
16,w,19.58
1,d,86.09
16,d,57.06
20,d,101.41
1,d,119.07
1,d,142.03
13,d,95.78
20,d,38.39
11,w,37.92
17,d,75.59
14,d,20.42
9,d,19.92
3,d,122.10
1,w,98.10
18,d,100.07
9,w,68.56
10,d,91.01
11,d,92.89
7,d,84.56
6,d,59.55
5,d,132.78
11,d,49.52
7,w,112.99
15,d,106.47
5,d,93.63
16,w,66.77
18,w,54.15
18,d,121.63
19,d,77.71
2,w,113.22
18,w,21.21
9,d,153.17
5,d,138.01
17,w,136.58
5,d,160.52
1,w,139.95
19,d,199.32
17,d,110.89
1,d,106.00
17,d,152.77
17,d,182.18
11,w,39.49
17,w,93.65
4,d,184.07
18,w,127.51
15,w,11.28
9,d,144.67
2,d,54.90
17,w,24.73
1,w,55.60
1,d,190.28
9,w,145.70
15,d,83.70
10,d,63.21
10,d,109.57
4,w,85.44
1,w,24.31
9,d,72.73
5,w,67.64
8,w,77.87
7,w,166.67
11,d,47.12
1,w,159.30
20,w,125.88
10,w,110.33
9,w,106.83
2,d,77.53
11,d,119.48
15,d,77.03
14,w,79.78
3,w,24.81
16,w,54.59
14,d,129.61
12,d,141.65
20,d,124.27
3,d,87.57
7,w,77.42
17,w,83.65
3,w,110.31
12,d,146.37
11,w,112.89
7,d,75.02
8,d,44.98
2,d,155.83
11,w,77.06
3,w,133.93
3,w,78.49
3,w,48.40
11,d,141.99
18,w,88.58
7,d,96.65
6,w,52.65
14,d,27.50
15,d,157.25
8,w,82.29
6,d,183.17
7,w,75.68
4,w,117.83
16,w,143.39
5,w,33.30
14,w,70.69
3,d,35.54
20,w,74.63
5,w,92.81
17,w,145.29
14,d,115.23
6,w,112.57
18,w,104.07
1,d,50.71
1,w,118.88
19,d,84.08
14,w,72.20
16,d,122.42
2,w,89.20
7,d,166.36
13,d,128.54
12,d,38.98
20,w,57.95
14,d,148.27
1,w,37.72
16,d,29.06
9,d,172.28
11,d,91.53
6,d,24.31
19,d,52.14
1,d,57.30
13,w,126.32
13,w,162.56
7,d,135.42
15,w,16.52
1,d,53.11
5,d,107.92
12,w,70.92
10,d,105.45
5,w,97.88
18,d,204.12
9,d,143.25
20,w,154.80
8,d,163.23
14,w,89.34
20,d,62.07
10,d,123.20
17,w,173.19
1,w,54.93
7,w,54.06
14,w,117.76
9,d,83.08
20,w,-16.32
19,d,125.68
17,d,92.27
1,d,88.19
4,d,75.18
14,d,40.78
11,w,106.93
15,d,95.55
9,w,83.73
17,d,132.58
7,w,82.24
18,w,117.50
8,d,80.06
4,w,32.00
7,d,78.38
5,d,76.87
20,w,65.47
2,w,61.39
9,d,78.55
8,d,121.25
15,w,104.76
15,w,28.50
7,w,14.49
18,w,138.41
4,w,52.18
5,d,16.40
9,w,60.39
7,d,126.48
16,d,184.08
14,d,52.66
10,d,181.93
19,d,83.71
12,w,19.27
15,d,137.22
17,w,65.22
20,d,91.10
15,d,67.37
1,w,104.94
5,w,45.24
11,w,81.61
17,d,129.64
5,d,-17.10
7,w,45.97
10,w,99.89
18,d,142.18
17,d,184.37
16,w,26.73
15,d,62.37
13,w,28.76
13,d,31.23
2,w,95.23
20,d,156.80
13,w,52.12
2,d,59.33
6,d,60.90
18,w,134.03
5,d,113.62
9,d,148.43
14,d,106.69
5,w,135.04
1,d,135.26
19,w,109.24
2,d,67.47
11,d,118.13
7,d,90.99
5,d,39.23
15,d,82.08
1,w,139.02
14,d,136.63
14,w,103.71
5,d,213.04
13,w,83.62
2,w,84.79
9,w,56.23
16,w,100.37
11,w,45.59
20,w,186.34
11,w,98.35
17,w,21.56
6,d,144.00
13,w,108.00
13,d,57.94
16,w,149.09
4,w,76.81
6,w,69.67
16,d,-8.54
7,w,102.30
15,w,86.45
7,w,182.65
3,d,90.39
1,w,58.96
6,w,116.82
20,w,37.60
13,w,44.21
3,w,159.20
16,d,155.75
19,d,39.91
19,w,105.98
18,w,39.46
19,w,62.45
10,d,173.47
4,d,103.94
3,w,126.90
1,w,138.11
15,w,152.26
5,d,144.04
20,w,28.67
17,w,87.43
13,d,109.09
14,d,62.60
20,w,57.69
9,w,35.02
16,d,47.34
14,d,52.77
2,d,142.77
16,d,43.79
20,d,76.49
16,d,41.06
11,d,134.11
12,d,62.97
7,w,104.14
18,d,111.08
15,w,128.92
19,d,120.55
16,w,117.56
16,w,153.25
17,d,66.26
3,d,44.16
9,w,106.26
4,d,171.65
9,d,105.24
13,w,68.58
14,w,-21.83
8,d,28.62
10,d,106.66
10,w,190.08
10,d,86.42
15,d,152.47
6,d,46.47
2,d,174.81
10,w,117.88
14,w,152.85
11,d,122.11
18,w,165.86
15,d,36.09
9,w,75.01
10,w,139.53
2,w,51.64
1,d,133.83
1,w,43.88
11,w,80.61
6,w,38.08
4,d,114.67
5,w,105.77
5,d,95.76
14,d,197.51
18,w,72.83
16,w,36.94
5,d,75.18
10,d,112.58
2,w,138.91
1,d,29.43
7,d,33.66
10,w,119.10
9,w,122.21
6,d,100.53
14,w,-0.37
16,w,158.87
14,d,186.16
15,w,18.14
7,d,118.96
3,d,101.65
16,d,39.61
3,d,117.13
6,d,46.69
19,d,30.78
18,w,15.18
2,w,166.59
15,w,183.24
11,w,161.14
12,w,9.55
10,d,210.96
2,d,103.36
17,w,105.72
4,d,82.12
7,w,32.10
4,w,183.16
17,d,109.15
6,w,112.29
16,d,-12.09
20,w,66.91
10,d,129.33
2,d,36.47
9,d,58.19
19,w,141.22
4,d,127.62
14,d,87.11
18,d,75.62
12,w,98.98
15,w,119.44
20,w,158.00
11,w,108.17
10,w,105.04
2,w,78.58
10,d,152.28
4,d,91.41
9,d,107.85
13,w,100.20
13,w,147.40
15,d,71.65
4,w,116.63
13,w,117.09
3,w,146.31
6,d,43.28
9,d,84.26
20,d,100.13
20,w,71.26
8,d,63.26
1,d,65.56
8,d,74.49
8,w,72.11
6,d,133.90
12,d,101.94
15,d,134.77
4,d,25.75
18,d,113.64
20,d,75.37
19,d,-5.92
2,d,55.91
15,d,157.03
4,d,99.91
9,w,44.24
13,d,192.71
7,w,70.37
13,w,93.50
18,w,142.19
3,w,106.00
10,d,63.11
17,w,101.89
3,d,184.06
8,w,125.81
12,w,58.42
11,w,98.28
1,w,132.16
18,w,87.07
17,d,150.74
6,w,193.98
8,w,41.38
19,d,-41.63
14,w,158.30
20,w,75.13
17,d,16.96
20,w,121.78
4,d,131.04
13,w,31.55
14,w,100.28
7,d,110.32
6,d,75.04
5,d,78.83
13,w,142.42
9,d,56.97
6,w,96.43
11,w,123.29
7,d,79.07
8,d,114.50
12,w,124.39
4,d,249.73
14,d,136.61
13,w,47.45
4,w,45.27
12,d,87.26
4,w,-11.67
16,w,55.18
8,w,113.67
11,d,107.53
4,w,89.16
18,w,38.52
7,d,120.75
1,d,90.69
12,d,13.97
10,w,157.49
6,w,-0.93
3,w,165.99
13,w,79.96
5,d,117.26
4,d,111.54
2,w,111.99
1,d,34.35
16,d,17.50
20,w,8.71
16,d,86.31
18,w,82.80
15,w,43.00
13,w,157.81
9,d,91.45
19,w,122.84
12,d,76.45
11,d,92.89
16,w,54.50
19,d,11.41
6,d,130.69
11,w,110.31
6,d,63.45
4,d,6.57
17,d,-14.60
11,d,104.85
16,w,142.12
3,w,135.69
20,d,185.31
18,d,9.00
11,d,40.16
11,w,132.22
6,d,78.56
3,d,142.15
5,w,92.54
3,d,14.17
17,w,86.68
12,d,102.71
11,w,32.64
12,w,47.83
17,w,182.15
7,w,69.69
8,w,110.81
1,d,151.46
8,w,89.45
19,w,102.33
8,d,80.78
2,d,77.97
12,d,118.51
18,w,-15.57
13,w,73.12
5,w,44.21
13,d,122.01
5,w,110.04
18,w,25.86
15,w,65.36
17,d,101.26
2,w,28.81
17,d,157.23
15,d,40.48
17,d,69.06
19,d,-0.13
10,w,83.87
5,w,105.47
2,d,106.64
8,w,121.92
14,w,74.63
2,d,42.45
4,w,44.31
18,d,92.20
7,w,119.03
10,d,199.08
16,d,141.20
4,d,279.56
11,w,57.84
1,w,167.83
9,w,130.26
12,d,87.40
14,w,49.85
16,d,132.66
19,w,119.74
9,d,93.86
3,d,70.80
20,w,48.98
18,w,41.67
16,d,153.94
2,w,55.56
8,w,80.47
6,w,84.37
5,w,68.03
15,d,131.36
13,w,101.63
1,w,97.82
11,w,173.00
7,w,77.55
14,w,78.76
14,d,145.03
16,d,82.92
17,w,55.33
18,w,121.66
12,w,157.01
17,w,46.40
11,d,180.21
5,w,17.95
8,w,-7.18
12,d,160.59
12,d,100.76
9,w,216.91
19,d,79.54
20,w,91.88
8,d,40.06
9,d,100.75
14,w,132.43
15,d,58.65
18,d,127.78
9,w,284.21
14,d,77.54
5,d,65.83
2,w,205.62
9,w,202.87
3,w,176.26
10,w,142.72
10,w,99.26
16,w,65.86
4,d,97.66
1,d,10.07
13,w,137.10
12,w,120.65
10,d,86.59
15,w,162.78
9,w,96.72
8,d,95.22
1,d,109.58
20,d,123.85
13,w,89.41
10,d,49.51
6,d,96.74
4,w,163.49
9,w,65.87
3,w,45.55
7,w,148.83
14,w,138.40
10,d,104.22
5,d,53.08
7,w,73.61
20,w,111.89
18,w,145.77
9,d,78.51
6,w,164.72
3,d,75.68
1,d,5.26
8,w,159.80
8,w,118.82
10,w,146.28
15,w,92.70
13,d,106.75
14,w,26.72
14,w,132.22
10,d,84.62
3,d,118.91
12,d,100.68
16,w,144.35
13,w,66.55
1,d,37.51
11,w,115.98
4,w,111.20
9,d,114.15
15,w,43.44
11,w,101.27
6,w,31.37
20,d,18.43
14,w,182.84
18,d,55.80
17,w,104.45
11,d,191.84
16,w,144.48
5,w,98.56
8,d,69.15
20,w,96.22
4,w,38.58
7,w,-2.46
11,w,134.75
2,d,150.51
2,w,17.57
5,d,112.10
15,w,60.55
14,w,132.77
1,d,117.30
5,d,58.15
4,d,112.29
5,w,55.92
7,w,174.71
8,w,57.44
9,d,165.73
4,w,81.54
16,w,232.10
8,d,89.25
16,w,54.89
8,w,106.19
10,w,24.72
8,w,44.48
8,w,143.10
16,w,84.64
1,w,178.31
3,d,103.16
20,d,60.96
1,w,158.19
11,d,110.55
7,w,80.08
11,d,94.05
3,w,140.53
9,w,36.99
12,d,116.04
14,d,104.28
11,d,137.29
1,d,115.54
3,w,56.82
17,d,195.87
3,d,122.98
7,w,173.68
5,d,67.56
1,d,99.41
20,d,195.01
16,d,50.71
15,w,150.86
3,w,115.56
18,w,158.12
6,d,104.45
5,w,125.91
10,d,47.11
15,d,206.03
15,w,43.99
9,w,102.73
10,w,196.83
3,w,122.71
3,w,88.61
19,w,49.91
17,d,91.11
17,d,150.18
5,d,134.23
7,d,115.12
13,d,138.45
18,w,100.99
20,d,110.96
13,w,51.01
2,w,181.25
14,w,154.44
2,w,58.96
2,d,125.78
8,d,66.04
17,w,56.22
20,w,55.11
18,w,100.16
9,w,89.53
12,w,116.42
7,d,75.87
6,w,24.11
4,d,78.98
19,d,145.45
19,d,44.11
13,d,115.78
7,w,110.70
8,w,111.98
3,d,162.21
6,d,173.85
17,w,79.95
8,w,144.67
14,w,143.57
10,d,135.33
3,w,143.51
2,d,141.86
12,w,10.57
14,d,134.77
3,w,86.67
20,d,79.17
9,d,29.60
17,d,141.38
8,w,137.12
7,d,179.01
16,w,89.75
11,w,127.86
7,d,64.81
3,w,67.76
18,d,116.91
5,d,108.86
18,d,90.50
11,w,69.78
18,w,122.46
18,d,153.25
13,d,168.30
19,d,110.85
7,d,122.04
6,d,74.65
5,d,134.89
16,d,144.73
8,w,121.85
13,d,89.40
15,w,-15.74
11,w,88.44
8,w,137.66
2,d,196.22
15,w,77.84
15,d,100.44
9,w,110.13
15,d,59.83
10,d,141.29
7,d,-65.81
4,w,100.87
6,w,134.66
16,d,140.39
6,w,100.37
12,d,126.00
11,d,142.28
9,d,130.60
10,w,91.31
9,d,9.87
6,w,138.74
16,d,134.90
5,w,77.37
6,w,-53.11
9,d,4.68
5,w,87.05
18,d,114.79
9,d,149.63
19,w,64.51
14,d,111.59
16,w,61.32
6,w,80.39
13,d,134.41
16,d,47.64
2,w,85.44
20,w,77.13
1,w,73.17
4,d,101.51
20,d,16.41
4,w,73.08
3,w,136.23
9,w,85.19
14,w,159.54
9,d,137.10
15,w,48.08
11,d,125.23
6,d,49.34
9,w,37.21
9,d,141.13
8,w,118.93
10,w,85.59
7,d,178.28
10,d,147.32
7,d,41.43
8,w,66.51
1,d,162.92
6,w,120.51
5,w,41.70
5,w,101.03
16,d,37.55
6,w,128.60
2,w,123.32
19,d,80.39
16,w,173.10
8,d,107.53
20,w,52.08
5,d,85.24
18,d,8.12
14,d,214.81
20,w,37.12
6,w,122.10
1,d,79.76
13,w,29.24
14,w,125.46
18,d,142.64
14,d,91.95
12,w,131.73
10,w,-37.17
16,w,200.46
15,w,125.41
14,d,59.32
14,w,25.41
12,w,55.70
5,d,99.88
9,d,165.41
19,d,152.89
2,w,133.77
14,d,141.20
2,d,89.53
20,w,49.72
9,d,78.75
7,d,186.56
9,d,256.87
6,w,99.34
8,w,81.91
14,w,50.30
4,w,133.78
6,w,8.30
1,d,68.97
10,d,71.76
6,w,187.25
17,w,119.60
2,d,53.61
20,w,90.01
14,d,144.69
2,d,21.03
9,w,-16.61
5,w,66.03
2,d,121.15
9,d,74.16
10,d,162.43
10,d,76.03
3,w,40.23
19,d,237.36
4,d,148.98
17,d,176.82
15,w,151.58
19,w,160.65
2,w,105.44
10,w,94.35
19,d,76.20
10,w,195.66
18,d,-43.59
15,w,100.73
5,d,102.91
10,d,86.09
9,w,162.14
13,w,116.49
18,d,85.92
18,w,75.74
8,w,91.17
13,d,206.43
10,d,141.43
11,d,168.52
14,w,175.98
4,w,102.02
16,d,64.86
7,w,188.08
15,w,157.14
5,w,81.74
16,w,68.53
6,w,93.18
12,w,175.66
3,d,24.17
10,w,141.75
1,d,74.46
2,w,124.59
14,d,70.98
13,d,95.55
7,w,89.93
10,w,125.67
16,w,55.16
20,w,77.38
9,d,171.25
20,w,217.09
1,d,66.78
20,d,148.92
10,w,48.56
14,d,116.65
17,w,37.23
20,d,163.69
6,d,70.01
16,w,104.13
2,d,59.57
14,w,101.49
14,w,13.83
4,w,96.64
14,w,51.57
12,d,189.64
1,w,102.25
15,d,90.75
7,w,137.48
3,d,12.94
5,d,49.22
2,d,96.66
4,w,45.95
17,d,132.57
2,w,104.33
18,w,103.52
1,w,71.63
3,d,126.13
15,d,13.97
15,w,68.45
10,w,121.22
11,d,123.81
5,d,163.55
10,d,29.54
2,w,53.20
1,w,95.09
15,w,103.73
16,d,74.88
6,w,-0.34
5,d,91.73
1,w,100.09
11,w,95.37
7,d,60.79
15,d,77.24
3,w,89.11
2,d,124.04
17,w,17.49
15,d,130.23
11,w,162.90
2,w,18.33
1,w,63.64
6,d,-13.07
10,d,150.15
17,d,47.22
13,w,102.21
11,d,48.72
16,d,30.73
9,d,67.79
12,d,69.49
16,w,144.25
15,d,125.38
7,d,125.40
6,d,106.50
8,w,153.39
1,w,165.63
7,w,273.16
13,w,44.06
16,w,94.48
10,d,88.75
15,d,170.42
5,w,83.17
9,w,164.50
20,d,84.26
9,w,141.90
7,d,78.12
11,w,137.12
1,d,86.96
18,w,-8.46
1,w,139.52
7,w,47.60
9,w,84.45
12,d,143.80
12,w,111.47
4,d,156.79
4,d,30.98
17,d,102.62
13,d,190.11
11,d,64.40
16,w,118.96
9,d,117.72
17,w,36.50
9,w,95.71
4,w,174.28
14,d,154.69
17,d,57.35
18,d,65.78
12,w,111.10
10,d,43.30
8,d,126.83
5,w,3.60
11,d,133.34
19,w,159.19
5,d,45.25
1,w,114.49
20,w,140.62
14,d,27.05
18,w,47.24
12,w,98.92
8,d,64.94
18,w,92.58
15,w,127.59
8,d,56.62
8,d,98.52
7,w,107.23
3,w,111.94
18,w,157.28
1,d,-0.77
15,d,74.05
8,w,12.34
20,w,86.53
6,w,14.18
4,d,54.96
13,w,90.13
3,d,34.69
13,w,134.04
8,d,68.63
18,d,128.73
16,w,42.27
11,d,123.11
13,d,27.79
12,w,96.15
15,w,124.74
13,d,128.38
4,w,121.71
9,d,58.82
16,w,117.17
5,d,124.84
12,d,113.53
5,w,92.91
11,d,161.78
11,w,104.84
6,d,135.02
15,d,41.24
14,w,37.49
19,d,128.27
1,w,59.38
9,d,103.03
11,d,84.11
7,w,156.65
7,w,58.49
14,w,4.05
9,d,33.45
1,w,93.61
2,d,7.93
11,w,135.42
18,w,22.56
20,w,98.33
14,d,78.30
8,w,48.75
5,d,131.22
11,d,93.73
17,d,13.31
13,d,64.27
14,d,128.20
18,d,93.78
11,d,78.76
6,w,52.18
17,d,175.84
1,d,26.22
7,d,138.06
19,d,104.56
15,d,22.12
5,d,124.59
15,d,85.64
10,d,113.19
20,w,108.51
19,w,107.15
18,w,192.45
14,d,72.31
5,d,37.73
5,d,171.32
9,d,84.63
19,w,137.35
2,w,78.68
9,d,130.90
14,w,118.63
12,d,90.91
17,d,-1.76
13,w,96.70
3,d,25.56
13,d,114.91
8,w,2.53
11,d,65.43
19,w,59.72
8,d,39.24
20,w,101.40
12,w,92.32
2,d,94.13
1,d,151.70
5,d,77.52
20,d,142.95
4,d,70.61
5,d,80.41
9,w,73.65
20,d,107.00
3,w,39.35
12,d,72.99
2,w,83.42
3,d,101.72
9,d,191.85
13,d,95.00
5,d,22.28
3,d,105.50
9,d,88.51
7,d,159.45
18,w,132.85
8,w,166.72
2,d,215.41
6,w,96.52
16,w,176.02
19,d,112.70
4,d,35.84
10,d,75.38
3,w,148.38
1,d,94.66
20,d,144.52
17,d,145.63
15,w,92.60
3,d,145.91
12,w,93.09
15,w,175.04
12,w,64.18
4,d,32.51
2,d,-0.34
7,d,117.67
6,d,-8.90
8,w,33.67
15,d,114.79
18,d,72.44
4,d,86.76
1,d,3.49
14,w,91.27
20,d,91.32
16,w,74.59
18,d,12.78
7,w,106.81
15,w,150.95
14,d,92.06
6,d,114.80
16,d,67.57
16,w,146.55
8,w,127.11
3,w,50.56
5,d,130.94
9,d,-58.30
16,w,99.33
7,d,17.72
14,d,159.12
7,w,85.06
12,d,137.99
11,d,164.81
17,d,50.31
1,d,88.45
3,w,64.11
12,d,119.25
8,w,61.17
15,d,176.19
13,d,73.42
18,w,128.72
1,w,75.57
9,w,65.25
20,w,116.93
10,d,134.29
1,d,106.25
7,d,133.89
1,d,83.55
6,d,123.88
5,w,50.87
8,w,91.49
2,w,105.97
9,w,114.70
10,w,110.47
12,d,153.16
3,d,139.16
9,d,156.79
16,w,95.86
20,w,142.11
13,d,81.30
16,w,100.97
12,w,59.49
13,w,106.36
4,d,56.81
20,w,48.06
13,w,61.86
19,d,131.34
20,d,151.62
15,w,107.34
14,w,97.63
13,w,162.96
20,w,124.51
7,d,80.00
16,w,47.60
3,d,83.05
2,w,94.84
16,d,124.22
7,d,178.38
12,d,120.01
14,d,131.30
16,w,152.69
4,w,35.31
1,d,32.91
20,d,81.26
7,w,107.33
11,d,88.82
12,w,92.22
17,d,76.77
10,d,0.11
7,d,-20.40
20,w,123.42
11,w,93.83
19,d,135.58
3,d,49.45
3,w,88.63
6,d,107.71
14,d,115.00
10,w,79.95
11,d,32.89
5,d,141.33
1,w,22.80
18,d,47.69
19,d,143.43
10,d,54.24
5,d,73.64
7,d,130.93
3,d,96.91
8,w,154.23
18,w,118.99
5,d,208.60
9,w,74.57
14,w,156.13
19,d,10.91
16,d,96.59
13,w,80.06
8,w,51.23
20,d,54.05
9,w,62.25
4,w,1.22
8,w,97.42
1,d,150.65
10,w,167.51
20,w,70.93
19,w,75.10
19,d,123.97
12,d,160.12
20,w,-30.38
5,w,1.59
17,w,54.77
1,w,80.60
12,w,84.44
14,d,69.32
6,w,89.07
8,d,146.36
12,w,70.38
3,w,50.71
16,w,117.06
16,w,169.03
1,w,64.64
14,d,74.33
13,d,48.72
14,d,93.48
15,d,147.57
13,d,67.52
15,w,130.45
8,d,156.79
13,d,66.85
1,w,20.97
20,w,53.99
17,d,42.98
10,w,135.08
12,d,115.36
6,d,104.34
15,w,63.95
17,w,59.21
4,d,125.84
15,d,144.87
10,w,45.34
17,d,-34.99
19,d,144.35
2,d,100.68
15,w,87.25
11,d,82.81
16,w,16.54
16,w,25.20
5,d,75.55
13,d,28.57
12,d,41.63
15,d,124.08
5,d,130.42
18,d,75.11
1,w,215.13
3,w,171.39
2,d,155.36
5,d,163.52
5,d,113.84
17,w,46.23
1,d,24.64
5,w,77.61
4,d,64.01
10,w,147.95
5,w,-10.71
10,d,107.64
2,d,170.12
14,d,69.45
4,w,109.85
6,w,124.53
9,w,46.46
9,w,14.89
6,w,140.33
14,d,107.23
9,w,104.34
17,d,75.22
18,d,97.24
12,w,19.60
10,d,76.38
14,w,118.92
18,w,62.26
20,d,48.53
5,d,123.01
7,d,15.44
16,d,28.36
18,w,20.55
18,w,49.52
8,d,72.97
19,w,48.33
19,w,189.92
5,d,-19.64
3,d,96.67
3,d,137.45
12,w,139.87
9,d,46.51
13,d,206.17
6,d,39.47
17,w,51.83
4,d,98.89
20,w,87.26
9,d,109.50
16,d,215.33
5,w,148.97
1,w,184.36
10,w,83.17
14,d,173.72
1,d,42.40
16,d,-3.66
3,w,94.63
5,d,139.19
5,w,103.74
1,d,-2.10
12,w,77.00
11,d,134.30
7,w,89.62
5,d,51.37
19,d,19.78
18,d,121.97
9,d,119.32
7,w,171.60
9,d,80.32
18,d,132.16
4,d,135.79
14,d,61.01
20,d,81.58
6,d,95.41
5,d,68.51
7,d,106.28
1,w,138.31
9,d,110.01
13,d,53.51
10,d,71.85
2,w,113.37
11,d,147.11
20,d,41.62
20,d,157.99
2,d,157.80
7,w,67.58
8,w,40.52
8,d,156.12
9,d,133.84
7,w,34.15
7,w,152.77
8,d,73.97
8,d,120.85
8,d,-10.85
7,d,149.58
17,d,-41.52
9,w,53.11
19,d,191.59
20,w,196.18
14,w,125.21
16,w,31.01
13,w,86.63
12,w,77.53
15,d,13.62
5,d,-31.26
4,w,84.38
4,d,89.82
14,d,164.47
13,d,117.08
15,d,88.10
14,d,201.14
4,w,52.52
9,w,120.79
10,d,98.87
8,w,32.54
1,d,127.01
8,d,121.83
14,d,141.44
18,w,-1.49
14,w,80.16
17,d,94.06
20,d,91.83
14,w,21.98
11,d,161.36
20,d,34.87
20,w,108.39
16,d,127.07
17,w,63.75
15,w,180.46
12,w,60.10
9,w,92.24
13,w,170.34
10,w,39.26
13,d,154.50
14,w,112.25
12,w,111.01
2,w,99.36
16,d,73.69
14,w,66.47
11,d,101.08
19,d,145.88
1,w,127.46
12,d,48.16
9,d,118.39
15,w,121.20
10,d,157.92
10,d,208.62
4,d,87.71
20,w,118.54
19,w,70.05
1,d,103.79
12,d,112.39
20,w,57.45
12,w,202.22
12,w,125.14
1,d,29.90
10,w,209.87
15,d,115.60
17,w,145.93
3,d,157.23
3,d,160.34
8,d,10.56
9,d,10.20
15,d,88.85
2,d,143.86
18,w,53.19
20,d,155.91
12,d,154.71
13,d,163.44
9,w,8.19
2,w,80.00
10,d,65.90
18,d,149.52
4,w,72.82
17,w,34.90
3,d,136.10
11,d,156.47
1,d,212.61
12,d,131.56
20,w,88.76
16,w,112.65
16,d,34.04
17,d,106.85
3,d,114.94
7,d,14.66
14,w,51.48
12,w,39.93
16,w,72.49
19,d,84.25
1,d,110.37
17,d,91.26
3,d,108.18
10,d,34.33
10,d,57.33
5,d,136.91
7,d,195.84
7,w,87.75
6,w,89.61
7,d,142.09
15,w,116.02
1,d,124.13
3,d,172.22
3,d,38.87
10,w,120.54
5,w,73.25
20,w,142.80
5,w,82.90
8,w,66.25
3,w,178.89
12,w,99.66
8,d,103.27
3,d,64.08
12,d,114.85
19,w,-24.78
17,w,68.67
14,w,75.61
10,w,136.16
8,d,118.93
9,d,12.22
5,d,119.21
8,d,173.82
6,d,44.65
12,w,50.09
9,w,109.72
16,d,63.12
17,d,90.03
16,w,113.20
15,d,98.42
12,w,90.93
17,d,202.78
13,w,117.22
2,w,162.83
15,d,177.98
13,w,29.91
14,w,136.37
11,d,83.64
5,w,202.15
4,w,125.19
19,w,30.27
10,w,234.88
14,w,80.35
15,d,119.59
5,d,118.21
13,d,87.39
8,d,158.87
2,d,8.19
16,w,58.74
18,d,75.82
6,w,98.23
1,d,109.52
4,w,91.83
5,w,57.71
7,d,51.80
10,w,31.93
17,w,92.31
13,d,111.69
10,d,99.68
11,d,89.58
1,d,168.95
11,d,68.80
12,w,92.66
18,w,141.05
2,w,177.72
14,w,13.44
10,w,96.73
5,d,52.44
7,w,185.90
3,w,121.06
9,d,43.74
19,w,38.57
16,d,116.62
7,w,105.66
1,w,183.35
16,w,179.21
10,d,99.79
4,w,112.55
13,w,138.03
9,w,167.09
3,w,137.48
20,d,98.56
1,d,44.84
7,w,47.31
16,d,76.50
4,w,-4.31
9,w,149.38
10,d,180.75
13,d,139.27
8,w,48.38
16,d,139.78
7,d,108.46
9,d,-31.76
5,w,91.68
5,w,-18.53
10,w,127.72
17,w,-4.69
10,d,128.12
16,d,144.39
4,w,35.79
9,w,185.55
8,w,76.76
14,w,71.42
15,w,60.57
16,w,59.43
11,w,128.64
6,w,118.38
9,d,96.14
8,w,16.55
6,d,29.93
15,w,49.30
20,d,127.47
15,d,81.02
3,w,58.74
15,w,149.17
1,d,145.84
17,d,163.97
14,d,49.75
5,d,18.77
4,d,114.58
5,w,155.44
16,w,102.93
16,d,185.31
15,d,131.75
19,w,154.16
14,w,96.06
19,d,40.63
8,w,228.23
3,w,43.61
7,d,180.92
8,d,161.00
7,w,247.05
7,d,165.33
19,d,101.49
19,d,70.50
1,w,124.80
6,w,24.72
18,d,142.04
4,d,74.75
7,w,156.92
10,w,-7.40
10,w,87.50
13,d,98.59
7,w,225.75
18,w,184.50
16,d,52.72
9,w,73.69
16,w,80.97
20,d,137.57
10,w,26.72
2,d,54.64
18,d,133.90
17,w,53.20
17,d,49.42
16,d,97.62
14,d,44.93
15,d,101.59
15,d,35.83
9,w,65.52
16,w,27.90
15,d,115.16
16,w,169.28
6,w,-19.56
15,w,192.54
7,d,144.75
19,w,175.75
2,d,94.70
8,w,141.01
8,w,58.16
5,d,131.36
6,w,79.90
17,w,89.40
5,w,152.00
7,w,102.75
20,d,116.50
1,d,89.85
8,w,49.85
14,w,68.41
18,d,87.36
16,d,113.52
17,w,159.29
7,d,118.80
15,d,127.25
7,d,106.04
10,d,154.57
13,w,159.31
7,d,115.27
7,d,95.88
20,w,58.47
7,d,134.02
11,w,172.69
8,w,82.16
4,d,145.58
9,d,50.02
11,w,48.87
14,w,56.81
5,w,54.90
20,w,83.55
5,w,6.25
16,w,87.29
6,w,107.85
16,d,26.48
5,w,73.08
9,w,169.92
7,w,-0.11
14,d,165.49
13,d,39.86
8,w,66.54
6,d,120.61
10,d,200.94
15,w,183.76
1,w,135.77
16,w,117.40
5,d,112.03
13,d,92.45
15,d,91.75
1,w,56.10
20,d,20.28
7,w,45.00
9,w,40.61
17,d,79.42
19,w,144.68
20,d,41.84
2,w,-9.97
17,d,57.96
11,d,37.59
5,w,65.20
7,d,141.27
7,w,145.32
11,w,87.60
17,d,149.36
13,w,141.03
