# Atm transactions from machine 06
# format: account number, type, amount
2,w,34.95
15,w,99.48
15,w,82.15
3,w,88.85
10,d,152.46
6,w,97.85
5,w,127.29
5,d,80.90
18,w,18.86
16,d,86.03
2,d,56.52
12,w,82.21
5,d,109.13
15,w,-1.86
13,w,165.20
15,d,187.63
1,w,123.37
16,d,220.09
5,d,20.79
13,w,86.54
16,w,119.59
14,d,83.04
9,w,68.74
2,d,69.92
8,w,94.27
6,d,74.22
14,d,128.52
8,d,177.10
14,d,36.93
13,w,20.83
19,d,120.99
20,w,100.65
15,d,111.96
11,d,109.74
17,w,126.48
18,w,17.31
14,w,101.42
2,d,132.30
1,d,12.11
3,d,164.31
1,w,84.34
3,w,41.76
3,w,85.83
9,w,122.80
18,w,14.83
11,d,23.34
6,w,180.55
6,d,86.44
13,w,167.86
15,d,124.20
1,w,91.01
3,d,61.54
10,d,100.24
8,d,94.32
17,w,172.96
11,w,44.85
7,w,49.94
1,w,30.56
13,w,87.47
16,w,146.36
8,w,108.80
7,w,137.83
4,w,20.66
2,d,31.12
15,d,90.48
3,d,72.71
3,w,84.01
15,w,65.64
19,w,105.82
5,d,-0.18
18,w,100.30
17,d,74.39
10,w,119.67
2,d,19.16
5,d,115.81
7,w,91.56
9,d,99.21
7,w,103.64
13,d,205.29
14,w,58.80
1,d,154.14
14,w,112.36
12,d,142.51
8,w,96.50
8,w,24.40
9,w,139.26
16,d,179.07
12,d,65.60
15,w,11.50
20,d,134.96
13,d,86.42
8,w,85.66
11,d,97.01
10,d,121.34
18,d,80.29
17,d,194.39
15,w,113.27
2,w,89.59
3,w,48.16
18,d,59.60
1,d,191.17
19,d,107.34
20,w,202.10
20,d,137.21
1,w,140.33
9,w,53.04
10,d,80.54
16,d,82.84
2,d,112.93
1,w,89.95
2,w,178.73
2,d,95.85
11,d,254.32
3,d,190.37
2,d,56.37
3,w,89.21
9,d,114.52
6,w,67.54
16,w,87.37
8,w,125.72
19,w,31.05
5,w,72.13
16,d,63.68
7,w,94.52
11,w,109.47
4,w,62.70
16,w,83.24
20,d,103.28
14,w,148.19
8,w,91.14
6,w,161.40
20,w,123.64
5,w,54.15
18,d,36.60
1,w,121.64
10,d,127.53
10,d,100.82
7,d,56.46
7,w,120.27
15,w,94.23
11,w,97.60
9,w,14.26
18,d,-40.12
16,w,129.02
17,w,13.51
14,d,171.15
12,d,6.74
16,w,138.46
17,d,111.10
4,w,64.36
6,w,153.36
4,w,113.08
6,w,28.80
7,w,38.75
6,w,138.76
14,d,127.59
4,w,118.95
3,d,155.41
12,d,89.91
6,w,94.28
15,w,118.43
5,w,152.42
5,d,109.00
12,d,132.33
5,d,141.08
2,d,82.92
5,w,32.16
6,w,-8.78
10,d,154.02
16,d,83.40
10,d,171.10
8,d,203.12
3,d,127.54
9,w,64.89
8,d,5.45
2,d,199.34
7,w,199.01
11,w,135.44
18,w,86.70
20,d,100.51
20,d,127.25
6,w,176.74
2,d,140.69
9,d,232.56
5,d,73.47
15,w,109.54
17,d,89.82
20,w,122.88
9,w,59.30
11,w,124.76
2,d,160.86
10,w,169.58
6,w,110.81
6,d,130.78
14,w,-6.69
1,d,86.02
1,d,137.87
3,d,88.00
14,w,20.59
3,w,157.70
13,d,105.48
18,d,98.53
3,d,162.48
8,d,87.66
18,d,59.51
7,d,57.90
19,w,72.15
11,d,24.74
6,w,119.13
4,w,87.23
12,d,76.74
7,w,93.59
20,d,66.42
3,d,115.05
4,w,150.18
15,d,142.81
20,w,42.81
15,w,164.12
12,w,148.19
1,d,106.72
9,w,114.60
11,d,92.04
19,w,124.73
1,w,81.49
5,d,58.89
10,d,12.14
15,d,38.59
12,w,157.27
10,d,88.74
12,d,40.94
14,d,183.71
17,d,147.12
20,d,125.54
13,w,137.19
15,w,76.97
12,w,78.18
13,w,66.72
5,d,142.25
11,d,126.23
5,w,8.72
3,w,146.62
5,d,24.21
18,w,98.04
17,d,63.80
15,d,105.17
12,d,144.94
18,d,88.94
7,w,111.95
2,w,120.96
14,d,68.96
18,d,177.98
17,d,136.37
4,w,70.91
5,w,83.91
5,d,109.29
9,d,157.41
7,w,114.91
19,d,61.23
11,d,68.10
20,d,171.14
12,w,64.26
20,w,134.79
10,d,78.77
10,w,76.27
19,w,46.32
12,w,153.29
14,d,52.04
12,w,165.86
15,d,238.23
12,d,139.04
17,w,56.84
20,w,219.37
8,w,140.62
10,w,91.12
8,w,156.09
20,d,200.73
20,d,112.30
19,d,102.26
6,d,45.43
1,d,152.93
19,w,92.40
16,w,8.91
7,d,125.76
1,d,121.96
8,d,86.75
20,w,99.55
8,d,68.83
15,w,27.88
20,d,70.25
7,d,65.39
17,w,6.05
7,d,110.00
20,d,100.26
14,w,152.59
10,d,171.97
18,d,105.01
20,d,142.54
7,w,101.09
4,d,73.23
14,w,6.96
3,d,73.10
14,d,49.44
17,d,25.76
5,w,83.07
10,w,81.37
3,d,134.12
3,d,117.66
7,d,157.67
7,d,108.87
7,w,145.42
15,w,100.31
11,w,139.44
17,w,118.21
20,d,58.00
5,w,67.10
6,w,129.74
15,d,41.55
5,w,71.62
6,d,92.00
3,w,123.67
12,w,58.12
13,d,8.60
18,d,119.13
11,d,95.88
5,d,32.79
12,w,38.03
2,w,133.89
13,d,37.18
20,d,129.07
11,w,96.97
6,w,175.21
19,d,147.84
8,d,66.40
8,d,66.41
13,w,124.66
19,w,51.91
8,d,117.39
4,w,82.31
16,w,86.59
18,w,112.82
16,d,45.15
4,w,136.91
6,w,114.15
14,d,207.46
19,w,53.52
20,d,75.75
10,d,138.38
16,d,118.41
19,w,111.58
5,w,-24.52
4,w,81.77
12,w,148.81
9,d,130.89
16,w,158.26
6,w,83.62
9,w,109.56
18,d,78.67
11,d,-2.17
3,w,90.92
4,d,45.03
19,w,152.46
11,d,145.28
18,w,119.28
18,w,91.20
15,d,109.66
1,d,52.20
19,w,64.09
6,d,135.29
7,d,92.48
20,w,76.27
18,w,30.40
4,d,82.98
18,w,77.06
16,w,151.67
11,d,77.31
11,w,110.35
7,d,108.29
3,d,64.50
17,w,128.29
19,w,141.01
6,d,101.93
11,d,21.94
15,w,179.50
11,d,105.42
6,w,88.93
6,w,182.92
11,w,96.85
2,d,46.12
16,d,170.33
16,w,74.06
8,w,-3.27
15,w,29.41
9,w,78.31
6,w,117.76
18,w,126.72
7,d,106.03
12,d,130.61
18,w,127.89
16,w,194.21
11,d,143.75
8,d,74.63
5,d,155.82
3,d,2.42
16,d,71.69
10,w,144.84
8,d,76.48
8,w,124.99
12,w,116.43
18,d,42.96
15,w,102.04
9,d,133.88
4,w,87.67
3,w,102.49
7,d,61.85
9,d,128.53
2,w,105.68
20,d,229.25
18,d,110.78
11,d,78.99
4,w,36.88
15,w,55.24
13,w,126.03
2,w,78.82
15,w,99.65
17,w,98.06
9,w,108.64
14,d,145.05
18,d,131.32
20,w,123.48
6,d,105.98
14,w,16.88
12,w,31.89
12,w,170.76
17,d,203.52
4,d,139.75
6,d,121.11
7,d,55.54
15,w,74.26
16,d,114.90
20,w,111.51
15,d,59.15
10,d,74.07
9,w,98.11
20,d,97.89
11,d,105.23
19,w,156.29
16,w,43.54
14,w,111.65
20,d,139.98
16,d,166.56
16,d,45.51
11,w,106.55
14,d,54.53
18,w,84.45
2,d,60.89
18,w,87.16
6,d,96.18
5,w,89.06
19,d,29.08
7,d,145.61
4,w,117.77
13,w,92.11
19,d,81.57
2,d,122.17
18,w,75.75
7,w,82.48
15,d,119.50
14,w,83.09
9,d,120.15
6,d,124.55
15,w,60.17
17,w,132.59
17,w,53.88
4,d,150.32
3,w,114.21
2,d,126.07
11,d,149.05
12,w,20.45
17,d,66.91
17,d,16.19
12,w,109.32
18,w,119.66
18,d,26.54
2,d,135.41
5,w,157.62
4,w,156.25
8,d,65.55
13,w,39.76
15,d,95.57
11,w,46.40
10,d,127.25
2,w,51.42
14,d,120.37
9,d,97.22
18,d,170.31
15,d,42.77
8,w,52.42
3,w,46.88
8,d,137.03
13,d,161.04
7,d,36.87
14,d,76.71
15,d,78.39
9,w,136.80
2,w,209.86
14,d,118.49
6,w,90.13
9,d,145.77
10,d,102.93
2,d,150.64
20,d,114.56
4,w,106.08
18,w,116.21
15,w,71.15
11,d,65.06
4,d,62.88
1,d,104.60
6,d,128.12
14,d,145.40
5,d,180.64
19,w,56.77
18,d,83.84
5,w,122.51
14,w,77.46
7,w,170.69
4,d,103.72
4,w,167.30
16,w,44.10
6,d,71.40
15,d,35.66
14,w,47.24
6,d,71.02
20,w,84.52
7,d,114.86
3,d,74.57
4,d,56.94
1,w,76.72
13,d,64.45
7,w,79.17
2,d,108.39
10,w,195.33
17,w,56.22
12,d,108.44
8,d,88.89
12,w,129.47
2,w,83.72
20,w,181.49
13,w,140.69
13,d,119.90
17,d,40.02
8,w,49.06
19,d,81.19
16,d,71.80
10,d,43.05
10,d,119.47
14,d,165.39
2,d,65.13
14,w,159.72
1,w,113.24
11,d,83.96
2,w,167.99
1,w,94.19
8,d,108.22
9,d,73.50
10,d,76.69
11,w,134.90
6,w,107.18
16,d,97.89
7,d,71.47
8,w,224.79
15,w,17.87
19,d,14.38
12,w,132.42
16,w,103.37
13,w,81.43
15,w,64.67
7,w,166.80
6,w,56.27
14,d,110.89
10,d,73.22
4,d,212.55
10,d,70.95
1,w,137.50
18,d,106.20
6,w,78.03
14,d,166.13
5,w,152.37
8,d,129.75
3,d,189.64
20,d,40.36
16,d,32.48
2,w,68.56
19,w,114.12
16,d,186.79
7,d,215.37
5,d,123.07
4,d,37.61
20,w,162.12
9,d,-42.50
9,d,117.99
2,d,131.22
1,w,118.99
15,d,170.86
16,w,134.23
13,d,171.56
17,w,70.51
4,w,129.26
1,w,148.67
2,d,110.86
19,d,94.49
1,d,105.17
7,w,98.08
20,w,147.44
13,d,131.17
15,w,105.95
8,d,20.47
7,d,8.92
11,d,161.41
19,d,117.95
20,w,111.72
17,d,95.86
3,w,120.11
7,w,105.54
17,d,84.52
2,w,115.99
14,d,103.63
20,d,-4.12
2,w,24.49
8,w,172.51
3,d,68.55
8,d,43.04
8,d,108.88
13,d,64.09
15,w,30.57
15,w,214.21
10,w,115.10
4,d,133.49
10,w,114.14
14,w,68.82
18,w,88.35
2,w,170.25
5,w,181.36
20,w,159.26
10,d,35.58
6,d,29.48
15,d,75.32
5,d,52.85
6,d,98.16
15,d,141.99
1,d,-11.78
17,d,159.22
12,w,145.73
1,w,98.84
12,d,82.25
14,w,96.43
3,w,188.35
1,w,80.41
17,w,195.67
2,w,84.23
15,w,83.90
12,d,33.68
17,w,121.79
13,w,191.38
12,d,119.08
11,w,37.08
12,d,74.29
20,w,86.88
5,d,57.71
1,w,105.15
9,w,92.27
16,d,111.93
16,w,74.09
9,d,100.20
1,d,187.81
3,w,64.33
10,w,102.56
2,d,66.87
8,w,63.84
6,d,95.21
16,d,91.81
9,d,196.17
19,w,8.10
1,w,88.90
7,d,150.19
12,w,162.82
15,d,119.81
16,w,118.03
12,w,51.10
2,d,85.25
16,w,136.62
7,d,94.53
4,d,31.09
7,d,107.02
2,d,95.94
15,w,51.43
10,w,134.30
1,w,96.27
18,d,78.70
16,d,242.78
6,d,129.84
4,w,40.35
5,d,48.33
20,w,74.75
16,w,151.03
2,d,130.02
11,d,114.02
16,w,75.42
13,w,-15.26
4,d,84.51
14,w,73.77
4,d,72.17
2,d,54.07
14,d,56.48
2,d,90.66
12,d,105.91
6,d,237.51
5,w,157.33
9,w,115.58
3,w,168.10
5,d,94.40
9,w,87.01
6,w,52.36
2,d,131.52
6,w,58.17
18,d,157.43
14,d,90.74
12,w,82.56
16,d,27.31
3,w,19.97
20,w,7.89
4,d,166.37
1,w,51.79
18,w,19.11
15,w,153.52
15,w,146.08
5,w,106.08
7,d,137.52
16,d,49.77
12,d,169.30
15,w,127.31
14,w,8.47
4,w,181.16
8,w,178.92
7,w,171.74
16,d,126.86
19,d,132.31
3,w,35.62
5,w,61.38
2,w,52.90
7,d,82.05
7,d,61.67
8,w,63.70
12,d,79.11
16,w,141.10
11,w,115.96
1,w,118.94
1,w,183.56
1,d,61.97
13,w,138.57
8,d,156.16
10,d,72.05
12,w,52.54
6,d,148.73
14,w,-14.52
11,d,123.27
6,w,43.98
15,w,40.43
11,d,144.66
7,w,82.26
9,d,159.28
10,d,148.50
20,w,88.67
19,w,121.75
9,w,72.66
20,d,134.75
19,w,115.45
20,w,108.84
19,d,159.71
6,d,239.22
16,d,42.35
15,w,107.02
2,d,77.74
1,w,84.19
8,w,89.45
8,w,72.70
1,d,35.48
16,d,52.52
10,w,51.90
7,d,114.69
11,w,105.33
4,w,71.45
8,d,163.86
3,w,104.42
1,w,91.09
13,w,153.33
14,d,84.29
15,w,159.50
1,w,131.06
9,w,109.37
11,w,70.47
16,w,146.52
9,d,67.93
15,w,39.69
6,d,66.55
20,d,154.26
9,d,79.33
5,w,132.33
9,d,88.31
10,w,89.90
13,w,147.03
6,d,53.35
16,d,185.13
16,w,48.02
17,w,128.49
14,w,50.96
15,w,83.30
14,w,57.22
4,w,81.75
10,w,125.70
8,w,113.97
17,w,109.44
11,w,155.98
4,w,68.16
2,d,54.69
17,w,42.15
16,d,156.15
3,d,118.61
16,w,93.64
13,d,26.52
18,d,164.85
16,d,73.52
17,w,190.63
8,w,106.03
20,w,72.72
15,w,119.74
2,w,88.04
9,w,55.04
8,w,-47.44
10,d,48.10
1,d,67.46
3,d,112.38
15,w,125.11
14,d,13.05
7,d,9.62
13,d,149.31
12,w,152.14
11,d,118.91
15,w,87.40
14,w,38.87
2,w,111.05
7,d,115.75
7,w,18.27
3,w,49.83
1,d,77.91
9,w,95.07
18,w,192.05
4,d,175.95
13,d,112.07
7,w,91.87
4,d,161.87
18,w,117.48
17,w,193.58
18,w,42.34
14,d,18.67
8,d,106.63
11,d,152.94
4,w,77.37
14,w,71.56
13,w,112.72
18,w,53.89
6,w,114.51
4,w,-5.74
19,w,27.21
10,d,193.23
8,w,108.36
1,w,251.89
11,d,44.64
5,d,185.92
6,d,60.80
14,d,6.47
13,w,118.36
5,w,103.09
10,d,42.33
2,d,7.46
12,d,88.98
13,w,184.17
4,d,152.44
1,d,2.77
1,w,72.66
18,w,36.81
5,w,59.21
16,w,51.92
7,d,106.55
9,w,103.54
1,d,128.91
16,d,140.98
1,w,89.63
13,d,48.72
13,w,118.67
19,d,84.05
9,d,40.96
13,d,73.62
14,w,71.16
20,d,63.56
5,d,38.23
9,d,47.24
14,d,-22.36
18,d,148.99
4,d,90.61
15,d,59.36
19,w,46.17
11,w,82.01
16,d,96.77
4,d,88.03
10,w,53.29
6,d,129.24
7,d,155.89
18,d,83.80
1,d,123.64
7,d,181.77
4,w,115.55
4,d,125.65
17,d,56.49
6,d,139.73
13,w,53.79
16,w,14.10
6,d,59.61
12,d,129.70
10,w,69.90
1,d,55.59
18,w,118.35
11,w,174.89
19,w,51.60
15,d,102.84
13,w,116.54
12,w,64.54
9,w,102.28
1,d,55.32
17,d,41.85
10,d,131.62
17,w,39.29
13,d,165.05
4,w,116.33
13,d,202.56
6,w,102.13
18,w,162.13
16,w,126.42
9,d,24.38
13,d,145.41
19,d,82.87
8,d,116.30
8,d,125.34
1,d,42.51
16,d,107.54
3,w,150.32
15,w,-45.09
12,d,153.41
16,w,128.70
13,w,40.82
10,w,181.02
9,w,154.03
3,w,111.98
20,d,141.32
10,d,18.55
3,w,99.13
9,w,234.96
16,w,155.00
15,w,91.00
11,d,134.89
9,w,104.98
7,w,86.56
11,d,118.91
19,d,119.30
3,d,179.81
7,d,148.24
7,w,77.03
13,w,173.84
6,d,134.14
8,w,128.92
13,w,103.13
12,w,-9.80
4,d,150.87
10,w,111.27
1,w,159.61
3,w,76.33
2,w,70.50
12,d,94.08
19,w,169.36
6,d,133.08
12,d,135.61
2,w,122.43
20,d,110.07
14,d,61.41
5,d,105.82
12,d,110.28
2,w,44.82
1,d,140.46
5,d,159.08
5,d,129.32
11,d,128.12
4,d,47.84
18,d,131.71
17,w,98.21
8,d,138.55
18,w,59.23
20,d,77.06
7,d,147.22
20,d,30.06
7,d,113.90
3,d,100.96
9,d,53.92
2,d,154.38
17,d,89.46
1,d,157.12
7,d,137.61
10,w,83.28
11,d,98.09
14,w,137.16
14,w,122.14
14,w,160.94
2,d,98.90
5,w,23.68
4,w,26.99
10,w,39.00
9,d,81.47
20,w,81.05
16,d,57.44
9,w,122.40
13,w,43.74
14,d,158.24
17,w,45.81
11,w,106.16
3,w,120.28
13,w,8.92
14,w,105.12
18,w,157.02
4,w,99.97
18,w,0.13
18,w,181.40
2,d,205.77
15,d,133.19
4,w,140.99
16,d,117.83
2,d,65.62
14,d,193.38
20,w,77.26
9,d,98.62
3,d,135.02
16,w,105.01
3,w,36.15
6,w,204.71
18,w,152.12
9,w,143.44
9,d,185.04
7,d,93.59
7,d,179.80
5,d,139.80
16,w,67.26
4,w,160.25
2,w,131.69
16,d,182.09
4,w,83.42
8,w,112.74
17,d,157.49
14,w,145.51
11,w,109.60
20,w,84.27
1,w,62.12
16,w,112.97
11,w,-12.46
15,w,44.95
1,d,7.16
9,d,29.18
17,w,125.29
13,d,65.55
15,d,55.59
2,w,176.48
19,d,84.22
15,w,62.22
10,d,142.23
4,d,75.21
12,d,42.92
2,w,86.79
16,d,62.55
8,d,156.37
12,w,144.13
17,w,121.82
15,d,143.66
13,w,135.38
14,d,144.39
6,w,71.36
15,w,105.01
10,w,85.19
6,w,148.83
3,w,102.55
17,d,80.55
10,d,129.57
9,d,193.11
19,w,42.20
16,w,143.18
4,w,134.45
4,w,57.62
13,w,124.67
8,w,175.66
11,d,200.20
17,d,164.36
17,w,45.56
3,d,55.24
2,w,70.61
3,w,80.11
15,d,80.53
1,w,155.31
8,d,73.13
7,w,19.02
18,d,64.65
8,w,164.10
13,w,76.33
6,w,108.39
14,d,93.45
5,d,12.18
7,d,109.82
20,w,108.35
16,w,13.62
4,d,119.92
8,w,121.06
18,w,102.94
9,d,36.35
6,d,114.93
2,w,120.88
4,w,159.93
12,d,103.83
10,d,53.64
12,w,93.14
12,w,156.60
11,w,117.15
12,w,33.39
2,w,181.35
20,d,38.42
6,d,83.81
18,d,206.46
1,w,133.27
18,w,110.04
18,d,95.32
4,d,203.84
3,w,106.98
6,d,125.29
6,w,19.46
1,d,192.72
17,w,157.08
17,w,59.75
17,d,108.61
20,d,192.37
20,d,69.81
19,d,136.01
7,d,6.19
6,d,210.29
8,w,83.82
13,d,-16.63
18,w,5.20
5,w,46.76
4,d,81.36
4,w,112.42
11,d,56.93
12,w,11.42
10,w,86.39
8,w,85.21
4,w,21.65
13,d,-2.35
11,d,100.55
13,w,138.68
19,d,87.56
7,w,160.82
20,w,143.84
6,w,93.13
2,w,142.64
9,d,-0.72
9,w,9.32
5,d,144.66
7,w,93.08
13,w,33.95
6,d,30.35
3,w,125.60
2,d,112.35
11,d,89.55
7,w,89.15
20,w,98.88
4,w,58.05
1,d,58.12
6,d,100.97
5,d,167.12
20,w,152.76
8,w,70.08
11,d,84.29
6,d,59.28
5,w,124.68
12,w,134.29
9,w,120.37
14,w,94.74
2,w,95.49
1,w,98.05
14,d,170.13
16,w,144.79
5,w,155.33
1,d,59.42
11,d,92.14
19,d,41.82
6,w,73.76
11,d,103.09
4,d,139.77
18,d,89.67
19,w,122.17
8,w,50.93
7,d,143.83
19,d,168.99
1,d,177.23
6,d,41.68
2,w,86.25
17,d,102.28
16,w,130.86
5,w,133.81
16,d,163.40
5,d,160.78
9,d,94.79
18,w,162.19
1,w,134.90
17,w,48.91
14,w,97.05
1,d,143.17
14,d,162.28
5,w,100.76
12,w,128.45
11,w,76.83
20,w,122.19
3,w,81.14
2,w,89.18
13,w,113.89
3,w,88.50
10,w,23.29
17,w,107.35
2,d,-26.22
12,d,138.95
16,d,69.08
8,w,128.97
7,w,22.98
10,d,159.66
18,w,119.10
14,w,54.70
10,w,137.05
7,w,65.61
2,d,28.21
1,w,113.59
2,d,70.60
7,d,123.58
15,w,122.63
3,w,70.06
1,w,104.18
16,d,151.34
10,w,3.22
10,d,62.50
11,w,15.87
7,d,136.84
20,d,168.62
8,w,21.12
5,d,68.00
4,w,37.32
13,d,101.05
14,d,46.21
18,d,74.21
16,w,113.11
5,w,128.39
2,w,130.85
18,d,8.38
18,d,147.17
14,w,117.70
12,w,34.86
9,d,139.97
6,w,183.64
18,d,67.04
1,d,87.33
7,w,19.31
4,w,59.99
8,w,188.78
20,d,124.87
17,d,75.77
4,d,60.39
12,w,131.72
3,d,18.60
4,d,56.62
18,w,106.18
14,w,54.89
1,w,58.19
10,w,81.11
3,w,101.69
1,w,80.22
7,w,105.62
20,d,62.74
1,w,182.14
7,d,98.69
17,w,27.85
12,w,133.93
13,w,46.63
1,w,95.58
6,w,73.97
11,d,209.15
9,w,53.21
7,w,141.30
13,d,99.14
14,w,91.91
9,w,91.31
2,w,33.72
17,d,63.76
10,w,83.31
12,w,141.36
17,w,129.57
3,d,113.63
11,d,128.96
11,w,183.17
7,w,84.72
4,w,139.04
4,w,46.42
17,w,90.16
16,d,44.86
16,d,63.88
12,d,106.99
10,w,41.22
5,w,146.47
13,w,59.98
2,w,68.92
5,w,162.43
10,w,135.33
19,w,115.59
6,w,178.67
10,d,208.41
20,w,129.37
7,d,34.44
1,d,76.06
13,d,150.06
13,w,184.55
9,d,34.13
1,w,55.79
12,d,86.97
6,d,124.61
1,d,46.49
18,w,46.05
7,d,31.00
6,w,142.47
8,w,15.51
8,w,63.42
15,w,122.34
17,d,215.95
14,w,123.89
6,w,204.68
2,d,117.03
15,d,122.75
18,w,23.33
14,w,29.90
18,d,70.97
15,d,82.49
5,w,114.14
5,w,185.15
14,d,82.07
14,d,92.76
17,w,186.44
12,w,79.65
12,d,9.26
10,w,68.04
4,w,39.29
8,w,81.93
15,d,24.15
7,d,80.57
13,w,53.36
14,w,91.10
6,d,170.56
9,d,171.48
8,d,173.84
9,d,101.72
2,w,88.48
6,d,1.17
9,w,106.61
7,d,179.04
13,w,59.51
15,d,186.77
1,w,135.01
11,w,120.70
4,d,19.93
10,d,159.35
5,w,135.58
5,w,94.52
10,d,46.81
20,d,55.80
11,w,169.88
20,d,77.69
1,w,52.65
20,d,89.31
16,d,54.54
15,d,104.59
15,w,92.15
13,d,77.42
18,w,65.11
11,d,134.43
17,d,120.56
12,w,70.95
1,w,67.82
12,d,158.97
12,w,88.19
5,w,112.09
8,d,58.48
12,d,52.00
20,w,106.09
15,d,19.98
19,d,90.84
2,w,134.07
5,w,17.92
17,w,165.27
15,d,53.63
1,w,120.60
11,w,-54.91
1,d,74.26
18,w,113.31
5,d,210.22
20,w,108.97
16,w,59.09
1,w,142.22
4,w,-5.16
3,w,64.73
16,w,48.72
18,d,85.54
11,w,114.34
14,w,202.43
14,w,97.29
13,w,109.72
10,w,127.99
13,w,95.81
8,d,23.08
14,d,96.10
6,d,15.03
19,w,90.88
8,w,137.09
2,w,106.10
16,d,116.39
19,w,99.63
4,w,127.03
6,d,212.14
9,d,54.92
8,d,93.06
13,d,89.96
20,d,7.07
9,w,118.04
2,w,131.28
2,w,29.74
8,w,62.35
11,d,108.37
18,w,78.06
1,w,93.05
20,d,153.51
10,d,25.71
3,w,49.05
3,d,111.65
20,w,57.74
12,w,118.18
12,w,110.74
11,d,108.54
5,w,138.32
15,d,104.90
14,w,39.87
10,w,202.24
16,w,54.18
15,d,234.21
10,d,92.32
4,w,137.11
16,d,125.33
6,d,210.54
2,d,16.76
4,d,202.81
6,d,38.40
8,w,30.81
7,w,75.42
11,w,2.69
16,d,160.53
10,w,61.29
14,w,99.67
9,d,152.24
15,w,105.35
2,d,110.85
8,w,114.04
14,d,176.00
1,d,111.08
3,w,130.25
19,d,104.36
17,d,24.01
3,d,62.15
10,d,97.60
10,w,122.58
12,d,27.59
10,d,86.46
11,d,74.15
4,w,169.42
19,d,151.39
7,w,59.16
11,w,136.30
11,d,143.46
1,d,149.96
10,d,72.22
12,w,115.56
4,w,60.97
13,d,100.87
18,w,118.33
15,d,30.49
4,w,120.48
12,d,142.29
6,w,68.20
9,w,211.06
8,d,135.52
5,d,144.77
12,d,80.75
3,d,111.40
5,w,116.72
19,d,78.23
15,w,67.02
3,d,108.47
17,w,180.03
17,d,145.57
7,d,113.97
2,d,131.33
13,d,164.60
19,w,181.19
8,d,175.84
10,w,51.73
4,w,63.04
17,d,108.09
10,w,92.37
20,d,74.89
17,d,106.66
5,w,90.98
3,w,174.87
15,w,181.49
13,w,26.34
13,d,117.68
9,d,43.94
9,w,161.95
20,d,86.72
6,w,147.09
18,w,105.94
18,d,129.26
3,d,155.52
9,w,118.72
14,w,53.24
17,w,45.49
13,d,72.76
3,w,34.86
3,w,104.94
4,d,94.18
9,w,68.09
13,w,98.11
7,d,96.94
6,d,89.77
11,d,58.53
17,w,112.54
20,w,190.94
2,w,175.92
16,w,140.44
15,d,127.44
7,w,100.92
7,w,59.15
3,d,144.92
3,d,105.66
19,w,94.32
1,d,213.41
19,w,116.09
2,d,69.86
2,w,67.02
9,w,26.87
16,w,112.08
15,w,27.01
9,w,86.14
11,w,102.37
19,w,49.15
3,w,133.88
20,d,128.98
20,d,165.02
5,d,49.99
19,w,30.02
19,w,156.69
16,d,106.41
8,d,132.95
13,w,131.92
3,w,-1.85
11,w,108.16
9,w,216.14
20,d,148.06
14,d,133.49
11,w,109.65
20,d,135.57
1,d,80.19
5,w,78.83
13,w,101.03
2,w,12.83
20,d,87.08
4,w,97.34
10,d,103.28
17,d,159.53
12,w,188.67
10,d,96.02
3,d,192.96
10,w,96.14
10,d,95.26
11,w,81.07
8,d,90.89
6,d,138.93
16,w,53.63
3,d,225.33
16,d,88.82
18,d,70.24
4,d,151.78
15,d,146.91
13,w,65.58
10,d,157.41
5,w,90.70
7,d,81.70
14,d,68.18
6,w,34.11
20,d,41.68
10,d,103.36
8,w,86.04
8,w,148.32
18,w,113.86
5,d,166.69
1,d,28.29
12,d,79.29
14,w,28.14
13,w,47.58
20,d,50.39
10,w,23.68
4,d,108.00
6,w,133.37
5,w,117.33
4,d,76.21
5,w,72.65
15,w,55.03
6,w,197.40
10,d,82.11
16,d,108.35
6,d,143.79
1,w,126.93
5,d,140.55
17,d,146.39
2,d,175.74
14,d,70.71
6,d,78.52
2,w,115.21
10,w,105.75
20,d,82.65
6,w,138.96
20,d,50.78
18,d,87.71
5,w,57.83
14,d,171.09
17,d,136.44
20,w,35.28
14,w,138.13
12,d,209.81
20,w,93.40
11,w,91.76
19,w,118.38
14,w,142.60
1,w,50.01
20,d,192.67
7,d,73.14
11,d,88.57
5,w,161.26
7,d,158.25
16,d,41.39
6,w,60.82
18,w,104.84
9,d,85.84
14,w,81.82
13,w,93.57
9,d,105.68
16,w,74.52
11,d,96.86
8,w,144.36
16,w,57.88
19,d,117.07
16,d,147.41
15,d,117.72
1,d,58.39
6,d,123.08
1,w,151.68
17,w,116.51
10,d,74.98
11,w,89.69
12,w,175.45
1,d,235.03
18,d,37.92
17,d,107.86
16,w,67.57
11,d,141.98
20,w,81.38
10,w,53.20
17,w,65.85
14,w,170.73
15,w,-11.78
8,w,133.92
14,d,160.82
10,w,50.49
8,w,49.87
17,d,132.46
4,d,15.72
3,w,159.67
7,d,42.99
12,w,11.61
13,w,67.92
1,d,121.98
5,d,87.31
19,d,55.35
6,w,99.38
4,d,17.84
4,d,55.44
2,d,65.19
6,w,140.88
16,w,121.06
14,w,115.22
4,w,31.05
10,d,-3.82
11,w,120.83
19,d,114.73
8,w,-50.75
14,d,157.70
3,w,121.75
17,w,85.73
5,w,85.14
8,w,64.16
11,d,93.19
16,d,75.94
7,w,94.06
8,d,64.31
17,w,107.80
19,d,99.08
5,w,78.71
20,w,255.28
17,w,25.54
3,d,127.85
16,w,77.07
