# Atm transactions from machine 08
# format: account number, type, amount
19,d,-6.49
9,w,179.24
9,d,88.88
4,w,72.21
6,w,39.87
1,w,80.32
3,w,144.12
11,d,88.88
11,d,136.03
6,w,111.03
17,d,216.88
15,d,41.34
8,w,219.02
5,d,21.21
12,d,138.47
2,d,154.75
17,w,25.44
8,w,13.79
9,w,136.20
13,d,134.04
2,w,42.95
6,d,54.98
5,d,111.64
1,d,90.89
5,w,33.30
13,d,204.38
2,w,161.80
11,w,75.12
19,d,89.38
19,w,65.73
15,w,62.99
1,w,154.12
3,w,150.82
1,w,121.65
13,w,51.32
15,w,126.74
14,w,141.42
5,w,78.85
19,d,90.21
5,w,179.63
9,d,98.83
8,d,172.78
4,d,93.89
18,d,139.86
3,w,120.16
3,w,80.24
18,w,91.22
3,w,100.81
13,d,93.01
6,d,189.25
4,w,107.47
6,d,69.55
12,d,93.25
18,d,107.26
8,w,107.24
2,w,78.83
8,w,87.60
3,d,73.75
16,w,208.53
5,w,149.71
13,d,66.85
15,w,74.12
10,d,87.64
15,w,176.24
4,w,167.64
20,d,119.49
15,w,79.38
9,d,106.71
14,w,173.92
11,d,101.63
5,w,128.33
10,w,136.94
20,d,100.16
7,d,150.01
9,d,82.26
3,w,76.49
13,d,101.61
5,w,91.39
16,d,201.60
1,d,109.36
6,w,126.03
14,d,153.12
6,d,51.52
10,w,182.78
18,w,90.48
13,w,168.52
13,w,104.66
8,d,13.29
5,d,118.55
2,w,-0.53
2,w,160.63
15,d,84.81
15,d,168.87
1,w,79.02
15,w,69.10
5,d,25.76
12,d,35.59
7,d,77.78
3,w,61.42
12,w,88.43
8,w,138.46
13,d,35.04
3,d,111.22
19,d,203.00
3,w,37.33
17,d,6.98
8,w,41.56
4,w,98.88
12,w,1.14
16,w,137.16
3,w,90.54
11,d,174.55
1,w,50.19
14,d,132.47
17,d,77.02
5,w,183.10
1,d,125.57
20,d,36.01
9,w,8.35
19,w,113.02
13,w,183.54
4,w,-46.96
8,w,131.18
16,w,77.36
8,d,45.52
4,d,65.66
11,w,214.06
1,d,125.86
13,d,144.14
15,w,186.34
8,d,60.66
13,d,98.35
17,w,93.75
17,d,124.70
4,w,61.17
16,d,147.92
19,w,126.33
18,w,69.59
11,d,97.70
20,d,81.07
19,w,127.14
11,w,83.17
6,d,77.58
11,d,186.56
17,w,64.81
1,d,42.59
10,w,62.80
5,d,83.56
20,w,126.51
3,w,89.79
11,w,140.79
12,w,47.51
20,d,102.94
5,d,148.80
18,d,11.57
2,d,19.34
6,d,82.38
14,d,107.78
6,d,138.81
13,d,130.22
18,w,96.24
16,d,173.25
10,d,194.21
2,d,79.38
19,d,151.01
17,d,110.17
15,w,12.20
6,w,64.49
8,w,87.42
9,w,123.25
1,d,153.43
2,w,177.02
9,w,44.94
4,d,105.03
14,w,38.21
9,d,44.18
7,d,136.73
6,w,60.27
16,d,156.06
5,w,71.30
7,d,155.46
2,d,80.11
19,w,94.95
10,d,65.15
8,w,90.39
20,d,160.22
15,w,113.07
10,w,51.56
18,d,50.16
6,d,31.14
8,d,130.75
19,d,75.56
8,d,101.53
7,d,92.53
2,w,51.11
7,w,217.44
15,d,112.01
15,d,60.42
1,w,81.66
15,w,62.81
4,d,133.26
1,w,101.20
10,w,132.29
20,d,231.42
2,w,65.84
6,d,8.00
17,w,124.54
13,d,59.32
6,d,98.76
15,w,10.36
7,w,156.85
15,d,67.36
16,w,23.70
12,w,47.11
3,w,-4.29
12,d,241.30
17,w,98.35
7,d,139.59
11,d,68.91
6,d,8.06
13,d,215.38
5,w,144.21
18,d,103.41
12,w,164.73
20,d,68.82
5,w,95.23
7,d,154.11
18,d,80.82
10,d,123.42
20,w,94.78
2,w,113.31
1,d,156.52
16,w,62.39
9,d,90.24
11,w,85.93
18,d,76.74
1,w,27.26
19,w,218.54
13,w,83.87
16,d,34.02
13,d,149.35
9,d,131.12
20,d,62.28
5,d,98.50
4,w,42.00
12,w,109.90
12,d,42.35
1,d,193.85
3,d,116.06
3,d,116.33
10,w,160.76
15,d,88.07
6,d,103.55
7,d,159.76
15,d,82.84
6,d,97.85
2,d,192.83
14,d,141.11
5,d,156.24
11,w,173.87
20,d,18.80
12,d,165.02
13,d,6.94
20,w,79.32
14,w,100.70
20,w,116.61
12,d,123.29
16,d,42.05
19,w,35.65
16,d,137.86
7,d,134.00
18,w,48.61
11,w,35.68
15,w,47.29
10,w,142.43
3,d,95.10
6,d,100.96
6,d,73.66
2,d,207.97
3,w,59.39
1,w,124.21
10,w,73.17
15,d,191.20
2,d,66.25
9,w,80.94
20,w,22.94
15,w,114.92
7,d,21.48
15,d,71.02
6,w,82.25
19,w,183.93
10,w,1.33
19,w,97.86
14,d,134.02
13,w,100.75
12,d,147.81
10,d,92.98
11,d,168.28
13,d,39.66
2,d,16.65
3,w,36.79
3,w,208.98
9,w,164.79
9,w,120.24
1,w,78.86
10,d,113.64
7,w,157.46
6,d,43.61
3,w,8.23
20,w,140.41
1,w,173.36
20,w,78.56
9,w,73.31
1,d,116.98
17,d,181.63
16,w,52.92
16,w,174.00
18,w,10.06
6,d,86.92
12,d,161.25
4,w,104.69
1,w,52.36
14,w,95.51
18,w,89.50
8,d,-6.87
10,d,101.22
5,d,59.65
4,d,123.91
16,d,181.60
6,d,151.41
8,w,172.01
14,w,-17.61
15,w,40.22
13,d,158.22
5,w,79.82
7,w,41.36
12,d,114.54
17,d,99.46
13,d,79.66
16,d,70.62
11,d,130.91
15,d,95.03
12,d,-14.77
10,w,114.14
20,w,113.40
11,d,92.69
19,d,97.62
12,d,86.15
6,w,109.30
11,w,109.17
12,w,63.47
13,d,90.98
14,w,58.99
9,w,135.88
13,w,150.41
12,d,70.56
15,w,118.85
6,w,117.87
7,w,18.23
13,w,130.67
7,d,46.67
8,d,118.10
15,w,119.62
6,d,84.21
18,d,38.77
13,d,55.21
7,d,93.98
15,w,76.44
3,w,78.84
7,d,89.79
9,w,51.37
5,w,94.83
6,w,128.14
14,w,100.97
9,d,75.01
3,w,229.06
12,d,165.99
19,d,124.46
17,w,141.26
6,w,-3.16
6,d,16.68
5,d,17.67
3,d,110.04
14,d,50.12
6,d,43.26
20,d,64.83
19,w,97.44
10,w,70.63
6,d,112.45
15,w,33.86
12,d,88.17
12,d,152.59
3,w,36.01
7,d,96.70
11,w,125.63
5,d,247.27
12,d,102.20
5,d,147.68
14,d,2.08
17,w,109.44
6,w,113.96
10,w,116.16
19,d,55.89
19,d,103.58
18,w,78.49
18,w,83.40
5,d,62.56
19,w,5.54
10,d,104.06
17,d,10.91
6,w,116.87
11,w,93.30
5,w,81.33
7,d,120.06
4,d,64.92
6,w,106.16
9,w,67.00
17,w,92.00
15,w,-5.63
19,d,92.95
17,w,202.97
4,w,97.18
8,d,104.94
9,d,140.86
1,w,65.04
5,w,103.08
18,d,-4.51
18,d,90.02
3,w,102.94
8,d,65.66
7,w,75.01
8,d,46.18
7,d,81.12
16,w,149.38
2,w,146.41
1,w,50.21
11,w,97.50
7,d,149.02
7,w,78.10
11,w,128.16
9,w,140.21
11,w,66.53
6,w,91.61
10,d,85.49
20,w,47.23
3,w,170.57
18,w,14.52
7,w,147.31
14,w,68.69
3,w,109.39
17,d,144.04
19,w,138.69
14,w,70.15
10,w,125.18
1,d,81.90
18,w,49.87
1,w,24.01
20,d,48.51
7,d,81.34
17,w,84.05
17,w,57.09
9,w,119.51
8,d,39.93
2,w,88.97
20,w,49.56
18,d,124.42
12,w,81.19
19,d,79.11
18,w,44.05
5,d,121.73
6,d,-48.57
1,d,119.75
8,w,77.85
2,w,147.08
12,w,127.17
11,w,149.87
16,w,121.40
13,d,63.88
2,d,139.37
1,d,92.73
3,d,122.10
17,d,25.42
1,d,29.92
17,w,176.58
14,d,71.74
7,w,139.03
12,d,41.98
4,d,102.61
2,d,150.09
14,d,46.37
13,w,156.87
7,w,62.02
15,d,66.08
3,d,-16.89
6,d,64.73
13,w,147.96
4,w,71.73
3,w,83.75
11,w,-11.25
6,d,76.27
7,d,178.43
11,w,109.60
5,w,103.36
15,w,70.26
13,d,139.35
1,w,60.32
15,w,-4.52
11,w,96.30
19,d,69.45
6,w,179.33
13,d,56.05
6,w,232.53
6,w,155.78
16,w,82.54
17,w,98.95
11,d,22.23
4,d,77.51
11,w,181.06
11,d,79.65
5,d,126.29
19,d,122.83
15,w,40.05
15,d,63.12
19,d,133.98
13,w,149.50
9,d,147.23
17,w,191.94
19,w,62.56
7,w,62.12
12,w,95.07
3,d,186.12
5,w,128.63
15,d,174.40
13,d,102.48
20,d,103.16
12,d,97.76
17,w,63.01
8,w,80.03
15,w,81.28
17,w,98.35
7,d,79.72
13,d,142.18
19,w,81.45
16,w,118.76
2,w,84.76
11,d,69.76
9,d,88.12
2,w,174.25
2,w,-14.64
14,d,86.34
1,w,147.99
10,d,97.28
5,w,40.43
3,d,48.12
5,w,44.38
14,w,75.93
17,w,116.80
12,w,82.52
3,d,71.66
13,w,141.15
17,d,149.31
20,d,100.21
20,d,119.90
10,w,47.18
8,d,133.29
6,d,186.25
12,d,114.99
16,w,189.94
19,w,47.74
4,d,190.73
7,d,110.61
12,w,87.63
5,w,-23.72
13,w,58.57
4,d,40.30
3,d,180.31
3,w,90.39
8,w,98.32
10,d,76.23
5,d,66.84
8,d,94.35
8,d,134.02
8,d,158.85
19,d,60.08
5,w,105.57
11,d,124.26
6,d,29.35
16,w,85.64
16,w,169.79
4,w,74.32
9,w,72.06
17,d,155.63
6,w,150.15
3,d,78.15
18,w,111.03
17,d,92.27
8,d,35.75
13,w,69.50
10,d,217.94
4,w,68.54
7,d,52.99
2,d,47.37
9,w,90.73
9,w,16.97
19,d,112.57
1,d,92.78
3,d,18.15
7,d,128.57
11,w,157.56
8,d,46.03
5,w,8.77
1,d,111.24
5,d,203.92
9,w,56.48
6,d,81.87
16,d,43.57
10,w,98.58
17,w,124.98
20,d,136.89
6,d,139.85
12,d,30.07
2,d,94.69
19,w,176.95
2,d,129.99
6,w,119.39
12,d,153.12
11,w,126.73
4,d,47.53
15,d,52.06
1,d,120.20
12,w,71.27
1,d,150.77
3,d,114.57
13,w,125.14
8,w,120.80
15,w,122.61
11,w,52.50
16,w,220.64
17,w,93.50
8,d,23.14
6,d,16.18
8,w,139.88
13,w,159.52
2,d,-16.69
10,w,93.67
12,w,76.61
15,d,71.68
3,w,42.07
9,w,113.18
16,w,138.45
17,d,105.62
19,w,38.79
14,w,86.37
12,w,137.03
1,d,86.79
20,w,148.35
6,d,47.51
19,w,37.50
5,d,37.89
17,w,122.05
14,w,11.45
15,d,153.45
2,d,74.87
8,w,148.02
2,w,140.06
10,w,150.56
17,w,84.22
5,d,229.34
2,w,97.47
6,w,141.05
12,d,126.05
17,d,151.70
16,d,121.70
12,d,133.34
16,w,69.27
1,w,82.10
19,d,96.58
6,w,58.16
14,d,70.06
10,w,160.21
19,w,224.55
19,d,97.97
11,w,90.72
17,w,56.39
5,d,84.41
5,w,81.82
3,w,28.73
15,d,141.63
13,w,47.38
7,d,86.49
6,d,66.11
10,w,214.32
10,d,162.18
11,w,70.17
20,d,57.35
13,w,75.58
5,w,6.01
7,w,48.01
5,d,28.67
9,w,42.65
8,w,33.61
11,d,145.24
4,d,78.16
7,d,102.86
20,w,70.07
13,d,111.17
8,w,216.31
18,d,88.29
8,w,149.25
14,d,118.76
16,d,71.77
17,d,104.56
3,d,161.38
17,w,90.19
5,w,111.16
16,d,103.88
10,d,98.65
10,d,140.44
2,w,126.02
8,w,47.19
14,w,169.84
12,d,62.89
19,d,52.55
11,d,52.38
4,d,221.88
1,w,65.46
2,w,53.34
7,w,190.56
17,w,169.33
5,d,163.48
12,d,151.73
17,d,88.88
9,d,60.69
12,d,52.43
8,d,73.41
13,d,37.76
5,d,208.78
17,d,146.77
18,w,38.08
19,d,106.40
6,w,52.00
13,d,106.17
12,w,90.05
16,w,68.67
18,w,110.93
6,d,138.13
16,d,81.75
5,d,107.62
13,d,116.42
13,d,70.52
16,d,83.28
3,w,88.56
15,d,132.43
3,w,171.32
17,w,74.43
6,d,53.08
20,w,180.37
10,d,30.23
2,w,20.04
9,d,74.93
6,d,32.84
11,d,7.31
16,w,11.98
15,w,139.55
16,d,85.72
1,d,-28.03
17,w,102.29
16,w,39.90
4,d,61.64
4,w,89.58
2,d,87.64
9,d,93.64
16,d,209.81
8,d,83.61
20,d,69.68
2,d,173.36
12,w,103.82
20,d,221.75
20,w,42.73
13,d,130.17
2,d,83.95
19,d,149.55
13,w,43.47
15,w,44.20
11,d,138.53
19,d,136.55
18,d,165.51
9,w,109.07
18,d,125.85
11,d,160.16
9,d,140.96
2,w,-11.09
5,d,83.55
14,d,103.41
9,d,64.82
15,w,25.17
16,w,77.18
13,w,60.55
19,w,128.59
7,w,141.23
15,d,174.24
18,w,145.72
1,d,103.17
9,w,114.43
8,w,146.32
16,w,86.20
14,w,105.36
4,d,174.77
17,w,197.74
19,d,119.39
2,d,60.13
13,d,58.71
16,d,103.42
6,w,61.45
13,w,96.68
3,w,180.54
2,d,26.61
4,d,120.53
8,d,144.67
18,w,73.57
3,d,77.68
8,d,136.60
6,d,203.00
8,w,151.89
5,w,42.98
10,w,24.14
13,d,144.57
18,w,112.42
17,w,107.61
10,w,41.81
3,w,143.97
10,d,147.33
2,w,30.50
20,w,167.08
10,d,93.90
13,d,131.97
17,d,66.90
14,w,162.79
17,w,117.01
10,d,104.72
2,w,-10.86
15,w,119.08
19,d,133.05
16,w,156.05
16,d,67.80
3,w,-13.00
7,d,100.34
7,w,171.13
19,w,125.05
10,w,60.28
10,d,52.49
1,d,49.29
18,w,106.77
3,d,42.00
3,d,145.41
18,w,172.85
3,d,53.50
10,w,108.19
11,w,188.44
15,d,91.17
13,w,23.94
18,d,137.58
1,d,83.68
12,d,70.63
3,d,111.88
6,w,80.09
4,d,54.40
7,d,125.91
14,d,159.91
17,w,151.83
6,w,55.23
8,w,121.03
12,d,123.73
14,w,68.90
18,d,90.66
18,w,167.73
16,w,106.73
8,d,133.77
20,w,126.27
3,d,52.11
2,d,25.74
16,d,112.95
3,w,39.28
18,d,121.86
10,d,-8.13
20,d,17.75
10,w,-2.81
16,d,94.00
16,d,44.33
5,d,152.20
13,w,70.19
4,w,97.40
20,w,107.49
13,d,63.74
12,w,74.52
1,w,176.38
9,w,57.88
19,d,108.31
11,d,99.80
2,w,81.16
6,w,82.85
5,d,69.19
17,w,178.04
10,w,60.05
20,w,85.84
2,d,150.15
8,d,192.34
9,d,142.85
15,d,166.74
12,d,136.79
9,d,71.39
7,d,72.61
16,w,17.23
14,d,144.95
15,d,122.27
4,d,-16.49
12,w,67.75
11,d,78.10
3,w,142.92
8,w,70.78
14,d,123.96
4,d,121.43
19,w,106.97
14,d,150.28
9,d,41.22
14,d,26.17
15,w,170.95
2,w,121.03
15,w,61.51
13,d,113.96
10,d,208.86
1,w,128.67
8,d,44.08
16,d,156.88
2,d,54.97
3,d,76.07
14,w,124.17
18,d,84.09
16,w,63.98
6,w,50.69
10,d,116.90
14,w,115.61
18,d,118.91
19,w,96.93
6,w,144.90
3,w,92.11
1,w,187.55
6,d,104.02
7,d,134.70
8,w,154.40
6,w,144.00
17,d,31.04
2,w,109.52
8,d,94.26
10,w,112.12
5,d,73.70
1,w,52.30
13,d,134.12
4,d,58.59
4,w,62.30
1,d,56.78
17,w,94.58
18,w,110.66
14,d,126.21
4,w,213.78
15,w,106.02
9,d,72.61
2,w,131.46
2,d,124.51
12,d,142.09
10,w,145.04
4,d,175.49
7,w,31.10
4,d,85.62
12,d,76.28
15,d,90.21
3,d,130.39
5,d,107.71
10,d,116.70
9,w,185.36
5,d,54.87
4,d,115.48
10,d,160.06
16,d,110.70
2,d,72.14
3,w,136.60
6,w,-7.19
8,d,150.58
15,d,113.26
1,w,111.76
18,w,82.52
13,d,86.82
17,d,49.68
6,w,100.60
12,w,172.34
9,w,121.00
5,w,70.33
8,w,171.21
20,d,92.51
17,w,120.67
8,w,57.97
7,w,112.83
3,d,162.42
11,w,225.38
16,w,17.42
3,w,67.19
16,d,188.00
13,d,90.95
7,w,66.85
14,w,112.04
15,w,139.91
4,w,17.03
17,w,92.16
14,w,111.73
11,d,129.84
20,w,11.47
1,d,95.05
8,d,118.83
19,w,160.59
4,d,164.11
11,d,80.42
15,w,123.78
17,d,139.47
1,d,108.41
1,d,40.73
14,w,64.69
20,w,140.63
9,d,55.84
2,d,106.61
15,w,24.17
10,w,51.50
7,w,44.44
13,w,-3.60
20,d,33.71
3,w,76.64
6,w,67.87
16,w,93.92
4,d,105.17
9,w,108.57
19,d,96.75
2,w,183.95
10,d,24.41
3,d,78.69
11,d,84.63
9,d,8.04
7,w,152.07
7,d,129.40
10,w,99.80
17,w,172.08
7,d,82.72
13,d,65.62
9,d,95.43
14,w,90.18
14,d,99.41
3,d,50.04
3,d,155.96
7,w,104.61
1,w,60.01
12,w,172.63
5,d,142.14
4,d,149.00
20,d,148.05
1,w,111.49
18,d,103.34
9,w,-5.93
5,w,105.32
18,w,95.21
16,d,136.92
12,d,116.14
9,d,96.55
12,w,37.51
10,w,20.82
14,d,73.92
1,w,47.33
4,w,-2.46
20,d,51.69
19,d,114.93
17,w,132.53
12,w,97.02
2,d,104.08
20,w,124.94
16,d,131.19
8,d,132.41
17,w,75.71
5,w,103.64
17,d,119.45
19,d,117.29
3,w,101.73
12,d,123.77
13,d,37.08
20,d,108.72
13,d,90.45
3,w,80.94
4,w,97.43
4,d,102.84
7,w,136.88
20,d,102.56
19,d,132.26
12,w,132.67
10,d,160.76
17,w,95.10
19,d,33.51
2,d,124.19
17,d,145.43
12,d,75.34
4,w,88.20
6,w,118.20
15,w,55.05
7,w,186.03
11,w,75.91
15,w,99.30
12,d,147.35
4,d,40.74
8,d,75.22
1,d,122.65
4,w,139.67
13,w,89.70
11,d,98.66
3,d,34.07
3,d,93.06
8,d,68.41
13,d,75.17
2,d,163.40
19,w,126.64
16,w,144.95
8,w,91.08
18,w,102.11
13,w,104.39
13,d,160.98
12,d,172.28
11,d,136.20
2,d,148.08
4,d,70.82
20,d,72.74
17,w,132.27
15,w,107.76
13,d,182.67
12,d,162.76
15,w,177.45
4,d,145.49
7,w,162.09
11,d,174.14
4,w,21.79
5,d,30.66
13,w,180.60
7,d,136.64
15,w,140.47
4,d,145.48
17,d,154.34
1,d,70.20
9,d,89.87
8,w,151.39
5,w,69.45
4,d,164.15
9,d,103.38
13,w,60.47
11,d,124.51
18,w,81.01
8,w,91.43
11,w,49.74
15,w,48.30
11,d,91.79
12,d,197.80
17,d,64.26
19,d,54.43
5,w,125.38
12,w,82.54
2,w,102.92
12,d,70.83
15,w,37.28
7,d,66.91
8,w,119.44
5,d,77.79
11,w,52.73
9,d,124.59
12,w,55.75
10,d,79.71
12,w,158.07
18,w,88.86
19,d,82.10
18,d,84.11
6,w,183.40
20,d,189.17
7,d,120.79
6,w,150.79
18,d,120.32
16,d,48.92
4,d,30.07
19,w,107.64
9,d,44.93
18,d,161.04
16,w,158.16
8,w,110.13
7,d,29.98
12,w,37.54
1,w,115.09
1,d,165.73
19,w,173.40
4,w,105.52
9,w,86.21
16,w,94.62
11,d,108.91
6,d,87.98
19,d,215.82
17,w,80.69
17,w,40.50
15,d,14.83
9,w,99.00
16,d,60.12
4,w,63.15
11,w,12.06
17,w,85.59
5,d,132.32
14,d,60.42
17,w,100.82
19,w,97.30
4,w,117.19
5,w,169.18
9,d,200.96
1,d,99.71
10,d,105.24
12,d,128.44
8,d,125.09
8,w,135.43
19,d,52.26
4,d,79.30
1,d,55.77
12,w,96.28
20,w,125.35
8,w,53.50
3,d,169.65
8,d,82.17
5,d,102.08
10,w,88.91
5,d,76.73
11,w,198.15
11,w,146.72
9,w,65.12
9,d,175.11
17,w,72.11
1,d,113.09
4,w,153.75
1,d,149.18
12,w,105.23
5,d,63.56
6,w,74.97
15,w,157.90
5,d,119.70
2,d,56.07
18,w,128.05
10,w,100.32
19,w,26.97
7,w,102.98
18,d,160.31
6,w,46.84
11,d,52.06
20,w,145.49
2,w,100.10
9,d,83.62
17,d,52.59
6,d,70.60
5,w,123.93
17,w,128.18
5,d,84.10
5,d,45.01
8,w,116.27
16,w,95.02
20,d,211.86
16,w,138.49
16,d,77.48
8,d,74.93
3,d,71.63
17,w,-17.52
17,w,58.20
6,w,-16.84
5,w,140.46
20,d,117.91
5,d,131.90
12,w,78.45
7,w,122.78
1,d,110.40
16,w,44.82
1,d,45.20
5,d,132.73
11,w,72.26
2,d,113.96
16,w,75.98
18,w,147.20
2,w,149.96
19,d,146.02
3,d,34.98
6,w,21.36
3,d,140.75
17,w,125.29
20,d,129.90
17,w,134.11
6,d,160.96
18,d,131.54
14,w,102.70
3,w,174.59
4,d,57.02
10,w,121.52
12,d,130.56
2,w,71.27
5,w,65.91
14,w,111.83
3,d,89.28
3,d,80.31
4,w,69.95
12,w,75.50
15,w,147.51
2,w,125.36
1,d,57.83
4,w,4.36
6,d,82.09
2,w,150.42
5,w,125.12
3,d,63.92
13,w,118.19
18,w,157.29
16,w,114.18
13,d,144.60
20,d,146.63
13,d,89.29
3,d,132.31
14,d,135.02
9,w,87.53
4,w,45.42
10,w,142.39
12,d,97.32
5,d,129.15
11,d,107.50
13,d,75.14
7,d,160.78
14,w,100.76
20,w,46.93
18,d,28.00
4,d,80.92
5,w,27.69
3,d,58.19
4,d,106.06
16,w,130.92
12,w,144.21
17,w,136.84
3,w,101.48
10,d,145.91
10,w,167.46
2,d,30.95
8,d,128.01
3,w,54.61
19,d,13.11
13,d,146.66
3,w,83.29
8,d,44.64
3,d,173.85
10,d,161.44
16,w,118.40
16,w,139.64
14,d,88.94
18,w,177.32
16,w,99.80
8,w,103.86
7,d,109.96
15,w,58.43
16,d,71.22
2,d,161.83
12,d,75.23
7,d,115.65
5,w,38.21
16,d,70.72
20,w,58.20
20,w,147.93
6,d,56.31
13,d,162.17
13,w,109.92
11,w,88.65
8,d,-45.36
8,d,44.61
20,w,38.60
14,w,166.16
3,w,-12.69
4,w,95.86
10,d,110.14
13,w,44.88
1,w,63.07
20,d,143.85
20,d,31.33
17,d,66.15
8,w,164.18
8,w,67.43
20,d,124.00
4,w,85.05
9,w,88.15
15,d,145.86
11,d,122.97
8,w,209.09
6,w,150.96
3,w,150.82
4,d,188.55
3,d,107.23
16,d,178.75
17,w,72.04
13,w,51.37
4,w,160.92
5,d,94.50
7,d,112.60
12,w,57.13
18,w,37.58
14,d,35.36
20,w,64.24
3,w,10.28
15,w,107.40
11,d,129.74
3,w,24.85
17,w,84.10
15,w,85.51
19,d,80.15
20,w,89.76
12,w,34.10
14,w,108.87
2,d,126.34
13,w,57.18
14,w,95.89
4,w,85.92
10,w,72.25
11,d,23.73
14,d,165.15
15,w,148.64
17,d,105.83
2,w,126.57
13,d,105.09
1,d,150.03
7,d,141.31
2,d,60.13
12,d,32.44
20,w,61.08
14,w,145.57
8,d,96.64
5,d,40.09
3,d,111.73
14,d,73.33
6,w,72.11
12,w,191.17
18,w,150.37
2,d,44.68
9,d,108.76
8,d,30.15
11,d,126.46
13,d,127.62
5,d,24.19
6,w,198.38
5,w,42.13
10,d,174.30
1,d,162.84
17,w,77.17
15,w,121.98
5,d,111.48
16,d,135.09
20,w,154.24
12,d,49.85
12,d,86.31
18,d,236.88
18,w,74.06
12,w,66.92
15,d,101.36
11,d,131.89
20,w,70.80
15,w,141.37
7,d,-3.57
11,d,103.72
11,w,179.17
11,w,78.68
1,d,22.28
17,d,64.71
1,d,71.76
1,w,123.77
15,d,103.07
18,d,166.84
8,w,81.53
18,d,76.71
15,w,160.31
1,d,148.18
7,w,135.28
20,w,137.43
9,d,106.86
1,d,106.09
4,w,43.38
12,d,69.23
17,d,110.24
1,w,20.48
11,w,168.32
15,d,92.60
3,w,68.06
8,d,41.88
20,d,32.40
7,d,181.52
10,d,140.32
18,w,138.12
3,w,135.25
18,d,85.15
12,d,120.03
12,d,78.11
3,d,51.94
13,w,83.84
11,w,73.85
4,w,166.54
16,w,6.08
19,w,103.16
18,w,60.82
15,d,143.81
9,w,20.14
18,d,190.28
11,d,119.16
17,d,130.54
3,d,140.84
5,w,45.58
3,d,141.14
1,d,81.24
6,d,69.27
19,d,107.95
9,d,93.72
12,w,199.59
9,d,84.97
4,d,12.54
4,w,173.95
16,w,115.82
12,d,54.31
12,d,77.50
12,d,105.18
19,w,86.41
18,w,164.90
13,d,152.53
20,w,104.64
2,d,99.63
10,d,86.59
4,w,55.06
14,w,113.13
16,d,73.81
17,d,120.43
20,w,130.48
15,d,148.38
3,w,64.83
19,d,7.91
9,d,142.18
1,d,-21.53
10,w,80.01
9,w,83.41
13,w,179.81
2,w,108.46
12,w,90.16
2,w,5.22
2,w,115.73
6,d,180.52
15,d,63.59
8,d,211.87
12,w,128.79
18,d,96.63
11,w,105.23
3,w,56.76
1,d,122.91
11,d,66.18
11,d,78.43
1,d,146.72
10,w,52.27
16,d,98.18
10,w,45.22
20,w,106.32
13,d,94.03
2,w,157.56
18,d,73.25
13,d,96.40
4,w,-6.69
5,w,73.20
14,d,222.60
20,d,102.32
10,w,113.37
6,w,184.00
5,w,170.82
1,d,102.04
2,w,124.39
5,w,55.10
15,w,150.02
19,w,107.11
6,d,39.07
17,d,106.45
5,w,101.15
12,d,22.13
1,w,14.19
11,d,57.49
18,w,74.91
12,d,120.30
3,d,130.39
14,d,82.65
6,w,51.50
10,d,170.19
3,d,183.93
13,d,96.36
15,d,132.64
7,d,31.21
5,w,50.38
8,d,93.12
14,w,185.29
2,d,139.96
6,d,67.61
7,w,32.02
9,w,67.28
2,d,106.32
19,w,106.40
15,d,131.65
7,d,48.68
17,w,58.08
6,d,59.17
17,w,85.85
12,d,30.24
15,w,136.28
1,d,134.90
17,d,74.53
3,d,120.90
12,d,100.39
12,w,155.86
1,d,119.31
5,d,165.22
16,d,194.38
8,d,96.21
12,w,171.42
10,d,70.22
15,d,118.56
17,d,70.85
20,d,197.41
11,d,13.93
1,d,110.84
11,w,107.20
7,d,32.91
18,d,87.51
4,d,-69.33
17,w,69.11
18,w,154.81
11,w,31.71
9,d,75.21
2,w,119.50
19,w,118.66
14,w,143.79
10,w,101.47
18,d,73.30
13,d,20.40
2,w,66.49
19,d,46.57
4,w,77.49
12,d,152.66
20,d,130.85
7,d,109.27
16,w,29.88
17,w,110.94
1,d,166.66
2,w,146.43
11,d,202.13
18,w,118.98
12,d,158.79
17,d,101.68
6,d,110.22
11,w,110.20
7,w,108.87
7,d,102.81
14,d,55.17
6,w,190.55
17,d,134.99
13,d,108.02
13,d,83.25
18,w,147.36
7,w,75.84
16,d,83.29
9,w,-32.11
17,d,-7.06
20,w,110.84
4,w,173.62
10,w,80.44
15,d,149.57
9,w,99.72
15,w,93.32
7,d,30.00
4,d,38.22
10,d,99.80
8,d,105.22
16,d,21.47
15,w,149.61
10,d,114.07
15,d,150.86
17,w,123.73
20,w,114.81
17,d,177.70
9,d,86.74
13,d,68.81
2,w,221.71
15,w,39.15
17,w,45.60
16,w,126.19
16,d,146.88
20,w,146.32
4,w,153.09
3,d,179.33
3,d,153.93
11,d,70.02
13,w,107.89
7,d,72.65
18,w,112.42
19,d,34.27
18,d,98.46
9,w,75.24
18,d,-18.07
5,w,13.65
20,w,110.58
13,w,94.63
19,w,92.86
1,d,54.88
1,d,104.31
10,d,80.22
6,d,217.87
16,w,59.69
4,d,54.33
19,d,172.47
3,d,79.43
3,d,170.87
14,d,104.46
11,w,39.54
9,d,13.79
8,d,61.69
7,w,56.66
9,w,82.59
15,w,73.23
16,d,111.69
5,d,52.59
7,w,98.74
7,d,114.25
18,w,93.01
15,d,41.37
16,w,136.29
13,d,17.64
14,d,58.14
20,d,107.20
12,d,91.37
12,d,87.26
13,d,196.37
