# Atm transactions from machine 03
# format: account number, type, amount
16,w,199.96
16,d,116.60
15,d,23.67
6,d,114.65
10,w,142.51
15,w,130.08
16,w,159.78
13,w,44.79
10,w,7.56
19,d,47.00
15,d,93.84
18,w,1.69
3,d,151.11
3,d,170.82
10,w,77.18
14,w,80.86
10,d,105.97
1,w,130.22
6,w,199.92
16,w,44.40
12,w,105.09
7,w,51.19
7,w,174.12
2,w,65.48
14,w,103.97
20,d,46.39
5,w,60.54
3,w,191.51
11,w,71.99
12,d,41.29
18,w,101.28
10,d,67.31
14,d,120.83
8,d,170.28
11,w,161.55
2,w,95.25
13,w,72.71
7,d,91.32
14,d,116.24
7,w,182.93
5,d,144.33
9,d,183.66
13,w,91.76
2,w,101.82
20,w,76.89
15,d,145.45
2,d,119.47
14,w,35.09
7,d,124.71
3,w,121.09
12,w,-19.84
6,d,131.54
1,w,88.13
20,d,143.40
10,w,97.53
2,d,138.97
2,w,177.58
2,d,103.09
10,d,125.55
17,w,14.95
6,w,124.09
11,w,106.34
1,w,22.58
17,w,68.39
7,w,114.71
15,d,25.67
20,w,122.45
9,w,90.50
12,w,129.76
3,w,198.01
18,w,71.00
9,w,76.19
20,d,88.53
11,w,203.44
20,w,71.18
4,d,133.83
10,w,79.42
16,w,133.14
12,d,159.04
1,d,55.51
4,w,58.68
1,w,93.01
17,d,32.17
18,d,68.24
13,w,156.23
8,w,173.43
2,d,95.80
2,d,122.33
4,d,27.60
19,w,96.17
3,w,97.01
15,d,95.61
8,d,85.57
15,d,107.38
14,d,79.93
19,w,100.84
20,w,39.86
8,d,161.36
5,d,36.06
20,d,123.93
15,w,157.25
10,d,143.89
19,d,70.20
13,d,124.84
11,w,8.27
3,d,107.27
13,d,97.22
17,w,62.59
13,w,67.56
18,d,180.80
13,w,42.52
3,d,60.07
5,w,123.60
12,w,110.34
2,w,160.40
8,d,69.81
14,d,13.19
10,d,95.73
15,w,177.35
5,w,81.96
17,d,105.75
8,d,101.93
20,w,110.82
1,w,21.46
13,w,36.52
5,d,120.73
8,d,180.54
3,w,126.99
10,w,129.93
1,w,108.21
13,d,146.32
8,w,66.31
14,d,95.88
18,d,96.70
17,w,87.29
18,w,101.40
20,w,118.58
9,d,78.21
12,d,111.65
6,d,90.31
8,d,143.24
12,w,98.82
16,d,43.48
16,w,51.75
20,w,76.20
13,d,7.34
9,d,72.29
10,d,129.18
18,w,45.66
17,w,92.10
11,d,151.40
8,d,123.89
1,d,66.87
17,d,75.99
3,w,62.17
5,d,108.59
10,w,141.52
12,d,212.04
17,w,126.45
4,w,131.24
5,w,222.83
13,w,69.37
6,w,167.26
17,d,88.46
9,d,108.95
4,w,120.23
11,d,99.68
6,w,112.08
18,w,95.32
10,d,117.64
16,d,97.76
9,w,72.08
17,d,95.31
18,d,235.85
17,d,68.77
19,d,44.97
12,w,36.92
3,w,93.25
8,d,93.70
18,w,206.76
18,w,81.08
2,w,137.02
19,d,57.36
14,d,54.42
5,w,11.24
17,d,-19.04
15,d,37.41
3,d,46.25
7,w,82.51
16,w,78.44
8,w,76.64
3,w,54.38
8,w,20.44
6,w,124.10
19,w,69.84
13,w,178.97
18,w,20.51
18,d,165.48
3,w,107.33
9,w,132.31
8,d,51.14
9,w,131.65
19,w,6.39
18,d,78.39
3,d,92.15
20,d,82.73
17,w,47.12
19,d,35.27
2,d,150.42
14,d,157.85
19,d,116.41
6,w,164.65
4,d,134.98
6,w,13.18
19,d,17.99
18,w,125.62
11,d,38.00
19,d,134.60
16,w,146.22
15,w,181.59
19,w,138.42
3,w,37.24
13,d,178.65
11,w,74.94
1,w,44.59
1,w,129.02
2,d,82.49
7,w,96.11
6,d,139.84
17,w,122.97
20,d,44.33
5,d,57.82
3,d,99.72
2,w,94.11
10,w,77.88
20,w,179.28
4,d,178.31
14,d,133.13
16,d,56.73
7,d,71.88
10,w,114.24
9,w,119.11
16,w,114.93
13,w,19.63
4,w,144.68
1,w,30.39
16,w,87.33
15,w,68.79
10,w,115.02
16,w,46.23
5,w,177.04
4,w,23.93
2,d,192.31
4,w,195.35
6,w,26.91
19,w,200.85
3,w,210.76
4,w,181.62
10,w,85.77
16,d,86.31
18,w,103.31
16,d,99.67
13,d,112.97
18,w,157.79
11,d,126.81
15,d,67.43
19,d,71.46
20,w,141.41
17,w,87.93
12,w,58.37
13,w,79.56
9,d,-17.48
4,d,94.38
6,w,144.34
6,w,82.50
1,w,115.12
19,d,82.32
8,w,84.38
15,d,195.69
18,w,184.28
4,d,118.26
20,w,103.72
15,d,129.45
15,d,32.59
6,w,123.87
16,w,24.98
7,d,150.82
14,d,76.83
19,d,104.14
2,w,96.61
5,d,40.17
15,w,199.30
5,d,137.86
1,d,149.91
17,w,59.34
16,d,97.26
5,w,94.17
8,d,15.17
7,d,70.67
19,w,170.23
11,w,129.35
19,d,87.78
20,d,95.31
7,d,162.49
12,d,107.68
10,w,74.00
2,d,48.00
7,w,108.89
15,d,94.55
19,w,103.11
10,d,47.18
2,w,139.34
8,d,89.34
15,d,54.87
10,w,97.66
8,w,59.32
4,d,90.25
12,d,204.26
18,w,105.15
1,w,115.16
3,w,62.20
2,w,122.33
7,w,120.95
18,w,140.51
7,d,138.56
19,w,69.37
20,w,141.34
19,d,160.63
11,w,76.14
8,d,74.74
12,d,86.81
15,w,82.48
13,w,97.49
8,d,84.94
6,w,118.11
2,d,137.26
14,w,80.95
17,d,93.12
1,w,175.48
18,d,161.78
3,w,117.32
8,d,162.82
4,d,134.56
13,d,113.95
5,d,95.81
6,d,52.03
6,d,34.70
2,w,113.84
17,w,83.27
4,w,100.97
11,d,47.04
2,w,101.42
9,d,109.62
12,d,123.42
14,d,175.52
19,w,68.15
13,w,94.83
4,d,145.36
1,w,140.93
3,w,0.75
1,w,-43.98
15,w,48.05
3,d,108.88
12,d,78.45
5,w,71.62
18,w,194.64
20,w,135.03
13,d,75.86
18,d,161.91
15,d,82.53
15,w,125.06
3,d,-29.49
18,w,77.16
17,d,203.32
9,d,92.78
20,d,68.83
13,d,112.63
7,w,134.76
12,d,71.12
10,w,30.55
9,w,92.59
16,w,94.64
14,d,30.44
7,d,83.91
5,w,196.35
16,w,45.28
15,w,147.73
1,d,75.88
18,d,151.03
11,d,55.34
14,w,71.20
1,w,109.18
11,d,46.40
10,d,2.41
11,w,30.86
2,w,57.29
2,w,142.57
7,d,98.32
1,w,75.23
13,w,99.33
20,d,116.32
4,d,95.14
5,d,122.70
14,d,178.40
19,w,139.35
4,w,92.74
1,w,77.96
16,w,24.49
17,d,10.26
18,d,82.18
13,d,213.74
8,d,120.81
11,d,89.03
9,w,59.84
19,w,133.12
8,d,29.67
8,d,205.62
15,w,106.72
10,d,83.82
6,d,134.14
19,d,52.39
12,w,99.11
1,w,83.75
8,w,90.56
7,d,64.41
9,d,39.55
17,w,123.82
4,d,113.57
5,w,125.48
20,d,88.79
15,w,72.52
5,d,163.69
1,w,131.62
10,w,100.32
5,w,123.59
13,w,168.10
20,d,171.95
4,d,82.51
8,d,139.18
3,d,76.33
12,w,38.88
7,d,152.41
17,d,60.57
14,d,51.06
9,w,132.62
18,d,191.45
13,d,165.15
1,w,117.87
16,d,77.50
8,d,38.48
19,d,97.81
8,d,13.39
5,d,71.12
16,w,112.24
17,w,187.06
14,w,156.91
11,d,70.64
3,w,37.86
19,w,-15.24
20,d,146.41
9,d,31.96
13,d,92.22
1,w,115.35
5,w,123.14
12,d,65.66
20,w,70.10
19,w,173.08
14,w,46.82
2,w,118.91
14,w,39.79
18,w,17.37
7,w,85.18
20,w,108.34
3,d,89.62
17,w,62.57
5,d,174.31
12,d,95.88
2,w,113.36
20,d,95.29
7,w,67.34
5,d,70.13
13,w,106.24
9,d,85.44
12,d,70.75
1,w,165.43
2,d,180.92
8,w,124.47
14,d,101.12
2,d,169.51
14,w,127.48
12,w,-30.98
16,d,16.01
6,w,130.26
10,d,120.35
11,w,163.37
6,d,188.03
20,w,99.90
8,w,165.39
10,d,93.14
4,d,147.22
20,w,98.93
8,d,110.20
17,w,120.38
19,d,154.42
1,d,79.71
18,w,204.82
12,d,162.05
11,w,144.14
7,w,135.51
15,d,190.80
2,w,189.86
7,d,68.44
6,w,26.57
4,w,100.02
9,w,66.22
19,w,146.96
7,d,86.59
8,d,112.14
8,d,81.57
14,d,62.10
2,w,103.94
10,w,121.92
13,w,82.65
16,w,146.50
9,d,191.10
11,w,31.81
5,w,141.16
17,d,101.66
16,w,121.23
10,d,122.34
19,w,145.70
17,d,106.97
15,d,92.53
13,w,102.00
8,d,127.01
20,d,165.57
2,w,114.68
7,d,63.27
17,d,145.32
17,d,43.91
1,w,163.71
19,w,86.39
4,d,54.89
17,w,70.07
5,d,205.89
10,w,87.08
7,w,154.27
5,w,43.40
15,d,93.18
18,d,27.43
3,d,181.50
3,w,167.36
6,w,66.23
15,d,12.75
16,w,90.37
11,d,130.00
7,w,98.31
1,w,120.43
12,w,104.78
1,w,108.40
1,d,125.94
3,d,32.23
6,d,112.94
7,d,138.63
2,d,155.79
10,w,188.19
6,d,139.53
10,d,132.44
13,w,169.59
12,w,168.00
8,w,6.48
10,w,86.56
11,w,142.72
1,d,140.98
7,w,147.19
19,d,154.56
1,d,80.78
10,w,185.29
18,w,91.66
12,d,59.44
9,w,129.54
4,w,108.29
18,w,64.29
10,d,206.22
8,d,192.37
19,w,137.26
17,w,65.55
19,w,116.09
16,d,122.13
1,d,95.88
6,d,73.49
5,w,87.61
14,w,87.00
16,w,188.60
20,d,145.70
9,w,175.05
5,d,167.68
18,d,96.40
7,w,196.41
6,d,81.95
4,w,75.38
11,d,48.28
18,d,54.67
5,w,40.68
19,w,59.29
17,d,28.42
10,w,18.98
5,w,152.97
6,w,187.96
3,d,146.53
5,d,94.54
11,d,43.31
14,d,59.05
19,d,59.50
4,w,62.84
17,w,164.57
19,w,112.59
5,w,174.24
7,d,76.64
17,d,48.03
4,w,145.66
4,w,65.40
6,w,157.95
11,d,76.68
3,d,134.72
2,w,177.72
17,d,150.33
5,w,101.81
1,w,137.37
19,d,58.60
10,w,56.09
17,d,52.64
8,d,144.99
5,d,91.96
5,w,155.92
20,d,92.09
4,d,139.89
15,w,50.35
6,d,104.31
10,w,46.19
20,w,31.29
6,w,68.41
11,d,101.27
5,d,92.60
5,w,166.43
12,d,140.60
15,w,132.67
8,w,76.84
13,d,209.48
14,d,127.74
3,w,61.00
20,w,100.06
10,w,60.53
2,w,128.00
7,d,176.51
15,d,85.50
19,d,80.26
20,w,88.91
5,w,25.92
7,d,115.53
2,d,153.63
13,w,184.28
17,w,33.43
7,d,188.95
18,d,111.34
8,d,138.85
13,w,184.69
12,w,-8.44
18,d,22.43
17,w,47.79
1,d,105.70
16,d,102.26
10,d,240.00
4,w,66.45
16,w,108.44
4,w,91.19
16,d,169.59
11,w,50.93
17,w,127.44
19,w,183.72
6,d,188.56
5,w,111.37
8,w,38.48
10,w,98.16
13,d,156.65
12,d,114.84
5,w,84.10
3,w,23.82
17,w,140.50
19,w,90.77
16,w,129.89
8,d,161.49
15,d,79.29
3,d,107.36
4,d,147.60
9,d,72.08
9,w,188.52
3,w,78.35
20,d,176.20
15,d,150.59
16,d,43.91
2,w,73.22
4,w,101.58
12,d,141.42
6,w,80.35
9,w,72.22
19,w,77.26
17,w,137.61
2,w,117.24
8,w,111.07
18,d,53.44
11,w,-78.11
11,w,57.48
4,d,121.88
13,d,32.86
1,d,74.03
20,w,158.66
12,w,51.32
4,d,159.35
5,w,75.52
17,w,209.64
20,d,80.36
7,d,37.80
19,w,164.61
15,d,64.45
2,d,141.34
7,d,67.71
6,d,79.30
20,w,62.01
8,w,103.53
3,d,193.81
5,w,45.42
12,w,44.47
17,d,94.54
16,d,74.94
8,d,65.44
2,w,61.45
7,d,85.48
11,d,73.85
2,w,112.03
5,w,52.63
17,w,25.98
7,w,133.30
11,w,127.55
5,d,71.88
14,w,92.60
20,d,105.91
13,w,89.77
20,w,157.97
16,d,30.09
6,w,123.11
9,w,188.87
9,w,219.31
8,w,59.44
17,w,82.41
17,w,86.32
20,d,105.61
9,d,9.87
1,d,170.74
18,w,66.40
1,d,143.75
19,w,125.68
12,w,92.35
6,w,68.29
1,w,150.57
16,w,87.57
1,w,118.51
5,w,17.39
13,w,121.83
8,w,171.89
17,d,77.87
19,d,125.00
12,w,139.99
13,w,80.62
14,d,72.89
6,w,77.48
14,d,1.10
18,d,68.36
7,w,101.73
19,d,144.20
3,w,121.47
15,d,79.25
17,w,101.90
8,w,134.45
11,w,104.16
19,d,55.05
3,d,99.81
19,w,77.90
12,w,36.45
16,d,53.21
12,d,58.63
8,w,151.86
13,w,70.92
1,d,38.57
13,w,72.57
8,d,96.63
9,d,126.23
13,w,137.31
5,w,65.79
8,w,42.57
3,d,204.66
16,d,168.06
19,d,209.49
2,d,27.49
17,w,97.33
3,d,151.03
17,w,107.04
1,w,188.55
14,d,2.85
7,w,91.64
9,d,172.73
16,d,-0.21
17,d,152.47
8,d,119.71
17,w,136.41
12,w,97.31
7,d,62.89
20,w,138.21
14,w,96.12
17,w,45.44
17,w,144.16
9,w,48.92
12,w,78.36
10,d,75.11
15,d,163.33
20,w,8.02
8,d,115.76
1,w,127.63
17,d,59.21
20,d,44.08
13,d,80.40
11,w,73.69
12,w,140.41
16,w,115.90
8,d,110.17
4,d,45.56
1,w,169.52
17,w,131.22
8,d,35.25
7,w,144.56
3,d,98.60
6,d,164.10
14,w,97.85
15,w,71.33
17,d,98.02
8,d,150.42
15,w,30.10
8,d,133.30
15,d,35.03
10,w,78.27
4,w,0.99
7,d,39.11
19,w,31.15
9,d,120.19
11,w,81.05
6,d,135.67
18,d,111.33
20,d,23.19
17,w,158.29
10,d,152.99
19,w,67.20
16,w,140.83
19,d,114.66
10,d,14.18
4,w,138.56
1,w,36.95
5,d,209.65
3,d,175.33
15,w,-6.75
19,w,59.07
17,d,2.58
7,w,38.23
5,w,127.63
17,d,125.81
3,d,156.85
1,w,230.84
12,w,92.31
10,d,131.90
19,d,139.98
5,w,94.71
7,w,162.72
7,d,41.72
18,d,105.80
1,w,77.75
13,d,195.27
4,d,50.60
20,d,-14.71
12,d,55.77
4,d,196.50
19,d,65.67
2,d,40.59
4,w,155.60
11,d,129.85
11,w,141.78
20,w,141.06
7,d,202.51
15,w,69.38
20,d,24.29
9,w,151.86
6,w,103.84
2,w,119.74
17,d,16.89
11,d,129.37
20,d,145.33
2,d,79.91
20,w,147.90
9,w,195.46
17,w,120.19
12,w,82.83
1,w,125.98
19,d,137.36
20,w,42.42
18,d,135.51
20,w,36.13
8,d,113.24
7,w,-3.91
6,d,105.30
11,d,80.02
12,d,107.28
1,w,205.80
3,w,126.56
3,w,80.26
5,d,220.99
14,d,127.88
18,w,127.93
1,d,15.61
11,w,129.61
1,d,79.95
11,w,106.74
15,w,109.46
15,d,100.42
1,w,207.42
11,w,122.86
2,w,26.16
20,d,131.70
3,w,168.65
19,w,6.06
9,w,103.36
9,d,66.58
19,d,72.59
13,d,98.72
5,d,66.18
17,w,134.75
19,w,132.41
5,w,159.80
19,w,48.47
20,w,213.36
6,w,103.11
13,d,116.74
5,w,143.94
8,d,109.99
6,w,28.50
12,d,116.48
1,d,148.09
16,w,119.99
9,d,166.61
20,d,83.00
7,w,138.08
11,w,155.98
15,w,103.79
11,w,96.04
10,d,109.30
1,w,108.79
16,d,123.18
2,w,115.71
9,w,84.11
4,d,121.93
5,w,25.97
7,w,147.47
18,w,132.54
16,d,64.02
15,d,179.38
11,w,50.38
9,w,80.02
15,d,108.18
18,d,96.45
17,w,177.39
7,d,25.23
18,w,150.96
11,d,26.72
17,d,162.04
14,w,111.63
20,w,55.74
1,d,92.03
15,w,-2.01
10,w,121.20
13,d,77.38
9,d,43.37
20,w,149.71
16,w,33.41
6,w,80.03
3,w,171.94
13,w,37.02
1,w,88.13
2,d,112.73
5,w,56.65
19,d,47.77
1,d,166.08
9,d,70.21
8,w,37.28
19,w,160.36
16,d,10.97
3,d,129.71
11,w,164.92
13,d,199.29
17,d,139.67
2,d,28.82
15,w,81.27
10,d,127.79
20,d,90.66
14,w,78.07
14,w,157.71
19,w,141.93
20,w,78.80
9,d,168.10
9,w,111.28
13,d,116.29
20,d,123.43
7,d,134.84
7,d,-23.11
1,w,60.28
7,w,86.58
10,d,83.28
7,d,160.66
7,w,54.89
7,w,103.87
16,w,97.71
6,d,132.36
19,w,42.35
9,d,71.62
6,d,60.64
2,w,131.06
16,w,18.12
17,w,168.75
18,d,54.88
4,w,68.72
10,d,187.78
4,w,27.73
11,d,140.21
4,w,76.03
11,d,60.16
18,d,65.93
12,w,84.43
11,d,66.51
12,w,192.29
11,d,-17.07
5,w,81.28
3,w,38.22
19,w,118.75
4,w,153.23
10,d,163.55
16,d,-4.94
16,w,80.91
9,w,2.96
17,w,130.14
4,d,66.64
10,w,104.70
16,w,87.44
6,w,68.12
1,d,143.85
14,w,31.76
10,d,128.08
16,w,73.67
18,w,85.25
19,d,51.50
4,w,72.36
8,d,106.54
3,d,38.08
8,d,153.51
2,d,99.01
6,d,57.38
10,d,179.78
20,d,47.95
9,w,167.00
17,w,96.05
12,d,87.25
11,w,186.75
10,d,122.17
9,w,108.33
10,d,90.85
5,w,172.45
6,d,138.82
1,w,93.38
20,w,165.36
10,w,14.81
15,w,42.16
3,w,81.07
2,d,53.50
5,d,148.31
6,d,95.39
5,d,104.33
15,w,57.23
10,w,177.11
10,w,86.93
15,w,167.42
16,d,91.29
12,d,57.14
2,d,44.22
5,d,120.19
16,w,66.87
1,d,112.83
3,w,98.33
2,w,194.88
6,d,37.47
3,d,94.25
15,d,119.43
8,w,105.72
18,w,122.65
15,w,172.46
10,w,176.37
1,w,65.63
14,d,95.23
5,d,78.04
18,d,2.85
3,w,101.44
14,d,100.78
5,w,61.81
17,w,48.78
4,w,30.55
3,w,127.27
7,d,150.94
8,d,144.88
3,d,186.60
17,w,83.42
11,d,132.33
5,w,63.95
13,w,105.82
3,d,132.57
3,d,53.77
17,d,101.81
13,w,134.32
9,w,103.07
13,w,63.96
17,d,168.07
19,w,117.66
16,d,127.40
20,d,143.88
19,d,125.57
9,d,42.65
7,d,89.46
13,d,91.64
7,w,80.28
20,w,152.79
1,d,39.31
3,w,59.56
8,w,75.65
20,d,24.12
1,d,152.03
14,w,73.46
15,w,157.17
7,d,112.93
4,d,97.29
16,w,138.92
3,w,40.31
20,d,112.25
8,w,105.63
19,w,108.86
11,d,98.70
19,d,126.25
16,w,160.89
13,w,72.69
11,d,108.04
19,w,128.11
1,d,45.39
20,w,45.77
6,d,158.53
2,w,89.52
17,w,108.97
10,d,162.00
1,w,30.55
4,d,100.33
5,d,209.01
16,w,111.48
9,w,69.96
17,w,113.90
15,d,41.45
14,d,171.97
9,d,94.51
9,d,244.36
14,d,205.11
20,d,47.70
14,d,134.81
13,d,-5.24
20,d,196.95
19,w,92.79
16,d,143.10
7,w,135.99
13,d,223.93
1,w,102.64
20,w,53.91
18,d,172.94
16,w,92.74
12,w,163.90
3,w,242.54
15,d,12.89
1,d,147.99
5,d,74.42
1,d,153.55
10,w,81.21
8,d,70.84
12,d,66.14
2,d,121.86
13,w,46.83
12,w,142.18
14,d,78.01
15,w,64.00
6,d,88.12
2,d,115.50
3,d,75.34
15,d,110.68
18,d,47.20
8,d,65.12
4,w,39.31
12,w,79.70
8,w,58.49
8,w,88.49
16,w,62.47
17,w,128.86
10,d,182.20
9,d,169.36
7,d,176.50
19,d,122.40
14,d,101.45
4,d,99.84
14,w,52.88
4,d,100.04
16,w,20.52
13,d,52.46
12,d,63.79
4,d,101.70
11,d,122.33
15,w,30.82
14,d,139.08
1,d,27.04
9,d,130.91
20,d,146.52
6,w,62.15
20,d,67.50
3,d,41.57
3,d,77.36
3,w,106.97
11,d,32.64
15,d,7.21
20,w,174.08
13,d,131.42
8,d,95.43
2,w,89.63
4,d,65.63
15,w,140.77
20,d,78.36
5,d,143.79
5,w,66.21
12,w,109.27
1,d,95.60
12,w,20.24
6,d,127.92
16,w,16.12
11,w,135.39
4,w,52.56
16,w,87.19
6,w,91.33
9,d,135.78
19,d,100.56
19,d,81.31
8,d,21.56
12,d,98.49
3,d,109.82
14,w,117.69
17,d,143.66
1,w,77.36
12,w,48.39
19,d,85.39
2,w,128.80
17,w,22.83
14,d,93.88
18,w,87.46
18,d,115.49
9,d,114.24
3,w,131.56
4,w,144.88
14,w,126.79
18,w,156.37
17,d,90.27
12,d,73.12
15,w,94.05
2,w,110.69
10,d,64.57
13,d,67.85
14,d,100.22
1,w,19.90
15,d,118.64
14,d,132.50
1,d,96.50
7,d,82.44
14,w,128.30
8,w,49.32
10,w,118.65
4,d,125.65
6,d,80.83
11,d,125.96
17,d,119.39
19,d,101.97
4,w,112.09
1,w,84.99
13,d,60.24
8,w,40.72
10,w,86.90
8,w,86.31
7,w,153.83
13,d,136.06
4,d,95.88
4,w,141.65
10,d,146.47
3,w,109.76
19,w,20.00
6,w,105.37
13,d,93.70
5,w,4.63
1,w,129.52
6,d,113.95
17,d,109.59
5,w,139.80
19,w,74.39
1,d,26.45
13,w,79.68
17,d,43.29
3,d,95.52
18,d,41.23
8,w,204.13
11,d,39.52
3,w,122.13
15,d,125.38
2,d,83.99
17,w,155.22
18,w,128.00
7,d,220.91
14,w,112.59
14,d,96.47
7,w,92.26
9,d,50.62
13,d,73.44
12,d,85.47
15,w,57.46
9,w,88.50
16,w,231.34
6,w,122.82
2,d,150.45
12,d,157.30
3,d,2.32
10,d,106.82
5,d,137.54
16,d,13.43
8,w,70.96
16,w,99.39
6,w,112.39
17,w,37.34
2,d,74.58
8,d,82.28
14,d,118.38
15,w,102.79
11,w,150.47
3,w,99.31
15,w,153.11
7,d,23.24
5,w,121.29
14,w,84.70
18,w,166.53
8,w,74.34
15,d,66.16
14,w,26.24
8,w,201.17
3,d,93.12
7,w,89.73
3,w,145.94
11,w,60.28
18,d,-67.00
6,d,55.53
16,w,36.13
8,w,54.30
5,d,114.26
6,d,61.53
3,w,131.17
15,d,149.14
8,w,140.11
13,d,93.44
11,w,-11.34
20,w,157.54
12,w,12.03
16,d,83.82
2,w,39.16
16,d,117.28
8,d,66.58
15,d,51.27
2,d,116.12
9,d,141.49
6,w,102.68
15,d,111.58
15,w,121.81
4,d,32.51
10,d,118.86
16,d,90.10
1,d,141.92
13,d,93.80
4,w,-6.70
2,w,97.48
10,w,41.60
6,w,76.89
16,d,71.72
11,d,123.84
11,w,130.89
9,d,214.03
19,d,28.28
19,w,119.62
6,d,116.46
6,w,155.67
4,w,80.01
5,w,152.03
16,w,157.14
12,w,156.45
13,d,74.81
3,w,139.23
17,d,90.47
4,d,157.34
15,d,70.68
11,w,131.61
1,d,76.96
11,d,96.50
12,w,56.06
9,d,31.21
3,d,87.56
15,d,187.54
4,w,127.13
9,d,89.21
11,w,95.47
5,d,44.53
18,d,112.43
1,w,106.72
4,w,74.52
5,w,119.77
6,d,-11.20
16,w,47.68
20,w,94.35
10,w,109.16
10,d,98.41
1,w,102.04
1,d,107.07
1,d,115.32
10,w,129.95
18,w,91.71
1,w,111.67
6,w,139.66
6,w,80.73
12,d,115.64
2,d,12.05
4,d,100.17
19,d,114.41
9,w,110.99
2,d,179.08
16,d,79.14
12,w,68.83
18,d,74.72
15,d,46.63
20,d,71.63
7,d,117.34
8,d,-1.53
13,d,81.22
4,w,148.60
9,d,18.80
1,w,13.07
7,d,70.38
7,d,176.80
7,w,136.11
5,w,124.23
2,d,124.77
10,d,111.83
10,d,103.01
2,d,51.87
17,w,82.45
5,w,65.61
7,w,103.71
17,w,87.68
14,w,112.45
3,d,100.92
19,w,38.37
4,d,162.53
11,d,120.53
20,w,76.18
13,d,140.98
17,w,115.57
4,w,77.66
5,w,143.64
16,d,123.11
12,w,33.01
19,w,230.12
19,d,94.12
6,w,64.53
16,d,174.41
15,w,98.92
7,d,51.70
13,w,107.29
17,w,7.96
1,d,75.58
8,w,76.06
5,d,193.31
5,w,54.07
9,w,71.20
18,w,126.99
13,d,31.68
6,d,152.56
14,d,109.97
19,w,-17.53
3,w,42.71
19,d,89.36
12,w,94.52
14,w,207.70
18,w,141.43
8,d,100.09
11,d,73.72
19,w,110.97
6,w,42.49
4,d,154.68
12,w,172.01
9,w,186.90
13,w,98.53
10,d,137.88
6,d,138.25
2,w,120.86
12,w,79.91
12,d,112.59
9,d,40.85
11,w,91.44
19,w,47.03
16,d,207.36
9,w,157.60
2,d,200.71
1,w,166.06
15,d,93.47
14,d,63.55
17,w,177.31
7,w,119.11
1,d,129.13
6,d,167.23
8,d,104.67
12,w,85.67
19,w,24.73
8,w,113.16
20,w,115.81
17,w,166.55
5,d,6.59
7,d,76.65
5,w,112.97
19,d,117.69
6,d,45.39
19,d,80.23
5,w,47.37
5,d,148.62
10,d,151.27
10,w,70.04
11,d,146.51
1,w,10.58
8,d,116.18
5,w,100.51
8,d,138.85
10,w,157.08
3,w,204.17
11,d,100.52
13,w,46.29
11,d,76.66
12,w,78.14
16,w,72.19
19,d,80.26
20,w,-21.01
16,d,124.46
5,d,20.58
9,w,83.79
7,d,-2.90
12,w,30.22
1,d,82.58
13,d,-22.59
11,d,119.29
16,w,148.34
5,d,129.16
6,d,154.14
4,d,-13.48
5,d,128.06
5,w,116.72
2,d,137.22
9,w,9.68
13,w,68.51
12,w,79.10
12,d,66.80
16,d,140.39
20,d,98.85
10,d,179.40
1,d,84.33
1,d,96.47
1,w,72.03
4,w,93.12
15,w,114.32
2,d,97.70
16,d,59.04
5,w,114.82
15,w,160.37
16,d,88.98
10,d,58.31
17,d,91.72
17,d,114.03
12,w,149.56
19,w,118.05
15,d,117.66
4,w,188.51
18,d,121.27
12,w,110.85
7,w,109.32
1,d,41.76
8,d,86.44
6,w,39.75
15,d,53.47
14,d,69.72
14,d,157.48
1,d,150.43
17,d,84.20
9,d,44.38
19,d,128.09
1,d,158.75
7,d,185.70
16,d,89.16
1,w,182.10
1,w,85.27
4,w,131.48
4,w,148.84
20,d,185.13
8,w,134.45
17,w,54.26
14,d,-24.61
17,d,67.86
7,w,41.21
11,w,51.63
8,w,152.32
7,w,49.67
7,d,83.38
4,w,154.21
9,w,26.29
6,w,103.16
3,d,52.36
13,w,76.36
15,w,43.90
7,w,111.56
1,w,110.41
15,d,165.99
10,d,184.33
3,d,141.03
18,d,77.12
11,d,61.94
4,w,106.81
7,w,143.62
5,d,138.59
5,d,113.52
13,d,77.60
8,d,102.51
9,d,-1.43
17,d,273.24
18,d,70.16
11,d,73.46
4,w,174.47
13,w,124.05
15,w,77.23
11,d,105.79
3,d,66.72
3,w,51.30
13,d,100.76
15,w,116.80
6,d,172.61
16,d,117.07
18,w,59.23
2,d,88.00
12,d,76.91
1,d,93.22
3,d,98.27
2,d,139.29
4,w,102.18
14,d,72.13
6,d,104.51
16,d,75.64
13,d,100.04
4,w,94.09
8,d,112.01
8,w,86.03
14,d,54.80
8,d,106.20
6,d,34.06
16,d,137.42
17,w,88.14
2,w,26.48
5,w,16.40
1,w,173.07
12,w,113.84
3,w,86.43
6,w,79.59
3,w,149.84
16,d,77.16
19,w,55.48
20,w,145.29
17,w,67.59
7,d,180.18
12,w,50.76
10,d,94.53
3,d,134.57
7,d,199.65
13,w,143.54
16,w,135.70
4,d,82.70
10,d,89.87
13,w,121.11
8,w,112.63
11,d,125.83
11,d,92.19
8,w,109.40
8,d,132.54
17,w,140.59
15,w,149.79
11,w,93.78
7,d,61.64
15,w,216.05
7,d,-47.66
2,d,22.32
9,w,90.63
1,d,27.45
11,w,66.29
5,w,91.73
17,d,50.78
15,d,150.02
15,d,121.94
8,w,76.19
5,w,96.51
1,d,130.56
10,d,132.00
14,d,94.07
4,d,73.98
14,d,169.77
10,d,222.55
16,d,154.46
3,d,178.25
