# Atm transactions from machine 01
# format: account number, type, amount
17,w,64.38
1,d,93.48
16,d,72.49
11,w,178.45
9,w,-108.75
8,w,125.38
15,d,163.81
17,w,82.21
14,w,182.05
8,d,84.94
20,w,121.67
3,d,108.19
8,d,104.80
20,d,116.78
5,d,103.20
12,w,83.24
11,d,116.14
10,d,45.59
16,w,81.04
11,w,52.09
3,w,135.72
2,d,70.74
1,d,74.98
6,d,70.85
17,w,-37.58
19,d,168.89
5,w,135.03
16,d,140.81
18,d,65.97
8,w,-18.59
5,d,64.23
20,w,203.30
19,w,61.61
20,d,49.43
13,w,61.44
10,d,106.36
18,d,103.96
2,d,209.28
5,d,90.37
19,w,145.02
4,d,93.80
7,w,156.20
2,w,153.15
18,d,105.87
6,d,151.16
16,w,83.81
16,w,39.34
7,d,95.67
8,d,108.84
16,w,180.32
10,d,81.43
7,w,31.20
3,w,25.55
1,d,118.83
17,w,37.31
4,w,151.64
14,w,40.11
11,w,136.14
9,d,72.97
19,d,104.60
2,w,40.68
7,d,67.80
7,w,91.71
8,d,131.92
12,d,139.11
5,d,207.56
7,w,30.47
13,d,115.04
13,w,77.25
5,w,179.63
1,w,167.55
2,d,129.39
2,w,180.01
15,d,75.14
15,w,45.41
16,w,54.52
2,d,204.87
4,w,61.66
20,d,81.75
12,w,66.47
10,w,136.65
8,w,109.93
11,w,119.53
17,w,87.17
16,w,84.03
13,d,48.55
19,d,2.92
14,w,129.74
11,d,57.85
17,d,126.63
1,d,139.19
14,w,84.24
7,d,142.36
11,d,72.67
13,w,120.14
5,d,91.11
9,w,96.24
12,w,45.45
14,w,138.78
1,d,128.06
4,w,132.69
3,d,148.73
20,w,138.82
7,d,51.03
9,w,100.36
5,d,85.54
14,w,125.64
13,w,-11.38
16,d,94.60
1,w,164.78
1,d,93.21
6,w,48.21
8,d,72.21
19,d,68.84
9,w,118.71
1,d,25.33
16,w,93.52
12,w,140.32
19,w,103.65
8,w,10.56
11,w,71.61
20,d,151.95
7,d,132.32
17,w,41.89
8,d,69.98
2,w,214.49
5,w,121.15
8,w,64.60
13,w,207.58
18,d,130.63
18,w,64.86
1,d,34.04
8,d,177.50
18,d,45.05
16,w,61.08
19,w,103.85
14,w,151.38
13,w,183.99
10,d,75.00
11,w,115.40
1,d,91.71
10,w,179.39
8,w,112.42
18,d,142.87
3,d,176.40
5,w,89.79
1,d,89.85
20,w,84.47
9,w,207.29
3,d,177.59
17,w,136.90
2,d,61.23
1,w,237.78
17,w,142.24
16,w,217.23
19,w,63.48
4,w,171.42
17,w,68.81
5,d,106.31
1,w,140.05
8,w,53.83
4,d,77.31
12,d,76.16
19,d,118.91
11,d,123.71
12,d,130.68
8,d,154.73
12,d,157.72
13,d,51.45
11,d,122.39
6,d,13.75
20,d,45.27
4,w,141.16
5,w,151.75
9,d,51.16
8,w,52.12
18,d,155.93
3,d,54.14
16,w,158.55
5,d,35.86
15,w,110.53
18,d,159.98
2,d,91.24
5,w,137.50
13,d,133.83
12,d,110.36
14,d,26.02
13,d,20.78
9,d,211.11
20,w,84.01
10,d,138.96
2,w,94.54
2,d,130.32
12,w,62.70
17,w,56.55
2,d,136.04
11,d,149.45
2,d,22.29
14,d,151.92
9,w,53.70
2,d,117.68
16,d,108.89
16,d,91.51
6,w,116.88
20,d,118.40
11,d,153.20
11,w,77.26
9,w,113.40
15,d,-7.41
4,w,128.12
6,d,174.69
12,w,158.74
9,d,106.27
5,w,34.26
16,w,152.76
14,w,167.86
14,w,130.17
20,d,157.54
16,d,110.98
8,w,105.89
11,w,112.65
11,w,36.95
16,d,120.13
6,d,89.63
9,d,84.34
6,w,137.15
15,d,168.25
3,d,187.51
5,d,110.98
9,d,48.90
11,d,28.59
15,w,143.19
7,w,157.75
19,d,113.88
16,w,65.16
6,w,108.77
8,w,169.80
5,d,0.08
12,d,100.10
6,d,88.18
16,d,126.10
17,w,161.11
19,w,195.87
3,d,64.86
16,w,109.70
12,d,-12.94
9,w,60.96
20,d,151.35
4,w,177.91
14,w,132.34
3,d,101.06
18,w,95.26
11,w,100.09
16,d,126.94
13,d,109.01
20,d,162.37
17,d,68.53
7,d,20.24
17,d,160.06
5,d,116.24
1,w,179.51
19,d,144.15
10,d,68.95
18,d,55.18
3,d,95.25
1,d,187.73
10,d,-24.45
7,w,98.50
13,w,150.42
17,w,83.23
7,w,163.59
20,w,166.24
8,d,62.91
4,w,55.40
7,d,150.68
20,d,89.95
18,d,101.15
3,d,34.89
1,d,81.55
14,d,171.33
13,w,166.42
20,w,28.44
6,d,75.06
9,d,62.89
19,w,58.75
12,w,135.19
11,w,116.55
10,d,-20.00
20,d,146.88
17,d,-23.81
13,d,93.75
17,d,36.72
15,w,119.25
17,w,91.15
18,w,132.52
3,w,198.23
4,d,78.03
12,d,104.28
15,d,104.48
3,w,76.49
18,d,43.21
8,d,167.28
4,w,145.04
4,d,92.71
6,w,90.21
14,w,113.67
14,d,119.10
16,d,108.69
16,w,94.23
10,d,129.89
2,d,70.58
9,w,106.22
9,w,114.49
3,d,24.85
14,d,123.21
9,w,21.09
17,d,101.93
17,w,3.41
19,d,131.50
13,w,45.12
14,d,86.60
15,d,101.34
3,d,61.57
7,d,49.63
9,w,125.57
3,w,59.66
12,d,78.68
20,w,141.51
12,d,59.72
17,d,100.61
13,d,164.86
12,w,98.93
19,w,7.14
15,w,55.58
17,d,64.20
3,d,168.26
6,w,176.03
3,d,108.40
13,d,36.56
16,w,98.59
12,d,56.91
3,d,146.11
9,w,118.02
2,d,81.74
15,w,19.54
2,w,70.36
5,w,77.88
12,d,47.01
13,w,30.79
2,w,15.82
1,w,60.21
10,w,91.64
2,w,51.65
2,w,166.42
5,d,130.09
6,d,150.19
11,w,76.28
10,w,21.17
20,w,140.02
9,d,4.63
2,d,138.26
6,w,18.88
11,d,165.31
17,d,23.76
19,d,94.37
11,w,104.83
6,w,64.29
2,d,83.13
14,w,143.52
2,w,100.99
2,w,34.39
8,w,85.65
5,d,64.84
4,d,262.18
17,w,91.22
13,w,188.18
3,d,54.22
10,d,124.73
13,d,93.12
9,w,102.88
3,d,49.08
12,d,96.66
14,w,177.38
11,w,92.87
16,w,222.51
14,w,61.01
15,d,123.75
14,w,69.67
3,w,105.84
16,w,214.16
20,w,87.86
2,d,-17.28
7,w,137.28
1,d,110.67
6,d,101.55
10,w,28.07
3,w,171.79
13,w,135.49
12,d,203.16
11,w,106.92
13,w,146.58
5,w,126.02
7,w,60.78
9,d,123.97
13,w,107.80
14,w,133.18
17,d,109.57
8,w,62.72
1,d,104.62
19,d,116.47
18,d,99.79
1,d,79.77
11,w,104.15
7,w,51.30
12,d,195.51
16,w,118.24
12,w,138.60
20,w,84.09
6,w,139.44
10,w,150.32
6,d,192.40
6,d,121.65
12,d,136.04
19,d,62.74
7,d,68.37
4,d,169.59
3,w,107.71
20,d,169.17
1,w,15.16
1,d,102.83
12,w,51.72
13,d,81.21
10,w,12.89
19,d,106.28
17,d,124.70
19,w,46.61
10,w,130.56
11,w,117.16
16,w,42.56
18,w,51.00
1,d,210.60
6,d,79.00
10,w,153.31
14,w,36.33
7,d,82.73
12,d,153.61
13,d,169.22
3,d,80.10
9,w,99.83
8,w,69.33
15,d,176.83
11,w,96.92
12,d,51.89
17,d,127.46
18,d,124.55
8,w,157.17
4,d,95.89
11,d,35.04
5,w,29.43
10,d,84.33
14,w,19.41
3,d,79.97
19,d,105.63
18,w,124.83
5,w,35.41
15,w,214.97
18,w,54.14
15,w,138.35
20,d,87.31
9,w,39.48
18,w,66.75
16,d,11.37
17,d,37.62
8,d,86.03
2,d,120.70
13,d,134.91
15,d,83.17
12,d,157.90
18,d,27.91
8,d,89.34
8,d,108.42
2,d,35.68
5,w,19.71
12,w,69.77
4,d,166.42
9,d,72.27
1,d,99.24
12,w,90.24
20,w,121.54
14,d,63.96
9,d,4.00
20,d,140.74
10,d,43.56
12,w,132.08
11,d,111.43
7,d,73.14
3,w,128.37
13,d,71.44
9,w,124.10
9,w,15.64
4,d,148.10
14,w,170.03
5,d,86.57
2,d,60.38
6,d,152.73
17,d,123.58
1,d,49.91
16,w,140.00
3,d,94.28
20,d,-8.46
9,w,101.57
16,w,5.90
10,w,27.89
10,d,127.55
8,w,157.01
4,d,127.86
5,w,145.82
4,w,57.97
14,w,25.91
15,d,121.11
15,w,72.88
20,w,84.42
11,w,66.28
13,d,79.76
8,w,140.99
19,d,170.36
18,w,14.79
12,w,108.24
20,w,175.16
1,w,79.80
9,w,113.28
16,w,185.19
12,d,80.50
7,d,25.17
11,d,81.72
3,w,126.33
20,w,106.61
8,w,151.53
17,w,133.36
4,d,86.04
15,d,113.53
12,d,137.40
5,w,132.33
11,d,137.54
9,d,56.31
7,w,160.56
2,w,155.76
7,w,108.19
16,w,59.67
4,w,95.12
16,d,119.30
15,d,130.01
8,w,170.99
2,d,84.59
14,d,96.84
4,d,73.62
12,d,120.96
5,d,39.45
18,w,67.13
13,w,51.44
4,w,105.40
8,d,129.59
5,d,28.38
11,w,110.32
12,w,157.49
11,d,146.77
7,w,122.05
11,d,118.07
11,w,105.38
6,w,211.50
14,w,91.01
15,d,16.00
12,w,32.01
14,w,92.45
11,w,74.79
18,d,113.58
4,w,71.66
7,w,188.91
9,w,116.32
20,w,84.86
11,d,127.42
19,d,62.82
12,w,138.05
9,d,88.11
5,d,151.26
9,d,82.51
19,w,93.74
9,w,71.45
16,d,111.00
15,w,65.83
11,d,150.06
10,d,45.10
18,d,49.85
10,d,112.52
7,d,144.04
6,w,150.18
11,w,69.35
9,w,100.12
13,d,93.47
19,w,167.13
9,d,139.38
10,w,45.95
12,w,167.95
13,d,164.90
3,w,-82.40
19,d,77.71
3,d,140.63
7,d,199.75
6,w,166.98
7,d,109.26
17,w,177.61
8,d,140.39
1,w,98.51
11,w,47.76
4,w,130.57
3,w,182.35
4,d,0.15
4,d,104.63
9,w,82.90
12,d,65.98
9,w,143.57
5,d,155.43
6,w,112.22
10,w,100.58
11,d,195.26
20,d,107.37
5,d,95.31
2,d,105.51
11,w,121.52
10,w,78.39
4,w,116.85
2,d,115.39
7,w,83.94
17,w,149.90
10,w,46.08
20,d,103.22
6,w,28.61
11,w,110.69
6,d,78.71
7,d,90.96
18,w,131.05
18,w,32.93
8,w,155.17
13,w,9.86
19,d,100.28
14,w,111.29
11,w,96.15
11,w,110.96
14,d,140.83
7,w,81.67
1,w,85.61
9,w,210.21
16,d,89.83
5,d,125.10
11,w,21.47
20,w,179.22
16,d,85.57
10,d,78.84
15,w,147.24
15,w,50.14
15,w,18.82
18,w,119.46
19,w,19.30
18,w,95.38
3,w,62.56
19,d,124.20
11,d,119.12
16,d,112.76
12,w,93.64
6,d,144.44
11,w,42.94
7,d,63.28
1,w,91.06
15,w,26.11
15,w,136.20
20,w,65.51
14,w,112.57
12,w,74.86
10,w,-3.14
19,w,50.35
17,w,149.25
11,d,77.56
5,w,92.79
4,d,96.61
20,d,50.55
15,d,174.99
7,d,157.75
17,w,31.32
7,d,218.08
20,d,149.67
19,d,27.05
3,w,136.67
16,d,99.63
2,w,104.00
16,w,56.18
4,w,107.97
18,d,134.80
10,w,212.92
7,w,48.97
15,d,94.02
6,d,170.94
18,d,198.75
12,w,144.64
19,d,97.07
17,w,81.00
19,w,146.92
3,w,155.52
2,w,200.88
2,w,136.96
15,d,44.44
10,d,122.09
3,w,80.20
12,d,95.46
18,w,19.42
2,w,128.09
17,d,199.38
12,d,77.86
15,d,126.38
1,d,204.84
8,w,101.22
18,w,151.86
20,w,92.80
8,w,97.86
13,w,40.73
1,d,115.49
6,d,22.92
2,d,79.18
20,w,146.57
6,w,161.00
6,d,99.50
10,d,67.34
9,d,181.27
8,w,128.80
2,w,83.22
20,d,104.48
1,d,84.31
13,d,146.30
20,w,91.09
11,w,96.63
6,w,54.52
17,w,85.83
9,d,108.98
4,w,80.60
18,d,220.69
1,w,84.38
9,w,75.67
2,w,105.54
11,d,157.45
19,d,18.52
7,w,127.48
5,d,105.40
14,d,143.37
19,w,183.38
10,d,107.83
19,w,185.18
10,w,95.13
5,d,134.68
17,w,151.92
9,d,1.07
8,d,40.35
10,d,123.72
18,d,69.22
2,d,166.86
5,w,37.98
12,d,170.78
3,d,139.61
7,d,108.02
13,w,164.87
9,w,123.62
8,w,108.79
13,d,161.58
9,d,52.52
12,d,104.55
13,d,174.01
20,d,37.53
12,w,108.16
2,w,75.32
7,w,132.49
1,w,86.05
12,w,144.94
10,w,132.44
18,d,128.05
5,d,90.69
9,w,67.73
19,w,67.85
4,w,61.67
6,d,218.16
3,d,119.88
2,w,90.49
12,d,143.27
11,d,110.82
6,w,31.60
5,w,162.80
15,d,116.52
11,d,79.58
4,w,177.93
11,d,65.78
13,d,134.38
20,d,125.68
8,d,50.83
3,w,24.53
3,w,139.17
7,d,70.63
16,w,162.75
17,d,80.08
13,d,129.28
11,d,59.23
13,d,249.06
1,w,129.67
17,d,39.40
19,w,218.34
5,w,37.72
3,d,83.92
6,d,109.56
2,w,168.88
20,w,94.79
11,w,113.13
14,w,40.58
10,d,132.45
3,w,13.72
4,w,-13.86
14,d,64.38
7,d,226.93
2,w,55.36
2,w,85.28
18,d,188.67
2,d,181.07
6,d,128.31
20,d,45.16
20,d,137.68
7,w,64.00
10,w,126.89
16,w,124.40
19,w,200.28
4,w,57.13
11,w,188.78
4,w,92.93
17,d,67.92
9,d,25.04
5,d,31.52
19,w,45.64
11,d,103.30
2,w,177.47
4,d,173.21
4,d,111.00
15,d,136.37
11,w,66.54
20,d,64.19
16,w,107.55
18,d,108.52
10,d,105.08
10,d,102.31
1,w,154.43
14,d,60.27
3,w,112.75
6,w,152.53
7,d,120.16
11,w,131.77
7,w,121.68
13,d,40.81
15,d,33.07
1,d,122.26
19,w,81.90
11,w,96.04
14,d,18.61
3,d,126.57
12,w,67.66
15,d,14.74
3,w,67.85
10,w,178.68
14,d,182.68
16,d,106.55
15,d,80.38
13,w,86.20
8,d,55.09
17,w,133.41
14,d,58.24
18,d,118.12
12,w,18.11
4,w,143.67
14,w,147.24
8,d,28.21
16,w,80.79
16,w,130.35
7,w,88.80
18,d,92.28
5,d,140.42
4,d,28.25
12,d,85.92
5,d,30.57
5,d,128.19
5,d,116.43
18,d,102.85
10,d,74.36
7,w,119.48
16,w,92.43
10,w,103.90
19,w,85.10
2,d,86.87
3,d,24.29
16,d,95.66
4,w,109.80
8,w,156.12
8,d,100.06
11,w,150.53
3,w,153.02
15,w,125.80
14,w,81.48
17,w,87.75
4,w,-15.29
1,d,125.26
10,d,49.88
9,w,104.26
7,d,60.29
13,d,203.44
14,w,67.12
8,d,91.03
9,w,146.28
15,w,114.44
10,d,42.04
8,w,210.44
10,w,124.52
4,w,82.97
15,w,105.28
12,w,136.86
13,w,97.29
1,d,30.29
1,w,18.39
3,d,61.85
4,w,100.72
9,d,97.65
14,w,125.71
8,d,128.84
13,w,97.14
3,d,24.29
20,w,119.99
7,w,86.66
12,d,164.93
20,d,118.72
6,d,108.72
16,w,104.11
8,w,184.39
9,w,40.72
15,d,114.65
1,w,-31.26
11,d,51.99
19,w,131.80
15,d,36.85
11,d,36.63
3,w,142.58
15,d,151.66
13,w,88.40
5,d,103.51
12,w,110.95
2,d,196.64
16,d,134.66
10,d,28.50
16,w,32.24
18,d,101.88
8,d,147.20
7,w,72.63
2,w,176.06
11,d,68.86
2,w,79.29
13,d,97.36
3,d,76.90
5,d,147.53
20,w,103.34
14,d,113.25
12,w,163.43
19,w,87.74
9,w,63.74
18,w,92.25
2,d,88.24
18,w,58.50
9,w,108.34
1,w,135.47
8,d,143.58
6,d,27.66
15,w,77.15
13,d,184.37
2,d,127.92
18,d,61.12
16,w,91.25
15,w,67.88
1,d,39.97
15,d,75.70
19,d,53.88
15,d,89.13
18,d,95.32
3,w,81.35
19,w,32.73
14,w,122.44
20,w,-9.98
11,w,106.47
15,d,181.49
6,d,135.58
10,w,86.00
20,w,170.83
19,d,87.62
19,d,109.40
19,d,40.72
13,w,89.49
14,w,109.41
16,d,32.11
20,d,217.65
3,d,106.34
9,d,39.85
20,d,175.05
8,w,170.79
5,w,123.22
7,w,97.68
1,d,80.22
20,d,37.30
12,w,155.07
14,d,104.99
2,w,84.24
1,w,173.01
8,w,147.66
9,w,100.28
12,w,137.93
14,w,90.24
5,d,116.56
9,d,181.00
4,w,132.08
7,d,62.49
1,d,70.51
13,d,216.70
12,w,131.65
5,d,80.55
13,w,74.60
11,d,137.70
6,w,65.46
5,w,28.13
20,d,126.02
12,w,140.80
13,d,98.86
19,d,-9.15
2,w,137.43
5,w,113.22
5,d,178.97
4,w,136.25
12,w,71.77
13,w,148.96
9,w,110.58
2,w,136.97
12,w,52.63
16,d,165.79
12,w,139.32
5,d,-0.77
9,w,52.14
18,d,122.73
4,d,163.75
4,w,102.39
20,d,38.47
5,w,151.77
10,w,138.38
3,d,144.45
20,w,163.87
11,d,57.27
11,d,130.52
9,d,110.30
5,d,2.67
8,d,111.67
15,d,130.53
13,d,100.81
1,d,50.22
13,d,75.07
15,d,-12.13
7,d,78.46
11,d,129.08
15,w,172.14
16,w,161.89
5,d,168.84
11,d,149.82
17,d,201.18
11,w,74.22
6,w,123.70
8,d,133.18
16,w,90.83
15,d,147.94
5,w,92.44
20,d,78.71
7,w,93.03
4,w,85.02
3,w,61.76
15,d,114.31
19,w,130.96
4,d,-13.27
19,d,137.39
12,d,122.73
11,d,109.38
18,d,108.76
15,w,74.13
8,w,154.57
1,w,41.03
16,w,73.82
3,w,53.88
20,w,125.20
15,d,213.51
5,w,0.73
4,d,184.32
14,w,36.64
16,d,210.56
3,d,111.27
8,w,55.28
8,w,86.69
18,d,3.29
20,w,93.61
13,w,68.06
7,w,13.69
11,d,71.66
11,w,35.82
2,w,64.84
10,d,121.28
19,d,65.51
1,w,132.36
8,d,163.06
11,w,175.78
6,w,167.28
1,d,36.35
16,d,68.22
8,d,96.65
8,d,129.78
1,w,32.02
13,w,148.11
17,d,140.04
11,w,130.05
15,w,21.24
13,d,121.73
13,d,47.80
2,d,143.16
9,w,24.96
18,d,86.59
7,d,94.61
16,w,96.55
10,d,101.32
9,d,131.51
5,w,113.48
14,d,88.87
15,w,69.63
18,d,106.84
8,w,42.36
18,d,107.57
5,w,74.63
7,w,-9.51
10,d,125.62
14,d,34.84
12,w,207.77
17,w,135.05
4,w,103.23
9,w,-17.36
2,d,83.88
18,d,114.96
15,w,115.64
12,d,125.40
12,d,129.23
10,d,102.61
10,w,154.70
3,d,73.33
2,d,137.85
4,w,71.90
1,w,69.24
3,w,102.96
17,w,145.03
4,w,134.91
20,w,75.92
17,w,62.45
12,d,119.24
7,d,62.81
4,d,73.58
18,d,112.89
12,w,159.09
12,w,79.58
19,d,141.47
1,w,127.18
11,w,98.04
2,w,145.36
8,d,54.39
15,d,99.95
4,w,180.36
10,w,47.45
5,w,116.40
20,d,24.23
13,w,146.63
18,d,4.85
7,d,63.59
14,w,75.38
12,d,70.28
12,d,70.93
14,w,122.77
16,d,65.79
20,d,-9.65
16,d,-0.71
15,w,106.81
2,d,120.56
16,w,91.41
19,w,58.72
19,d,226.21
7,d,75.64
5,w,209.14
10,d,131.61
4,w,131.41
7,w,-23.78
14,w,105.13
1,w,219.23
2,d,42.18
16,w,103.81
18,d,105.70
5,w,-0.10
2,w,184.19
15,w,84.91
14,w,92.50
8,d,86.20
12,w,96.83
9,d,85.36
3,d,45.59
15,w,120.41
9,w,71.80
8,w,95.98
16,w,220.30
6,d,118.69
20,w,131.75
3,w,77.68
5,w,122.74
1,w,96.38
17,w,195.50
14,w,-1.39
13,d,120.83
1,d,66.17
5,d,157.95
4,d,179.45
17,w,108.53
12,d,166.74
15,d,75.79
6,w,83.49
8,d,95.79
10,d,13.62
1,d,135.68
7,w,77.78
5,w,192.39
16,d,81.95
20,d,124.90
13,d,246.77
9,d,115.39
3,w,78.55
20,d,67.88
15,w,125.20
14,d,134.28
16,w,9.29
8,d,104.45
18,d,36.23
4,d,132.91
4,w,23.17
14,d,99.18
1,d,182.74
12,d,97.21
19,d,82.80
5,d,110.92
5,w,92.84
6,d,86.90
1,w,95.11
5,w,189.46
18,d,46.93
20,d,103.11
10,w,125.47
20,d,-37.16
20,d,83.30
7,w,104.27
17,d,82.76
12,w,57.43
5,w,70.30
17,d,97.75
12,d,71.01
5,w,123.73
10,w,115.12
14,d,184.84
20,d,98.53
7,d,47.68
11,w,177.10
3,d,105.40
3,d,134.24
7,w,-42.53
9,d,-57.87
15,d,86.09
2,d,67.68
6,d,122.17
6,w,115.58
8,d,62.19
20,d,149.94
16,d,89.93
4,w,191.45
10,w,39.06
1,w,159.15
20,w,100.27
1,w,71.29
8,d,80.23
1,d,109.77
15,w,147.16
15,w,122.23
8,d,162.01
10,w,131.36
18,w,46.63
19,w,37.95
3,d,145.91
9,d,67.55
4,d,103.39
20,d,5.06
16,w,102.32
14,w,76.08
16,d,138.32
20,d,149.98
19,d,100.24
1,d,48.24
8,w,66.91
18,w,38.51
3,d,90.61
5,w,67.35
16,d,37.21
17,d,124.05
10,w,132.92
8,w,36.57
3,w,135.18
20,d,45.20
16,w,150.92
12,d,143.49
1,d,177.71
5,d,162.56
2,w,111.28
10,w,65.24
7,w,69.78
13,w,38.20
6,w,75.67
4,w,61.04
2,w,65.45
5,w,84.25
20,d,40.77
1,w,79.28
14,w,231.38
11,w,6.48
19,d,87.75
1,w,27.69
14,d,76.09
3,w,59.28
4,w,96.12
20,d,193.50
3,w,0.10
9,w,202.46
17,d,122.58
8,d,159.21
8,d,24.28
13,d,82.92
2,w,104.44
8,d,171.66
10,w,49.43
11,d,39.39
5,d,20.98
14,d,-10.61
15,d,140.35
4,w,93.23
6,w,55.00
11,d,128.97
18,w,122.90
6,w,74.86
17,d,74.12
8,w,48.69
11,w,67.44
4,w,201.89
20,w,97.46
13,w,50.71
9,d,163.44
2,w,117.19
2,d,93.40
3,d,56.53
1,d,61.78
4,d,-28.61
16,d,147.78
20,d,36.54
4,d,-31.14
11,d,39.02
3,w,146.66
20,w,12.04
18,d,66.05
10,w,99.97
6,w,101.85
11,w,117.00
20,w,29.57
12,d,118.88
12,d,119.67
18,d,169.48
5,d,114.00
18,w,106.58
8,w,46.34
15,d,8.35
11,d,58.85
8,d,143.55
9,w,40.48
12,d,90.62
19,d,53.02
18,w,208.98
4,w,202.15
20,w,103.75
5,w,139.18
15,d,44.69
4,w,145.81
9,d,76.19
11,d,106.91
3,w,57.11
6,w,88.51
8,d,20.40
7,d,80.92
17,d,156.88
1,w,88.53
16,d,24.27
15,d,126.24
5,w,188.57
7,d,124.77
12,w,103.98
18,d,104.89
13,w,42.83
6,d,71.59
1,d,69.56
18,d,121.85
13,d,51.86
14,w,73.34
14,d,42.82
20,d,84.54
2,w,172.48
3,d,61.87
9,d,49.12
8,d,143.59
7,w,200.21
12,w,36.01
16,d,70.49
7,d,118.37
7,w,28.58
19,d,92.64
3,w,131.11
14,w,139.53
8,d,126.97
3,w,92.69
13,d,101.40
2,d,74.54
9,w,90.55
11,w,-18.58
15,w,88.56
3,w,174.61
13,d,51.42
10,d,161.44
1,w,158.04
12,d,185.19
1,d,186.28
5,w,105.61
17,d,135.58
19,w,92.57
1,w,97.19
15,d,151.15
3,d,123.64
12,w,105.65
10,d,54.17
3,w,101.62
5,d,165.57
7,d,171.22
11,d,250.23
4,d,19.68
17,w,60.69
16,d,74.97
3,d,90.57
18,d,171.60
15,d,125.16
1,d,179.67
5,d,180.38
14,d,106.70
1,d,-12.52
11,w,167.31
11,w,79.08
3,d,148.62
2,d,34.56
12,d,85.42
1,d,91.76
18,w,122.09
11,w,53.27
17,w,105.95
16,d,38.17
13,w,74.52
1,w,55.97
5,w,187.35
15,w,64.75
7,d,48.23
7,w,111.89
11,d,80.83
13,d,33.37
7,w,122.32
19,d,35.13
7,d,192.24
1,w,12.74
11,d,111.19
14,w,-9.74
1,d,151.41
5,d,141.87
5,d,147.94
17,w,111.24
17,d,-35.65
6,d,42.25
17,w,99.44
3,d,164.61
5,w,-6.34
5,w,88.18
3,w,74.23
12,w,122.32
8,w,105.39
5,d,38.10
9,w,131.78
8,d,138.98
17,d,16.63
1,d,82.88
11,w,149.93
4,d,84.86
1,w,57.41
3,d,127.27
6,w,-7.03
13,d,84.60
17,w,145.61
11,w,157.96
10,w,67.68
3,w,126.93
12,w,41.63
12,d,119.70
7,w,98.76
17,d,65.65
11,w,92.19
1,w,146.73
19,w,164.07
17,w,229.15
3,d,60.01
13,w,61.95
12,w,97.17
12,d,83.42
20,w,125.40
14,w,107.25
1,d,198.24
14,d,100.07
6,d,105.98
2,d,114.47
13,d,-8.41
6,w,180.36
14,d,27.99
1,d,204.55
17,d,122.43
14,d,137.73
6,w,139.55
12,d,110.15
17,d,10.94
6,d,130.97
3,w,188.85
6,w,51.05
10,w,136.94
12,d,80.15
5,d,123.38
2,d,176.10
9,d,213.58
2,d,142.19
3,d,99.46
2,d,185.57
9,d,48.36
14,d,20.11
16,w,165.46
15,w,130.79
10,d,119.42
8,w,120.95
18,w,-34.41
6,d,180.51
10,d,80.95
13,w,61.10
2,d,118.94
19,w,120.46
4,w,28.83
6,d,225.96
3,w,90.50
8,d,95.57
17,d,51.14
1,w,89.67
6,w,145.87
5,d,102.52
5,w,134.59
2,w,85.69
13,d,148.29
17,d,-4.94
3,w,128.80
12,w,116.96
12,d,170.66
1,w,170.15
9,d,42.00
12,d,104.29
14,d,126.51
2,w,19.65
19,d,120.81
2,w,14.75
2,d,99.93
2,w,90.77
8,w,82.62
10,d,197.63
13,w,110.62
4,w,99.18
10,w,83.66
7,w,159.36
4,d,78.16
5,d,70.15
6,w,99.17
14,d,28.07
15,w,70.37
18,w,66.56
14,w,37.09
7,w,116.04
7,w,31.78
15,w,88.57
16,d,38.93
8,d,172.12
13,d,-12.15
2,d,69.91
15,w,161.50
17,w,68.56
11,w,136.96
5,d,106.15
5,w,128.86
5,w,152.76
13,w,60.93
18,d,19.01
17,w,195.82
18,w,95.57
18,d,107.31
9,d,234.26
20,d,135.54
2,w,50.30
6,w,47.04
4,w,70.28
20,w,34.16
19,w,29.90
20,w,46.15
17,w,113.63
8,d,117.49
19,d,92.75
15,w,144.83
4,w,144.93
10,d,62.70
3,d,73.70
3,w,113.03
17,w,98.03
14,d,68.95
19,d,73.80
17,d,221.69
20,d,116.84
20,d,103.23
16,d,116.46
7,w,19.73
9,w,181.83
20,w,41.65
14,d,20.93
8,w,77.42
3,d,6.00
2,d,58.67
17,d,166.48
15,d,111.85
10,w,112.12
18,d,111.14
14,w,148.94
12,d,87.47
1,d,135.36
9,d,151.77
15,w,26.16
5,w,108.82
3,d,89.47
10,d,128.22
11,w,102.82
11,w,133.59
17,d,95.91
12,w,125.97
1,w,99.23
4,d,63.91
1,w,114.84
5,d,67.29
11,d,114.18
6,d,34.61
8,d,73.44
17,w,89.39
20,w,89.91
7,d,112.42
7,d,4.62
11,w,140.40
12,d,105.85
5,w,57.81
19,d,73.91
17,d,76.11
13,d,148.95
20,d,112.72
16,d,183.64
9,d,167.03
12,d,47.91
7,d,124.79
14,d,197.46
10,w,41.72
13,w,71.26
8,w,144.39
1,d,122.41
17,w,167.75
9,d,136.49
8,d,87.94
8,w,63.35
1,d,101.12
12,w,60.35
8,d,126.13
2,d,113.08
1,d,68.99
1,w,57.32
15,d,81.39
7,w,83.06
4,d,123.00
2,w,115.94
19,w,174.76
19,w,110.96
17,w,63.99
14,d,112.45
12,d,97.03
9,d,145.60
8,w,77.64
8,w,105.29
14,w,154.61
15,w,157.46
17,d,103.12
4,w,147.08
7,d,52.86
9,w,110.71
18,d,47.92
7,w,131.68
8,d,87.55
13,w,57.07
2,w,113.58
18,d,162.08
7,d,86.02
1,d,108.75
15,w,24.45
