# Atm transactions from machine 07
# format: account number, type, amount
12,w,173.51
13,d,61.94
11,w,119.26
5,w,86.65
14,w,86.51
8,w,71.56
18,d,69.31
5,w,212.27
17,w,91.11
20,w,106.07
2,d,121.79
4,d,121.44
13,d,148.79
17,w,135.46
6,d,172.90
10,d,85.56
11,d,93.86
10,w,35.09
9,w,114.75
16,w,41.40
12,w,49.11
17,w,115.47
9,d,118.91
19,w,-5.57
16,d,82.71
13,w,20.49
9,d,175.29
7,d,106.20
2,w,60.08
1,w,112.91
4,w,116.49
19,w,147.15
14,d,125.49
13,w,219.59
16,w,122.06
17,d,78.86
11,d,85.01
19,w,84.60
3,w,144.93
1,d,42.83
19,d,127.96
15,w,95.14
9,d,149.01
20,d,79.19
13,w,87.41
20,d,109.91
12,d,103.42
9,w,89.45
19,d,121.38
19,d,185.18
5,w,37.73
14,d,186.98
20,w,90.72
3,d,88.91
7,w,193.16
5,w,76.64
17,w,86.23
7,w,104.90
16,d,142.90
3,d,30.78
7,w,131.43
4,w,98.19
10,w,158.30
17,w,127.09
14,w,200.64
9,w,92.25
14,d,88.69
11,w,91.59
8,w,152.34
8,d,69.66
5,w,135.10
5,w,93.05
3,w,101.82
8,w,96.89
19,w,-15.24
18,w,129.26
11,d,114.23
16,w,190.11
9,d,17.53
12,d,101.28
18,d,219.47
13,d,41.25
11,w,32.55
20,d,67.39
10,w,47.45
11,d,145.41
2,d,44.91
2,d,100.71
14,d,140.92
16,d,84.24
18,w,71.38
19,d,-32.82
20,w,178.72
16,w,131.59
5,d,156.24
17,w,160.02
8,w,59.22
3,w,140.85
4,d,138.39
7,w,151.04
13,d,146.21
6,w,119.65
14,d,114.67
5,d,128.10
7,w,51.97
15,d,138.93
8,d,-5.21
13,d,94.68
16,w,119.45
14,w,145.63
13,d,116.05
10,w,48.20
5,d,139.36
18,w,58.32
10,d,75.04
19,w,129.07
12,w,93.76
20,d,118.35
11,d,81.55
7,w,24.26
4,w,20.03
15,d,117.18
14,d,166.66
5,w,77.31
1,d,110.49
17,w,96.76
13,w,45.48
12,d,94.91
19,w,79.45
17,d,27.29
17,d,89.97
17,d,109.96
19,w,18.04
16,w,96.05
18,w,137.44
2,d,105.84
15,w,125.57
12,d,156.38
12,d,173.77
15,d,115.56
14,w,120.24
1,w,9.99
20,w,138.10
12,w,73.03
12,w,203.78
1,w,126.70
17,w,184.73
15,d,80.87
17,d,41.42
13,w,-43.30
19,d,91.37
10,d,70.38
3,w,79.03
4,d,38.82
17,w,125.32
7,w,111.99
2,d,75.56
15,d,158.23
5,d,130.65
17,w,80.49
3,w,111.83
8,d,55.98
20,w,88.84
20,w,134.00
3,w,51.03
15,w,76.95
19,d,158.94
17,d,95.88
11,w,128.33
5,w,170.78
9,w,114.34
13,d,65.95
10,w,174.47
18,w,92.33
1,d,26.43
5,w,67.64
18,w,16.66
10,d,58.66
19,d,49.69
18,w,91.11
7,w,48.90
6,w,158.01
15,w,109.54
20,w,13.09
19,w,207.03
15,d,41.94
17,w,83.44
11,w,54.56
11,d,97.63
11,d,73.92
8,w,145.89
2,w,141.45
4,d,115.30
14,w,177.06
11,w,66.38
17,d,126.65
6,d,141.72
14,d,102.56
12,d,164.27
6,d,124.87
2,w,92.01
12,d,101.56
9,d,100.03
19,w,125.06
19,w,151.27
1,d,81.38
2,d,-0.93
17,d,149.44
3,d,164.94
17,d,71.26
14,w,182.44
11,w,4.13
4,d,129.32
6,d,121.51
5,d,132.75
11,d,118.51
19,d,168.70
2,w,159.11
11,d,98.97
11,w,123.86
8,d,133.36
18,d,158.77
19,w,70.17
2,d,99.63
8,d,49.89
11,d,123.65
9,w,37.81
14,d,99.28
9,d,65.39
6,d,98.32
2,d,14.05
1,d,-13.11
16,w,42.67
8,w,67.94
14,w,69.34
13,w,110.15
7,w,69.64
14,w,32.71
19,d,18.98
17,w,134.61
13,w,56.70
14,w,95.01
6,d,139.90
2,d,166.62
6,d,134.77
18,d,122.43
11,w,95.94
9,w,32.18
15,d,132.74
12,d,95.41
11,w,57.18
7,d,17.00
18,d,69.66
1,w,127.75
11,w,0.83
10,d,75.65
15,d,147.44
17,d,19.27
19,d,99.52
9,w,77.70
17,w,65.66
16,d,70.71
7,d,82.74
19,d,84.70
7,d,41.93
2,w,92.71
8,w,61.05
2,w,193.61
17,d,122.39
14,d,64.48
19,d,32.08
4,w,217.81
13,d,182.53
9,w,150.39
6,w,136.19
15,w,21.00
10,w,173.05
16,w,140.64
13,w,58.20
12,d,63.43
17,w,145.64
1,d,147.45
3,d,53.26
1,w,113.74
12,d,70.85
2,w,57.73
20,d,57.74
6,w,178.63
3,d,2.62
11,d,108.82
14,w,146.83
14,w,17.25
11,d,117.63
20,d,103.67
16,d,124.44
4,d,227.13
16,w,144.22
11,w,19.65
5,d,74.13
18,w,120.16
10,d,119.43
12,d,63.65
7,d,157.62
4,w,127.18
14,w,93.88
17,d,54.65
9,d,99.20
10,d,139.87
6,w,140.44
2,w,96.25
16,d,130.73
9,d,100.61
6,w,102.15
16,w,100.83
10,d,55.78
15,w,151.71
9,w,146.80
6,d,42.19
17,w,96.84
14,d,227.44
12,d,88.44
15,w,229.89
19,d,71.02
17,d,49.72
11,w,107.01
19,d,111.42
8,d,112.86
6,d,156.05
4,d,117.52
10,d,74.86
20,w,111.61
16,d,68.35
1,d,93.89
16,w,68.85
19,d,40.38
18,d,107.62
18,d,91.36
17,d,24.19
5,d,118.26
10,d,78.53
7,w,164.02
15,d,119.61
3,w,144.94
2,w,223.59
3,d,139.24
5,d,165.02
13,w,77.32
14,w,107.88
9,w,69.34
15,d,17.52
1,w,196.16
17,w,219.60
14,w,-17.97
15,d,161.50
13,d,95.88
12,d,60.77
9,w,96.97
17,w,143.41
3,d,106.99
19,d,55.50
14,w,57.74
7,w,105.49
15,d,102.22
13,w,113.19
19,d,129.32
18,w,79.99
5,d,130.09
11,d,147.38
14,w,53.60
18,w,75.71
5,w,94.68
16,w,56.69
16,w,94.68
9,w,147.41
15,d,172.85
5,w,98.11
4,d,57.09
20,w,57.66
15,d,68.41
7,w,81.33
2,w,-9.80
2,d,97.01
14,w,109.55
3,d,71.48
19,w,144.16
1,d,118.40
1,w,153.19
10,w,43.19
16,w,173.63
16,d,79.50
4,w,106.52
9,d,160.63
3,d,36.35
1,d,31.81
3,d,91.47
1,d,67.89
2,d,162.20
4,d,18.47
9,w,172.52
2,d,82.66
15,d,104.61
13,d,98.55
10,w,134.15
19,d,125.34
11,d,-8.08
4,w,63.08
5,d,151.47
15,d,164.60
8,w,156.85
10,d,72.51
16,d,105.23
20,w,67.40
19,w,71.99
6,w,67.39
2,w,156.19
2,w,128.36
8,d,141.44
12,w,141.08
11,d,112.02
14,d,38.14
19,d,182.85
14,w,50.56
1,d,138.61
4,w,71.21
10,d,104.93
20,d,79.40
7,w,139.84
17,d,49.67
3,d,96.00
17,w,100.33
6,w,144.23
3,d,137.37
19,w,76.40
11,d,49.73
16,d,90.04
6,d,61.81
7,w,85.10
4,d,42.71
18,d,226.15
6,d,87.56
16,w,82.15
16,w,50.44
5,w,103.05
4,d,292.27
3,d,48.50
12,d,122.59
18,d,97.72
4,d,73.95
2,d,154.88
4,w,147.77
5,w,192.93
19,d,113.03
8,w,68.20
20,w,147.34
19,d,-24.33
6,w,48.23
14,d,65.94
1,w,62.51
7,d,147.41
6,d,106.99
6,w,129.76
15,d,53.77
13,w,162.45
14,d,38.76
17,w,173.63
6,d,174.59
20,w,28.57
12,d,36.51
8,w,75.01
3,d,159.34
6,d,91.25
6,w,129.77
16,d,93.46
1,d,102.38
9,w,84.50
4,w,6.84
16,d,110.31
13,w,111.13
10,d,91.87
3,w,67.82
10,w,65.12
15,d,205.59
8,w,97.15
11,w,84.44
18,w,6.22
10,d,67.85
18,d,132.11
14,d,58.05
16,w,10.58
15,d,125.21
1,d,64.12
10,w,153.47
13,w,153.13
18,w,37.46
13,w,170.07
12,d,88.53
16,d,54.29
2,w,-36.42
6,d,105.36
20,d,125.91
7,w,88.98
16,w,185.78
15,d,87.87
8,d,109.52
19,d,27.99
7,w,135.60
5,d,118.48
17,d,200.95
17,d,142.25
11,w,86.69
10,d,111.41
2,d,116.21
17,d,16.94
6,w,56.62
4,d,65.93
12,d,173.50
19,w,89.21
8,w,53.92
13,d,108.90
14,w,-37.55
5,w,122.15
14,w,169.74
9,d,128.66
16,w,123.96
4,w,77.03
1,w,126.00
9,d,58.18
14,d,157.97
17,w,55.20
16,w,142.65
19,d,56.85
16,w,43.96
16,d,137.96
15,w,63.21
12,w,89.09
17,d,82.15
5,d,91.12
20,w,28.37
4,d,99.31
15,w,130.16
15,w,93.08
8,w,95.20
5,w,152.04
3,w,45.29
16,d,60.95
8,w,59.22
5,w,137.62
14,d,145.27
10,w,80.14
3,w,154.35
6,w,52.98
19,w,34.75
9,d,168.58
8,w,133.14
14,w,17.05
9,d,59.97
20,w,205.20
14,d,28.29
12,w,46.18
8,w,188.25
14,w,33.49
2,w,123.48
1,d,132.53
2,w,49.03
9,d,37.66
18,w,47.48
17,w,90.08
16,d,157.79
1,w,64.69
6,d,94.46
4,w,108.65
17,d,179.68
12,d,213.95
4,d,53.05
20,w,90.22
20,w,122.83
5,w,101.89
13,w,20.22
10,d,65.12
16,d,183.52
5,d,109.74
5,d,100.75
6,d,41.93
18,d,109.24
11,w,75.42
15,d,150.48
17,d,18.55
6,d,110.58
1,d,125.72
7,w,102.90
15,d,192.73
14,d,140.95
1,d,124.62
12,d,87.65
17,w,170.67
6,d,51.85
5,w,68.44
17,w,1.96
15,w,138.28
20,w,178.66
3,w,131.72
4,w,103.66
1,w,34.21
10,d,80.95
5,w,113.61
11,w,70.51
6,d,3.06
15,w,66.85
16,w,60.96
13,d,200.53
11,d,99.84
14,d,97.34
17,w,49.33
11,w,75.63
14,d,103.97
1,d,77.33
18,w,78.56
9,w,161.81
13,w,179.93
5,w,138.40
19,w,119.30
16,d,11.05
6,w,87.24
19,w,232.59
9,w,170.93
16,d,85.83
2,w,116.65
13,w,14.83
11,w,142.05
13,d,39.47
18,w,110.93
12,w,118.58
6,w,100.11
6,w,126.20
1,w,102.98
17,w,144.44
9,d,114.08
11,d,56.45
18,d,112.13
7,d,74.27
7,d,58.61
2,d,103.71
17,d,158.33
17,w,54.17
20,d,168.77
1,d,196.53
1,w,96.39
5,d,144.31
7,w,104.08
11,w,42.78
17,w,144.67
12,w,137.75
7,w,104.72
10,d,148.70
7,w,105.67
13,d,92.83
4,w,143.11
20,d,84.44
12,d,70.27
4,w,140.38
17,w,41.82
19,w,20.16
6,d,27.04
14,d,119.77
19,d,176.72
14,w,48.07
13,w,95.03
15,d,77.04
7,d,56.28
16,d,84.44
10,d,193.54
12,d,58.70
15,w,158.75
3,d,65.97
5,d,80.01
9,w,130.31
1,d,142.74
12,w,43.63
12,w,136.10
10,w,77.50
4,w,176.73
19,d,35.75
1,d,156.37
1,d,84.49
17,w,96.32
17,d,110.83
12,d,103.54
12,d,44.40
16,w,131.74
7,d,156.89
17,d,104.47
9,d,3.16
7,d,49.18
7,w,102.26
9,w,135.00
9,d,157.40
6,w,116.82
4,w,120.03
8,d,85.66
13,d,118.39
6,d,165.95
17,d,203.04
12,d,17.00
2,w,168.75
12,d,162.90
5,w,65.68
11,d,71.28
4,w,168.36
15,w,102.93
10,d,166.47
18,w,200.73
20,d,140.51
16,d,97.28
18,w,165.56
20,d,144.27
14,d,84.17
14,d,0.83
16,w,179.14
14,w,60.69
12,d,160.48
2,w,43.41
19,d,46.05
19,d,22.10
17,d,72.38
12,w,84.49
6,w,142.76
16,w,114.37
17,w,106.24
6,w,54.42
18,d,67.46
15,w,219.36
14,d,152.35
4,d,155.57
15,d,86.59
16,w,169.22
12,w,101.12
18,w,83.81
19,w,55.82
18,d,26.56
11,d,17.55
6,w,93.73
7,w,76.21
2,w,66.03
18,w,91.76
4,d,30.47
7,d,5.05
9,d,74.69
5,d,24.99
19,w,48.98
10,d,132.78
8,w,201.65
3,w,113.97
2,d,113.45
5,w,74.21
20,w,105.90
15,w,20.36
6,w,43.55
11,w,-10.90
14,d,268.45
13,d,74.72
3,w,75.83
10,d,49.43
16,w,71.23
11,w,43.86
7,d,68.23
12,w,105.34
2,w,83.67
7,w,111.30
9,w,1.18
13,d,104.58
10,d,135.93
10,d,89.31
17,w,40.29
7,w,129.30
19,w,92.86
14,d,164.06
3,w,145.41
15,d,147.66
11,w,76.35
7,d,180.30
7,w,99.94
1,w,135.74
16,d,49.27
1,d,158.28
19,d,59.32
15,d,128.15
19,d,72.07
9,w,96.72
14,d,142.64
13,d,90.10
5,d,37.54
17,d,54.15
18,w,58.69
7,d,72.18
1,d,82.06
1,w,117.67
7,w,69.49
2,w,12.19
9,w,173.09
3,d,106.47
13,d,94.73
9,d,69.22
11,w,123.38
16,d,122.21
16,w,91.28
2,d,208.79
8,w,98.57
1,w,82.05
1,w,93.74
5,w,98.94
11,w,31.49
18,d,71.45
3,w,132.27
17,d,86.28
17,d,120.94
18,w,35.69
11,d,59.56
2,d,52.14
2,d,128.86
14,d,229.12
8,d,125.60
16,w,67.45
20,d,221.00
7,w,170.73
11,w,48.49
15,w,71.97
6,w,207.81
14,d,120.66
7,d,112.34
2,d,175.97
1,w,117.39
13,w,120.88
18,w,82.70
13,w,79.39
6,d,164.27
15,d,142.96
15,d,80.79
2,d,85.28
6,d,122.87
8,d,130.20
4,w,115.69
1,d,16.29
12,w,132.21
17,d,167.37
15,d,53.61
9,w,76.89
8,w,75.19
2,w,124.11
10,d,10.37
15,d,181.40
3,w,57.23
16,w,58.01
20,w,218.25
19,d,92.49
10,d,139.38
8,d,48.79
11,w,80.96
16,d,97.05
14,d,51.56
2,d,27.15
4,w,87.52
4,w,7.22
12,w,146.37
8,w,77.56
9,w,-13.12
13,w,110.15
4,d,96.75
5,d,139.24
2,w,31.25
12,w,67.10
9,d,89.80
18,w,127.14
9,w,152.66
3,d,69.18
15,d,12.13
5,w,78.14
4,d,109.04
7,d,78.91
13,w,84.88
10,d,77.87
15,w,78.59
17,d,70.95
5,w,32.17
16,w,42.22
18,d,143.31
12,d,58.53
3,d,45.08
18,w,96.80
18,d,81.75
5,w,82.19
11,w,128.75
2,w,136.14
2,w,184.74
16,d,212.88
7,w,163.68
4,d,128.11
4,d,62.29
5,d,184.76
20,d,40.10
16,d,139.54
13,w,163.41
19,d,32.81
9,w,102.92
20,d,121.32
12,d,173.36
14,w,97.64
8,w,41.75
2,w,87.21
5,w,5.01
5,w,73.98
6,d,29.89
1,d,168.51
8,w,156.77
2,w,-31.19
14,d,69.21
17,w,143.80
14,w,74.37
20,w,169.42
12,d,36.93
8,d,99.51
12,w,135.46
12,w,174.31
7,d,92.85
6,d,63.40
12,w,27.05
7,w,121.09
8,w,111.20
15,w,165.97
5,w,17.25
10,w,111.94
7,w,47.53
20,d,114.01
11,d,127.56
15,w,128.35
7,w,127.01
18,w,162.38
12,d,129.14
11,d,98.65
18,w,68.56
8,d,114.91
11,w,58.24
7,d,188.25
20,w,64.89
19,d,60.43
12,w,71.00
19,w,50.57
19,d,119.84
8,w,67.54
19,w,103.46
3,d,83.34
4,d,142.65
20,w,26.92
10,w,196.67
9,d,57.10
12,d,40.26
16,d,146.14
12,d,92.51
13,w,67.62
12,w,13.28
12,d,72.19
17,w,63.88
20,w,104.28
4,d,113.86
10,d,109.22
6,d,57.15
8,w,241.87
2,d,148.10
11,d,56.77
2,d,176.07
12,w,115.11
12,w,155.50
7,d,121.92
3,w,84.15
10,w,84.78
10,d,44.74
2,d,59.92
15,d,140.02
13,d,93.38
14,w,135.53
17,w,69.03
17,w,36.92
7,w,30.10
16,w,69.11
4,w,77.42
14,w,165.89
17,w,43.53
16,d,62.09
11,w,45.79
8,w,153.16
8,d,122.17
12,d,13.17
18,d,121.76
17,d,95.53
15,d,43.21
4,d,144.48
2,w,11.93
2,d,151.91
7,w,54.72
3,d,198.48
7,w,7.59
17,w,58.93
12,d,177.32
8,d,112.23
5,d,120.65
5,w,90.82
11,w,72.45
5,d,53.73
18,w,94.57
7,w,27.23
19,d,-2.10
14,d,69.69
19,w,57.57
4,d,9.73
14,w,111.57
17,d,33.28
16,d,73.80
13,w,11.46
2,w,166.85
5,w,108.73
10,w,73.53
1,w,-10.69
11,d,126.10
13,w,156.01
2,d,95.25
15,d,179.83
4,d,86.95
15,w,155.72
7,w,58.23
2,w,127.14
13,d,86.88
1,d,125.84
4,d,99.24
20,d,149.59
6,w,105.64
10,d,136.19
5,w,47.89
9,w,66.50
6,w,88.85
4,d,162.50
13,d,52.51
8,d,117.03
1,d,117.16
12,w,63.44
18,w,170.40
10,w,98.06
18,w,216.47
19,d,44.72
5,w,102.19
13,d,72.15
7,d,77.51
10,w,124.20
20,w,134.09
14,d,97.96
14,w,161.60
13,d,64.18
15,w,162.26
7,d,97.84
17,w,40.65
16,w,104.75
18,d,188.27
12,d,75.77
9,d,41.08
4,w,32.69
10,w,49.19
8,d,139.26
17,w,63.47
4,w,209.20
4,w,11.60
15,w,191.87
15,d,97.77
1,d,137.12
7,w,165.18
18,w,46.45
18,d,110.00
7,w,117.66
1,d,123.16
8,d,44.01
3,d,121.49
14,w,185.91
8,d,112.16
10,w,130.16
16,d,86.60
1,d,121.56
19,d,79.74
15,w,26.22
12,d,88.17
15,d,42.19
7,w,97.56
1,d,55.11
9,d,156.28
16,d,122.85
12,w,121.09
18,d,181.64
17,d,106.23
5,w,172.17
13,d,144.34
10,w,36.88
3,w,42.11
18,d,86.87
18,d,155.02
4,w,133.26
11,w,71.47
1,w,159.79
9,w,101.72
10,d,32.33
14,d,203.29
6,w,35.14
19,d,32.39
15,w,187.92
19,w,163.44
19,w,115.50
6,w,220.18
16,w,126.45
20,d,123.75
12,d,61.97
6,w,109.72
3,d,146.62
13,w,141.54
19,d,77.11
5,w,88.01
16,d,85.00
2,w,127.13
14,w,84.48
5,w,110.01
5,w,112.04
2,w,-23.26
9,d,154.19
14,w,154.41
10,d,98.21
13,d,99.64
17,d,146.55
19,w,90.66
6,w,169.76
3,d,153.62
4,w,-20.03
19,d,171.80
17,w,190.29
16,d,28.66
16,d,80.20
5,d,77.37
7,d,111.41
7,w,76.76
3,d,151.52
19,w,48.47
13,d,31.84
5,d,77.20
14,d,137.14
14,w,64.43
13,d,19.01
8,w,139.61
1,w,76.23
20,w,89.14
3,d,126.79
8,d,130.12
1,d,57.59
3,d,35.88
7,w,-5.98
3,w,40.77
18,w,67.01
19,d,-1.56
17,d,75.55
15,d,93.24
6,d,105.53
17,w,55.49
3,w,51.02
18,w,136.79
7,d,142.90
1,w,53.08
6,w,32.95
14,w,109.82
11,d,58.07
15,d,222.09
13,d,120.92
1,d,74.41
10,d,43.82
19,d,152.25
10,d,142.46
4,w,155.99
4,w,87.01
4,w,51.63
17,w,122.73
12,w,56.21
19,d,82.41
16,w,102.36
20,w,116.41
17,d,108.68
12,w,113.24
9,w,55.55
5,w,86.08
15,w,134.14
10,d,110.45
5,w,57.43
9,w,92.95
8,d,149.37
7,d,81.17
20,w,80.71
5,d,54.92
7,w,49.02
7,d,153.56
3,w,-3.77
16,d,-14.67
19,d,119.13
11,w,93.29
11,w,57.06
9,w,88.58
8,w,114.52
16,w,114.89
13,d,170.34
17,w,127.43
12,d,196.03
13,w,101.07
14,d,91.32
13,w,43.76
10,w,208.59
20,d,91.02
17,d,57.03
11,d,99.03
13,d,119.20
2,d,66.26
12,w,60.80
11,w,158.48
2,d,73.34
17,d,50.00
3,d,121.77
16,d,53.14
12,w,84.44
15,d,104.22
1,w,18.75
15,w,103.70
2,d,96.25
12,w,100.68
5,w,104.97
1,d,93.27
15,w,38.36
15,w,75.00
7,d,119.76
7,w,97.60
10,w,164.27
18,d,40.38
15,w,36.91
9,w,153.13
18,d,170.38
19,w,153.35
10,w,73.12
16,w,97.28
20,w,144.16
3,w,117.45
6,w,190.80
1,w,47.73
5,w,8.57
5,d,41.98
1,d,83.41
4,d,89.95
1,w,105.40
14,w,82.70
7,d,94.14
2,w,25.57
16,d,66.87
12,d,103.40
11,w,147.88
11,d,109.74
12,d,108.44
18,w,44.39
10,d,67.85
20,w,197.37
12,w,133.35
2,w,131.36
9,w,105.23
19,w,174.41
4,w,128.70
18,d,94.39
5,w,57.42
19,d,115.58
17,d,35.75
13,d,159.57
12,w,31.18
16,w,53.60
4,d,140.46
5,w,134.33
15,d,68.86
18,d,124.23
4,w,217.89
3,d,116.15
3,d,118.52
8,d,53.56
12,d,102.00
11,w,52.19
12,d,98.12
14,w,152.24
5,d,68.94
11,w,108.06
9,w,32.40
16,w,124.74
15,d,136.36
19,w,129.26
19,d,31.96
1,d,188.82
16,w,184.46
1,d,141.58
6,d,21.30
15,w,155.48
6,d,135.42
6,d,75.94
7,d,23.33
15,d,137.29
16,w,-15.90
7,w,73.68
16,d,62.34
8,d,98.69
17,d,144.10
11,d,50.71
6,d,50.25
4,d,101.84
18,d,113.08
17,d,32.36
8,w,85.26
13,d,101.09
7,d,62.43
17,w,51.25
15,d,110.19
16,d,139.86
13,d,69.03
7,d,118.60
5,w,144.96
17,w,144.63
8,w,145.81
10,d,161.86
7,d,137.45
5,d,67.01
15,d,114.77
8,d,144.67
2,d,104.55
11,d,87.15
1,d,54.53
18,d,158.90
20,d,95.02
12,w,149.66
15,d,91.07
9,w,66.94
17,d,48.77
16,w,108.11
8,d,63.47
15,w,154.79
15,w,168.10
18,d,174.50
10,d,41.36
7,d,61.96
13,d,121.35
18,w,87.41
5,d,25.63
7,w,70.43
11,w,129.10
3,w,115.48
20,w,100.30
2,d,105.62
14,d,121.88
11,d,172.88
16,d,110.82
9,d,93.88
2,w,35.51
9,d,184.26
18,d,107.13
6,d,144.06
5,w,121.87
6,d,153.92
17,w,41.48
16,w,91.54
16,d,180.78
18,w,192.16
2,w,74.44
15,d,99.42
9,w,30.83
2,d,213.88
1,w,99.83
12,w,80.78
10,d,146.44
6,w,81.55
13,w,103.25
16,d,66.25
10,d,139.37
20,w,123.71
3,d,190.06
7,d,157.47
19,d,139.69
7,d,156.02
17,d,89.60
18,d,127.05
9,d,123.29
9,w,129.83
17,d,100.81
4,d,72.73
5,w,42.58
10,d,103.95
7,d,179.75
17,w,80.78
9,w,48.90
16,w,148.61
18,d,138.73
3,w,136.72
5,d,97.13
13,d,86.32
4,w,-1.06
20,w,120.28
14,d,161.38
17,w,104.05
17,w,136.58
17,d,119.67
12,w,61.20
9,w,155.72
5,w,90.98
10,d,122.57
7,d,69.60
14,w,146.40
18,w,76.32
16,d,30.47
5,d,37.01
4,d,77.66
11,w,161.96
13,d,163.38
15,d,128.38
11,w,131.15
15,w,195.57
19,w,154.39
11,d,40.97
19,w,89.27
4,w,137.96
1,w,40.98
8,w,119.83
4,w,138.34
13,d,155.36
5,d,-23.12
4,w,100.71
18,w,135.55
11,w,113.94
6,d,55.69
13,d,49.10
18,d,-7.12
13,d,107.71
18,w,109.70
20,d,145.90
19,w,100.16
7,d,100.76
7,w,102.55
8,w,94.20
15,w,84.52
17,d,85.64
7,w,155.19
5,w,81.87
18,w,56.54
19,w,199.35
3,d,15.38
3,w,148.48
13,d,154.06
14,d,25.40
13,d,141.41
14,w,93.75
15,d,112.83
7,w,84.27
12,d,151.69
10,w,89.70
7,w,118.31
19,d,183.95
18,w,68.94
6,w,20.25
7,d,30.10
12,w,234.14
10,w,92.55
6,d,55.49
10,d,149.58
6,w,51.35
20,w,76.96
5,w,55.37
2,d,85.11
20,w,31.76
13,d,139.89
13,w,50.41
17,w,93.17
10,w,150.24
7,w,56.75
20,d,74.87
16,d,137.04
7,d,101.95
17,d,74.91
20,w,42.22
9,d,109.76
2,d,41.54
19,w,167.23
4,w,111.87
4,w,97.57
20,w,80.87
20,w,191.73
12,d,89.34
1,d,108.14
14,d,44.34
10,w,94.51
15,d,90.09
6,w,173.42
13,w,124.85
19,d,185.76
19,w,141.86
18,d,137.81
18,d,143.98
1,d,65.27
7,d,28.89
14,w,1.53
10,w,131.76
2,w,49.28
9,w,68.05
18,w,144.61
14,w,90.89
5,d,91.24
18,d,123.91
11,d,131.25
15,w,66.87
20,d,145.91
19,w,96.69
11,w,109.54
14,w,74.90
12,d,87.88
15,d,127.16
20,d,88.77
3,w,137.76
5,w,70.78
12,d,115.31
1,d,98.73
11,w,149.22
15,w,114.84
4,d,103.20
12,w,103.88
5,d,60.38
13,d,113.60
11,w,126.08
8,w,185.03
19,w,56.58
7,d,186.45
11,d,37.04
8,w,97.76
13,d,71.94
11,d,131.07
19,d,146.57
9,d,105.33
9,w,81.37
11,d,97.84
14,d,58.22
10,d,109.95
14,d,106.30
1,d,59.11
7,w,150.12
1,d,-61.50
2,w,153.22
16,w,95.73
2,w,23.22
19,d,74.95
12,d,180.59
9,w,66.13
13,d,116.19
6,d,115.19
15,d,65.14
19,d,180.28
9,w,72.85
14,w,162.86
19,w,19.25
4,w,13.85
13,w,89.24
5,d,17.29
16,w,63.88
18,d,162.32
14,w,105.30
14,d,112.50
1,w,190.73
11,w,70.35
12,w,113.67
10,w,7.04
12,w,69.14
13,w,142.38
14,w,32.81
15,d,59.70
1,w,120.87
15,w,90.44
16,w,142.81
14,d,95.76
11,w,205.12
4,d,72.52
18,w,16.16
11,d,109.13
17,w,95.79
9,w,118.28
18,d,43.16
9,d,93.89
16,w,15.85
7,w,141.18
19,w,44.58
15,w,170.13
16,w,208.74
1,w,109.70
14,w,171.18
14,w,65.17
5,d,118.87
8,w,30.59
12,w,151.67
7,d,53.37
19,w,155.39
2,w,86.96
7,w,157.36
15,w,154.80
13,d,137.58
7,d,85.45
6,d,91.79
9,d,192.23
6,d,82.23
6,d,190.67
16,d,127.16
7,d,100.38
12,w,81.80
16,d,150.68
9,w,201.93
6,d,52.79
2,d,82.76
7,d,144.54
11,w,125.95
20,w,99.34
11,w,102.07
4,d,163.74
8,w,181.68
19,w,133.75
1,d,20.87
17,d,86.97
1,w,110.73
11,d,75.12
20,w,-1.43
6,d,192.74
13,d,137.15
14,d,90.65
9,d,37.37
2,w,130.64
1,w,51.03
7,d,124.20
2,w,123.98
18,d,72.28
19,w,204.61
10,w,85.26
4,w,74.56
20,d,139.81
7,d,71.63
17,d,113.92
20,d,18.45
7,w,170.77
13,d,179.44
14,w,11.09
11,w,117.36
20,w,76.43
8,w,173.75
7,d,91.39
1,d,109.62
13,w,182.45
9,w,85.63
8,d,-5.61
16,d,92.75
10,d,120.91
1,w,75.98
1,w,81.94
10,d,131.61
15,d,119.29
6,w,121.10
20,d,123.46
9,d,17.20
9,d,37.94
20,d,165.55
8,d,100.55
15,d,83.66
6,d,143.46
17,w,144.88
14,d,25.46
13,w,245.34
14,d,151.60
10,w,92.22
16,w,133.16
3,d,109.20
7,w,146.78
9,d,61.65
1,w,152.62
8,w,77.95
15,d,74.04
7,d,131.72
8,d,-3.02
12,w,132.35
2,d,85.07
4,w,163.30
17,d,37.55
11,d,53.63
1,d,141.19
4,w,59.29
15,w,60.36
14,w,21.63
5,d,78.52
4,w,84.02
5,d,30.68
10,d,120.19
13,d,155.50
12,w,58.90
15,w,105.63
19,w,116.81
14,d,92.63
1,w,114.97
5,d,178.00
2,d,98.28
10,d,198.84
18,d,35.67
13,d,66.92
15,d,11.75
13,d,119.29
6,w,145.31
2,d,111.87
17,w,80.73
20,w,79.86
5,w,136.20
16,w,79.78
19,d,69.89
13,d,84.34
17,w,112.97
6,w,100.74
7,d,91.33
12,d,63.15
13,d,117.53
4,w,78.79
8,d,78.68
18,d,81.49
13,w,128.32
1,d,61.00
4,w,0.66
11,w,13.34
8,d,105.25
6,d,46.98
12,w,64.66
15,w,78.39
9,d,168.46
8,w,111.26
5,d,71.33
20,d,63.51
8,d,151.31
8,d,191.59
6,w,128.04
19,d,134.09
